folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,Banana_freq,Banana_dur,Test_Banana_freq,Test_Banana_dur,Chocolate_freq,Chocolate_dur,Test_Chocolate_freq,Test_Chocolate_dur,counterbalancing,Pavlovian_cbx,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Chocolate_Levercbx,Banana_Levercbx,Stage,Schedule,Day,Test_Period
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,44,2580,2640,0,0,0,0,2,3.32000000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,45,2640,2700,0,0,0,0,4,6.44000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,46,2700,2760,0,0,0,0,7,7.86000000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,47,2760,2820,4,5.11999999999944,0,0,3,7.05999999999995,0,0,3,15,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,1,0,60,2,0.319999999999997,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,2,60,120,0,0,1,45.18,1,0.179999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,3,120,180,0,0,0,25.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,4,180,240,0,0,1,1.12,1,0.719999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,5,240,300,0,0,0,0,3,0.28000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,6,300,360,1,0.659999999999968,1,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,7,360,420,1,0.0199999999999818,1,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,8,420,480,0,0,0,1.16000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,9,480,540,0,0,0,0,2,1.51999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,10,540,600,2,1.56000000000006,0,0,2,0.360000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,11,600,660,0,0,0,0,1,0.180000000000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,12,660,720,0,0,0,0,10,16.6999999999999,0,0,0,0,0,0,1,60,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,14,780,840,3,3.88,3,3.46000000000015,2,1.20000000000005,0,0,0,0,0,0,0,0,1,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,15,840,900,0,0,1,2.38,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,16,900,960,2,2.05999999999995,0,0,2,0.459999999999923,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,17,960,1020,1,1.10000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,18,1020,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,19,1080,1140,1,0.559999999999945,2,8.36000000000013,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,22,1260,1320,2,3.1400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,23,1320,1380,1,0.920000000000073,0,0,2,1.90000000000009,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,25,1440,1500,0,0,0,0,6,15.7600000000002,0,0,0,0,0,0,0,0,0,0,1,60,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,26,1500,1560,0,0,0,0,2,2.72000000000003,0,0,0,0,0,0,0,0,0,0,0,60,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,27,1560,1620,1,1.5,1,1,2,1.05999999999995,0,0,0,0,0,0,0,0,0,0,0,0,1,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,28,1620,1680,0,0,1,6.40000000000009,2,1.94000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,29,1680,1740,0,0,0,0,2,0.0799999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,30,1740,1800,0,0,1,0.700000000000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,31,1800,1860,1,6.24000000000001,0,0,2,1.48000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,32,1860,1920,0,1.27999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,33,1920,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,34,1980,2040,0,0,1,0.919999999999845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,35,2040,2100,0,0,4,7.19999999999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,36,2100,2160,1,3.03999999999996,1,1.90000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,37,2160,2220,0,0.0199999999999818,0,0,1,2.05999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,38,2220,2280,1,0.880000000000109,8,7.27999999999975,3,4.4399999999996,0,0,1,5,6,30,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,39,2280,2340,3,2.74000000000024,2,14.8200000000002,1,0.660000000000309,0,0,2,10,2,10,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,40,2340,2400,1,0.740000000000237,2,2.94000000000005,0,0,0,0,1,5,2,10,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,41,2400,2460,0,0,2,1.48000000000002,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,42,2460,2520,2,6.19999999999982,0,0,10,16.5,0,0,2,10,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,43,2520,2580,0,0,1,3.90000000000009,0,0,0,0,0,0,1,3.90000000000009,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,44,2580,2640,1,2.35999999999967,1,13.3400000000001,1,0.339999999999691,0,0,1,5,1,6.09999999999991,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,45,2640,2700,1,2.82000000000016,0,0,11,5.11999999999898,0,0,1,5,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,46,2700,2760,1,1.44000000000005,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat23.csv,23____,61,1,1,C,Marios,269,47,2760,2820,1,1.55999999999995,1,1.84000000000015,1,0.980000000000018,0,0,1,5,1,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,1,0,60,0,0,0,0,5,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,2,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,3,120,180,0,0,0,0,4,1.46000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,4,180,240,0,0,0,0,1,0.159999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,6,300,360,0,0,0,0,3,3.78000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,7,360,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,8,420,480,0,0,0,0,1,0.600000000000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,9,480,540,0,0,0,0,5,12.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,12,660,720,0,0,0,0,14,24.4800000000001,0,0,0,0,0,0,1,60,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,13,720,780,0,0,0,0,3,4.46000000000004,0,0,0,0,0,0,0,60,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,14,780,840,7,4.89999999999998,0,0,6,7.97999999999979,0,0,0,0,0,0,0,0,1,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,15,840,900,0,0,0,0,9,10.4400000000001,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,16,900,960,0,0,0,0,4,9.27999999999997,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,17,960,1020,0,0,0,0,5,2.74000000000012,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,18,1020,1080,0,0,0,0,2,1.48000000000025,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,19,1080,1140,1,0.100000000000136,0,0,1,2.68000000000006,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,20,1140,1200,1,1.01999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,21,1200,1260,0,0,0,0,3,3.55999999999995,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,22,1260,1320,0,0,0,0,2,1.36000000000013,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,23,1320,1380,0,0,2,4.60000000000014,1,1.33999999999992,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,25,1440,1500,0,0,0,0,3,59.5,0,0,0,0,0,0,0,0,0,0,1,60,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat42.csv,42____,61,5,1,C,Marios,268,26,1500,1560,0,0,0,0,7,19.6600000000001,0,0,0,0,0,0,0,0,0,0,0,60,0,0,A,Y,M,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament
