folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_CueSpecificTrialNum,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,Pavlovian_cbx,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Stage,Schedule,Day,DevaluedOutcome
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,25,25,cue_4,1070.36,4,0,0,0,0.680000000000064,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,25,25,cue_4,1071.36,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,1,1,pre_4,716.74,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,1,1,pre_4,717.74,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,1,1,pre_4,718.74,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,1,1,pre_4,719.74,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,1,1,pre_4,720.74,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,2,2,pre_4,726.68,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,2,2,pre_4,727.68,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,2,2,pre_4,728.68,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,2,2,pre_4,729.68,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,2,2,pre_4,730.68,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,3,3,pre_4,733.62,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,3,3,pre_4,734.62,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,3,3,pre_4,735.62,3,0,0,0,0,1,0.279999999999973,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,3,3,pre_4,736.62,4,0,0,0,0,0,0.939999999999941,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,3,3,pre_4,737.62,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,4,4,pre_4,744.52,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,4,4,pre_4,745.52,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,4,4,pre_4,746.52,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,4,4,pre_4,747.52,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,4,4,pre_4,748.52,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,5,5,pre_4,753.02,1,0,0,1,0.240000000000009,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,5,5,pre_4,754.02,2,0,0,1,0.220000000000027,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,5,5,pre_4,755.02,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,5,5,pre_4,756.02,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,5,5,pre_4,757.02,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,6,6,pre_4,758.12,1,0,0,0,0.0599999999999454,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,6,6,pre_4,759.12,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,6,6,pre_4,760.12,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,6,6,pre_4,761.12,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,6,6,pre_4,762.12,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,7,7,pre_4,768.74,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,7,7,pre_4,769.74,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,7,7,pre_4,770.74,3,0,0,0,0,1,0.0800000000000409,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,7,7,pre_4,771.74,4,0,0,0,0,0,0.879999999999996,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,7,7,pre_4,772.74,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,8,8,pre_4,784.52,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,8,8,pre_4,785.52,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,8,8,pre_4,786.52,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,8,8,pre_4,787.52,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,8,8,pre_4,788.52,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,9,9,pre_4,794.1,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,9,9,pre_4,795.1,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,9,9,pre_4,796.1,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,9,9,pre_4,797.1,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,9,9,pre_4,798.1,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,10,10,pre_4,801.6,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,10,10,pre_4,802.6,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,10,10,pre_4,803.6,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,10,10,pre_4,804.6,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,10,10,pre_4,805.6,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,11,11,pre_4,829.74,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,11,11,pre_4,830.74,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,11,11,pre_4,831.74,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,11,11,pre_4,832.74,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,11,11,pre_4,833.74,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,12,12,pre_4,842.02,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,12,12,pre_4,843.02,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,12,12,pre_4,844.02,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,12,12,pre_4,845.02,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,12,12,pre_4,846.02,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,13,13,pre_4,854.94,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,13,13,pre_4,855.94,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,13,13,pre_4,856.94,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,13,13,pre_4,857.94,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,13,13,pre_4,858.94,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,14,14,pre_4,874.7,1,0,0,0,0,1,0.300000000000068,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,14,14,pre_4,875.7,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,14,14,pre_4,876.7,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,14,14,pre_4,877.7,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,14,14,pre_4,878.7,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,15,15,pre_4,898.18,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,15,15,pre_4,899.18,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,15,15,pre_4,900.18,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,15,15,pre_4,901.18,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,15,15,pre_4,902.18,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,16,16,pre_4,911.86,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,16,16,pre_4,912.86,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,16,16,pre_4,913.86,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,16,16,pre_4,914.86,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,16,16,pre_4,915.86,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,17,17,pre_4,939.54,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,17,17,pre_4,940.54,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,17,17,pre_4,941.54,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,17,17,pre_4,942.54,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,17,17,pre_4,943.54,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,18,18,pre_4,947.24,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,18,18,pre_4,948.24,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,18,18,pre_4,949.24,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,18,18,pre_4,950.24,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,18,18,pre_4,951.24,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,19,19,pre_4,969.6,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana
