folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,sex,Period,state_ID,Stage,Day
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,5,8,693,5,0,0,0,0,1,0.319999999999936,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,2,819,1,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,2,820,2,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,2,821,3,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,2,822,4,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,2,823,5,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,3,824,1,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,3,825,2,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,3,826,3,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,3,827,4,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,3,828,5,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,5,829,1,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,5,830,2,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,5,831,3,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,5,832,4,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,5,833,5,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,7,834,1,0,0,0,0,0,0,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,7,835,2,0,0,0,0,1,0.960000000000036,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,7,836,3,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,7,837,4,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,7,838,5,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,8,839,1,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,8,840,2,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,8,841,3,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,8,842,4,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,6,8,843,5,0,0,0,0,0,0.240000000000009,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,2,997,1,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,2,998,2,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,2,999,3,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,2,1000,4,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,2,1001,5,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,3,1002,1,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,3,1003,2,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,3,1004,3,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,3,1005,4,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,3,1006,5,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,5,1007,1,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,5,1008,2,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,5,1009,3,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,5,1010,4,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,5,1011,5,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,7,1012,1,0,0,0,0,1,0.360000000000014,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,7,1013,2,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,7,1014,3,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,7,1015,4,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,7,1016,5,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,8,1017,1,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,8,1018,2,0,0,0,0,0,0.700000000000045,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,8,1019,3,0,0,0,0,0,0,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,8,1020,4,0,0,0,0,0,0,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,7,8,1021,5,0,0,0,0,0,0,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,2,1105,1,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,2,1106,2,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,2,1107,3,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,2,1108,4,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,2,1109,5,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,3,1110,1,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,3,1111,2,0,0,0,0,1,0.0999999999999091,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,3,1112,3,0,0,0,0,0,1,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,3,1113,4,0,0,0,0,0,0.519999999999982,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,3,1114,5,0,0,0,0,1,0.799999999999955,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,4,1115,1,0,0,0,0,0,0.200000000000045,0,0,Y,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,4,1116,2,0,0,0,0,0,0,0,0,Y,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,4,1117,3,0,0,0,0,0,0,0,0,Y,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,4,1118,4,0,0,0,0,0,0,0,0,Y,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,4,1119,5,0,0,0,0,0,0,0,0,Y,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,6,1120,1,0,0,0,0,1,0.5,0,0,Y,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,6,1121,2,0,0,0,0,0,1,0,0,Y,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,6,1122,3,0,0,0,0,0,1,0,0,Y,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,6,1123,4,0,0,0,0,0,1,0,0,Y,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,6,1124,5,0,0,0,0,0,1,0,0,Y,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,8,1125,1,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,8,1126,2,0,0,0,0,1,0.539999999999964,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,8,1127,3,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,8,1128,4,0,0,0,0,1,0.660000000000082,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,8,8,1129,5,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,2,1199,1,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,2,1200,2,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,2,1201,3,0,0,0,0,1,0.0199999999999818,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,2,1202,4,0,0,0,0,0,0.539999999999964,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,2,1203,5,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,3,1204,1,0,0,0,0,1,0.240000000000009,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,3,1205,2,0,0,0,0,0,0.1400000000001,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,3,1206,3,0,0,0,0,1,0.5,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,3,1207,4,0,0,0,0,0,0.920000000000073,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,3,1208,5,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,5,1209,1,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,5,1210,2,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,5,1211,3,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,5,1212,4,0,0,0,0,0,0,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,5,1213,5,0,0,0,0,1,0.279999999999973,0,0,Y,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,7,1214,1,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,7,1215,2,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,7,1216,3,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,7,1217,4,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,7,1218,5,0,0,0,0,0,1,0,0,Y,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,8,1219,1,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,8,1220,2,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,8,1221,3,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,8,1222,4,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,9,8,1223,5,0,0,0,0,0,1,0,0,Y,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,2,1419,1,0,0,0,0,0,1,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,2,1420,2,0,0,0,0,0,1,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,2,1421,3,0,0,0,0,0,0.400000000000091,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,2,1422,4,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,2,1423,5,0,0,0,0,0,0,0,0,Y,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,3,1424,1,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,3,1425,2,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,3,1426,3,0,0,0,0,2,0.200000000000045,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,3,1427,4,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat24.csv,24____,31,9,1,C,Marios,167,10,3,1428,5,0,0,0,0,0,0,0,0,Y,F,Pre2,PreCS2,Pavlovian,Day7
