folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,counterbalancing,sex,Instrumental_cbx,Pavlovian_cbx,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,DevaluedOutcome1,Stage,Schedule,Day
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat44.csv,44____,16,6,1,C,Marios,113,2,450,900,12,3.3399999999998,0,0,0,0,0,0,2,10,0,0,A,M,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat44.csv,44____,16,6,1,C,Marios,113,3,900,1350,0,0,1,0,0,0,0,0,0,0,1,5,A,M,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat44.csv,44____,16,6,1,C,Marios,113,4,1350,1800,0,0,0,0,0,0,0,0,0,0,0,0,A,M,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat18.csv,18____,17,9,1,C,Marios,113,1,0,450,3,1.16000000000003,0,0,0,0,0,0,0,0,2,10,B,F,B,X,Right,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat18.csv,18____,17,9,1,C,Marios,113,2,450,900,6,7.17999999999995,0,0,0,0,0,0,0,0,2,10,B,F,B,X,Right,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat18.csv,18____,17,9,1,C,Marios,113,3,900,1350,2,5.33999999999992,0,0,0,0,0,0,0,0,1,5,B,F,B,X,Right,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat18.csv,18____,17,9,1,C,Marios,113,4,1350,1800,1,5.53999999999996,0,0,0,0,0,0,0,0,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat20.csv,20____,17,10,1,C,Marios,113,1,0,450,5,2.53999999999996,1,0.600000000000023,0,0,0,0,0,0,2,10,B,F,B,Y,Right,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat20.csv,20____,17,10,1,C,Marios,113,2,450,900,10,7.88000000000022,0,0,0,0,0,0,0,0,4,20,B,F,B,Y,Right,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat20.csv,20____,17,10,1,C,Marios,113,3,900,1350,12,16.5600000000004,0,0,0,0,0,0,0,0,6,30,B,F,B,Y,Right,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat20.csv,20____,17,10,1,C,Marios,113,4,1350,1800,23,46.2200000000007,0,0,0,0,0,0,0,0,9,45,B,F,B,Y,Right,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat22.csv,22____,17,12,1,C,Marios,113,1,0,450,4,2.01999999999998,8,4.85999999999993,0,0,0,0,5,25,1,5,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat22.csv,22____,17,12,1,C,Marios,113,2,450,900,5,2.55999999999995,16,8.67999999999984,0,0,0,0,6,30,3,11.02,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat22.csv,22____,17,12,1,C,Marios,113,3,900,1350,4,1.51999999999998,2,0.300000000000182,0,0,0,0,0,0,2,13.98,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat22.csv,22____,17,12,1,C,Marios,113,4,1350,1800,1,0.0199999999999818,1,0.0799999999999272,0,0,0,0,1,5,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat24.csv,24____,17,9,1,C,Marios,115,1,0,450,1,2.42000000000002,4,3.22,0,0,0,0,2,10,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat24.csv,24____,17,9,1,C,Marios,115,2,450,900,2,1.34000000000003,11,10.2400000000001,0,0,0,0,5,25,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat24.csv,24____,17,9,1,C,Marios,115,3,900,1350,0,0,3,1.59999999999991,0,0,0,0,1,5,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat24.csv,24____,17,9,1,C,Marios,115,4,1350,1800,7,2.07999999999947,7,5.46000000000026,0,0,0,0,4,20,2,10,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat25.csv,25____,17,2,1,C,Marios,115,1,0,450,2,0.28000000000003,3,1.66,0,0,0,0,2,10,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat25.csv,25____,17,2,1,C,Marios,115,2,450,900,2,0.6400000000001,1,0.159999999999968,0,0,0,0,0,0,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat25.csv,25____,17,2,1,C,Marios,115,3,900,1350,5,3.75999999999999,6,7.01999999999998,0,0,0,0,2,10,2,10,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat25.csv,25____,17,2,1,C,Marios,115,4,1350,1800,0,0,2,2.86000000000013,0,0,0,0,1,5,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat43.csv,43____,17,13,1,C,Marios,113,1,0,450,2,0.680000000000007,6,0.97999999999999,0,0,0,0,1,5,0,0,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat43.csv,43____,17,13,1,C,Marios,113,2,450,900,0,0,4,0.319999999999936,0,0,0,0,1,5,0,0,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat43.csv,43____,17,13,1,C,Marios,113,3,900,1350,1,2.20000000000005,13,4.4200000000003,0,0,0,0,3,15,0,0,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4B,LPLAcquisitionRR2Day4B_Rat43.csv,43____,17,13,1,C,Marios,113,4,1350,1800,0,0,8,0.860000000000127,0,0,0,0,2,10,0,0,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
