Subj,Drug,time_mins,activity,bin5mins,bin10mins,bin15mins,bin20mins,bin30mins,bin60mins,Period,Amph,LY
3_3,LY_Amph,9,52,2,1,1,1,1,1,Test,Amph,LY
3_3,LY_Amph,10,36,2,1,1,1,1,1,Test,Amph,LY
3_3,LY_Amph,11,47,3,2,1,1,1,1,Test,Amph,LY
3_3,LY_Amph,12,39,3,2,1,1,1,1,Test,Amph,LY
3_3,LY_Amph,13,53,3,2,1,1,1,1,Test,Amph,LY
3_3,LY_Amph,14,33,3,2,1,1,1,1,Test,Amph,LY
3_3,LY_Amph,15,42,3,2,1,1,1,1,Test,Amph,LY
3_3,LY_Amph,16,50,4,2,2,1,1,1,Test,Amph,LY
3_3,LY_Amph,17,41,4,2,2,1,1,1,Test,Amph,LY
3_3,LY_Amph,18,59,4,2,2,1,1,1,Test,Amph,LY
3_3,LY_Amph,19,63,4,2,2,1,1,1,Test,Amph,LY
3_3,LY_Amph,20,88,4,2,2,1,1,1,Test,Amph,LY
3_3,LY_Amph,21,88,5,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,22,104,5,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,23,113,5,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,24,67,5,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,25,117,5,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,26,120,6,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,27,121,6,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,28,113,6,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,29,93,6,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,30,86,6,3,2,2,1,1,Test,Amph,LY
3_3,LY_Amph,31,83,7,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,32,102,7,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,33,111,7,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,34,88,7,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,35,67,7,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,36,76,8,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,37,90,8,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,38,87,8,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,39,93,8,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,40,89,8,4,3,2,2,1,Test,Amph,LY
3_3,LY_Amph,41,101,9,5,3,3,2,1,Test,Amph,LY
3_3,LY_Amph,42,90,9,5,3,3,2,1,Test,Amph,LY
3_3,LY_Amph,43,88,9,5,3,3,2,1,Test,Amph,LY
3_3,LY_Amph,44,106,9,5,3,3,2,1,Test,Amph,LY
3_3,LY_Amph,45,93,9,5,3,3,2,1,Test,Amph,LY
3_3,LY_Amph,46,72,10,5,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,47,80,10,5,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,48,81,10,5,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,49,81,10,5,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,50,95,10,5,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,51,63,11,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,52,64,11,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,53,76,11,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,54,61,11,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,55,51,11,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,56,74,12,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,57,55,12,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,58,75,12,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,59,79,12,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,60,88,12,6,4,3,2,1,Test,Amph,LY
3_3,LY_Amph,61,21,13,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,62,72,13,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,63,84,13,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,64,139,13,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,65,79,13,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,66,83,14,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,67,78,14,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,68,61,14,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,69,89,14,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,70,85,14,7,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,71,67,15,8,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,72,96,15,8,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,73,81,15,8,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,74,71,15,8,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,75,107,15,8,5,4,3,2,Test,Amph,LY
3_3,LY_Amph,76,89,16,8,6,4,3,2,Test,Amph,LY
3_3,LY_Amph,77,73,16,8,6,4,3,2,Test,Amph,LY
3_3,LY_Amph,78,70,16,8,6,4,3,2,Test,Amph,LY
3_3,LY_Amph,79,102,16,8,6,4,3,2,Test,Amph,LY
3_3,LY_Amph,80,98,16,8,6,4,3,2,Test,Amph,LY
3_3,LY_Amph,81,93,17,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,82,85,17,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,83,71,17,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,84,61,17,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,85,69,17,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,86,104,18,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,87,102,18,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,88,93,18,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,89,89,18,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,90,77,18,9,6,5,3,2,Test,Amph,LY
3_3,LY_Amph,91,87,19,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,92,98,19,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,93,88,19,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,94,101,19,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,95,84,19,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,96,86,20,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,97,83,20,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,98,75,20,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,99,84,20,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,100,63,20,10,7,5,4,2,Test,Amph,LY
3_3,LY_Amph,101,71,21,11,7,6,4,2,Test,Amph,LY
3_3,LY_Amph,102,85,21,11,7,6,4,2,Test,Amph,LY
3_3,LY_Amph,103,111,21,11,7,6,4,2,Test,Amph,LY
3_3,LY_Amph,104,98,21,11,7,6,4,2,Test,Amph,LY
3_3,LY_Amph,105,109,21,11,7,6,4,2,Test,Amph,LY
3_3,LY_Amph,106,91,22,11,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,107,69,22,11,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,108,56,22,11,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,109,106,22,11,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,110,114,22,11,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,111,112,23,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,112,109,23,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,113,136,23,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,114,113,23,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,115,77,23,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,116,102,24,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,117,119,24,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,118,125,24,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,119,106,24,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,120,80,24,12,8,6,4,2,Test,Amph,LY
3_3,LY_Amph,121,69,25,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,122,95,25,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,123,103,25,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,124,140,25,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,125,115,25,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,126,110,26,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,127,90,26,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,128,38,26,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,129,41,26,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,130,36,26,13,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,131,50,27,14,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,132,65,27,14,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,133,75,27,14,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,134,39,27,14,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,135,33,27,14,9,7,5,3,Test,Amph,LY
3_3,LY_Amph,136,53,28,14,10,7,5,3,Test,Amph,LY
3_3,LY_Amph,137,51,28,14,10,7,5,3,Test,Amph,LY
3_3,LY_Amph,138,54,28,14,10,7,5,3,Test,Amph,LY
3_3,LY_Amph,139,125,28,14,10,7,5,3,Test,Amph,LY
3_3,LY_Amph,140,46,28,14,10,7,5,3,Test,Amph,LY
3_3,LY_Amph,141,29,29,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,142,46,29,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,143,59,29,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,144,40,29,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,145,28,29,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,146,19,30,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,147,12,30,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,148,20,30,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,149,31,30,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,150,34,30,15,10,8,5,3,Test,Amph,LY
3_3,LY_Amph,151,30,31,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,152,45,31,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,153,73,31,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,154,31,31,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,155,15,31,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,156,31,32,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,157,29,32,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,158,54,32,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,159,34,32,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,160,26,32,16,11,8,6,3,Test,Amph,LY
3_3,LY_Amph,161,22,33,17,11,9,6,3,Test,Amph,LY
3_3,LY_Amph,162,32,33,17,11,9,6,3,Test,Amph,LY
3_3,LY_Amph,163,37,33,17,11,9,6,3,Test,Amph,LY
3_3,LY_Amph,164,40,33,17,11,9,6,3,Test,Amph,LY
3_3,LY_Amph,165,43,33,17,11,9,6,3,Test,Amph,LY
3_3,LY_Amph,166,70,34,17,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,167,33,34,17,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,168,45,34,17,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,169,63,34,17,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,170,39,34,17,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,171,27,35,18,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,172,22,35,18,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,173,36,35,18,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,174,38,35,18,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,175,18,35,18,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,176,20,36,18,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,177,28,36,18,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,178,33,36,18,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,179,26,36,18,12,9,6,3,Test,Amph,LY
3_3,LY_Amph,180,37,36,18,12,9,6,3,Test,Amph,LY
3_4,Veh_Veh,1,55,1,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,2,24,1,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,3,26,1,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,4,93,1,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,5,38,1,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,6,34,2,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,7,27,2,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,8,21,2,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,9,14,2,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,10,9,2,1,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,11,0,3,2,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,12,0,3,2,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,13,0,3,2,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,14,4,3,2,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,15,30,3,2,1,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,16,2,4,2,2,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,17,14,4,2,2,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,18,7,4,2,2,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,19,16,4,2,2,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,20,10,4,2,2,1,1,1,Test,Veh,Veh
3_4,Veh_Veh,21,8,5,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,22,27,5,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,23,46,5,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,24,30,5,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,25,8,5,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,26,19,6,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,27,7,6,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,28,10,6,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,29,12,6,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,30,16,6,3,2,2,1,1,Test,Veh,Veh
3_4,Veh_Veh,31,75,7,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,32,41,7,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,33,81,7,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,34,89,7,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,35,29,7,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,36,13,8,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,37,7,8,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,38,8,8,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,39,25,8,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,40,2,8,4,3,2,2,1,Test,Veh,Veh
3_4,Veh_Veh,41,0,9,5,3,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,42,5,9,5,3,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,43,2,9,5,3,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,44,8,9,5,3,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,45,0,9,5,3,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,46,10,10,5,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,47,15,10,5,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,48,4,10,5,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,49,3,10,5,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,50,20,10,5,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,51,12,11,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,52,51,11,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,53,53,11,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,54,36,11,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,55,29,11,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,56,3,12,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,57,27,12,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,58,31,12,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,59,46,12,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,60,18,12,6,4,3,2,1,Test,Veh,Veh
3_4,Veh_Veh,61,21,13,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,62,65,13,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,63,74,13,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,64,31,13,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,65,22,13,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,66,27,14,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,67,2,14,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,68,8,14,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,69,4,14,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,70,1,14,7,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,71,2,15,8,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,72,13,15,8,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,73,4,15,8,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,74,17,15,8,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,75,4,15,8,5,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,76,7,16,8,6,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,77,20,16,8,6,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,78,15,16,8,6,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,79,26,16,8,6,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,80,48,16,8,6,4,3,2,Test,Veh,Veh
3_4,Veh_Veh,81,58,17,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,82,63,17,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,83,80,17,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,84,30,17,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,85,6,17,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,86,20,18,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,87,12,18,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,88,7,18,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,89,23,18,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,90,7,18,9,6,5,3,2,Test,Veh,Veh
3_4,Veh_Veh,91,51,19,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,92,20,19,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,93,39,19,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,94,80,19,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,95,45,19,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,96,17,20,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,97,26,20,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,98,13,20,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,99,6,20,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,100,0,20,10,7,5,4,2,Test,Veh,Veh
3_4,Veh_Veh,101,0,21,11,7,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,102,16,21,11,7,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,103,5,21,11,7,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,104,20,21,11,7,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,105,22,21,11,7,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,106,23,22,11,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,107,63,22,11,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,108,83,22,11,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,109,31,22,11,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,110,4,22,11,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,111,8,23,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,112,3,23,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,113,2,23,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,114,0,23,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,115,2,23,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,116,0,24,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,117,6,24,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,118,5,24,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,119,8,24,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,120,3,24,12,8,6,4,2,Test,Veh,Veh
3_4,Veh_Veh,121,16,25,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,122,31,25,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,123,75,25,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,124,49,25,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,125,45,25,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,126,13,26,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,127,11,26,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,128,37,26,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,129,1,26,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,130,1,26,13,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,131,2,27,14,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,132,2,27,14,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,133,2,27,14,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,134,26,27,14,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,135,7,27,14,9,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,136,15,28,14,10,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,137,33,28,14,10,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,138,9,28,14,10,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,139,5,28,14,10,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,140,14,28,14,10,7,5,3,Test,Veh,Veh
3_4,Veh_Veh,141,15,29,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,142,4,29,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,143,5,29,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,144,15,29,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,145,15,29,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,146,30,30,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,147,59,30,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,148,17,30,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,149,14,30,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,150,1,30,15,10,8,5,3,Test,Veh,Veh
3_4,Veh_Veh,151,15,31,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,152,3,31,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,153,21,31,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,154,58,31,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,155,14,31,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,156,23,32,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,157,31,32,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,158,78,32,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,159,21,32,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,160,16,32,16,11,8,6,3,Test,Veh,Veh
3_4,Veh_Veh,161,7,33,17,11,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,162,16,33,17,11,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,163,24,33,17,11,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,164,8,33,17,11,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,165,16,33,17,11,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,166,30,34,17,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,167,54,34,17,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,168,105,34,17,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,169,36,34,17,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,170,6,34,17,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,171,20,35,18,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,172,8,35,18,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,173,1,35,18,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,174,0,35,18,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,175,0,35,18,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,176,27,36,18,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,177,0,36,18,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,178,3,36,18,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,179,1,36,18,12,9,6,3,Test,Veh,Veh
3_4,Veh_Veh,180,2,36,18,12,9,6,3,Test,Veh,Veh
4_1,LY_Amph,1,79,1,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,2,82,1,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,3,80,1,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,4,127,1,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,5,121,1,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,6,134,2,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,7,130,2,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,8,117,2,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,9,111,2,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,10,104,2,1,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,11,74,3,2,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,12,69,3,2,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,13,82,3,2,1,1,1,1,Test,Amph,LY
4_1,LY_Amph,14,107,3,2,1,1,1,1,Test,Amph,LY
