Subj,Drug,time_mins,activity,bin5mins,bin10mins,bin15mins,bin20mins,bin30mins,bin60mins
28,Veh_Veh,59,1,0,0,0,0,0,0
28,Veh_Veh,60,4,0,0,0,0,0,0
29,Veh_LY,1,184,-11,-5,-3,-2,-1,0
29,Veh_LY,2,127,-11,-5,-3,-2,-1,0
29,Veh_LY,3,122,-11,-5,-3,-2,-1,0
29,Veh_LY,4,97,-11,-5,-3,-2,-1,0
29,Veh_LY,5,38,-11,-5,-3,-2,-1,0
29,Veh_LY,6,134,-10,-5,-3,-2,-1,0
29,Veh_LY,7,69,-10,-5,-3,-2,-1,0
29,Veh_LY,8,82,-10,-5,-3,-2,-1,0
29,Veh_LY,9,3,-10,-5,-3,-2,-1,0
29,Veh_LY,10,10,-10,-5,-3,-2,-1,0
29,Veh_LY,11,7,-9,-4,-3,-2,-1,0
29,Veh_LY,12,6,-9,-4,-3,-2,-1,0
29,Veh_LY,13,3,-9,-4,-3,-2,-1,0
29,Veh_LY,14,0,-9,-4,-3,-2,-1,0
29,Veh_LY,15,0,-9,-4,-3,-2,-1,0
29,Veh_LY,16,0,-8,-4,-2,-2,-1,0
29,Veh_LY,17,11,-8,-4,-2,-2,-1,0
29,Veh_LY,18,43,-8,-4,-2,-2,-1,0
29,Veh_LY,19,44,-8,-4,-2,-2,-1,0
29,Veh_LY,20,8,-8,-4,-2,-2,-1,0
29,Veh_LY,21,7,-7,-3,-2,-1,-1,0
29,Veh_LY,22,1,-7,-3,-2,-1,-1,0
29,Veh_LY,23,8,-7,-3,-2,-1,-1,0
29,Veh_LY,24,0,-7,-3,-2,-1,-1,0
29,Veh_LY,25,16,-7,-3,-2,-1,-1,0
29,Veh_LY,26,1,-6,-3,-2,-1,-1,0
29,Veh_LY,27,8,-6,-3,-2,-1,-1,0
29,Veh_LY,28,2,-6,-3,-2,-1,-1,0
29,Veh_LY,29,0,-6,-3,-2,-1,-1,0
29,Veh_LY,30,0,-6,-3,-2,-1,-1,0
29,Veh_LY,31,0,-5,-2,-1,-1,0,0
29,Veh_LY,32,0,-5,-2,-1,-1,0,0
29,Veh_LY,33,0,-5,-2,-1,-1,0,0
29,Veh_LY,34,0,-5,-2,-1,-1,0,0
29,Veh_LY,35,2,-5,-2,-1,-1,0,0
29,Veh_LY,36,18,-4,-2,-1,-1,0,0
29,Veh_LY,37,1,-4,-2,-1,-1,0,0
29,Veh_LY,38,1,-4,-2,-1,-1,0,0
29,Veh_LY,39,0,-4,-2,-1,-1,0,0
29,Veh_LY,40,0,-4,-2,-1,-1,0,0
29,Veh_LY,41,0,-3,-1,-1,0,0,0
29,Veh_LY,42,0,-3,-1,-1,0,0,0
29,Veh_LY,43,0,-3,-1,-1,0,0,0
29,Veh_LY,44,0,-3,-1,-1,0,0,0
29,Veh_LY,45,0,-3,-1,-1,0,0,0
29,Veh_LY,46,0,-2,-1,0,0,0,0
29,Veh_LY,47,0,-2,-1,0,0,0,0
29,Veh_LY,48,0,-2,-1,0,0,0,0
29,Veh_LY,49,0,-2,-1,0,0,0,0
29,Veh_LY,50,0,-2,-1,0,0,0,0
29,Veh_LY,51,1,-1,0,0,0,0,0
29,Veh_LY,52,0,-1,0,0,0,0,0
29,Veh_LY,53,0,-1,0,0,0,0,0
29,Veh_LY,54,0,-1,0,0,0,0,0
29,Veh_LY,55,2,-1,0,0,0,0,0
29,Veh_LY,56,0,0,0,0,0,0,0
29,Veh_LY,57,0,0,0,0,0,0,0
29,Veh_LY,58,0,0,0,0,0,0,0
29,Veh_LY,59,0,0,0,0,0,0,0
29,Veh_LY,60,0,0,0,0,0,0,0
30,Veh_Amph,1,167,-11,-5,-3,-2,-1,0
30,Veh_Amph,2,132,-11,-5,-3,-2,-1,0
30,Veh_Amph,3,77,-11,-5,-3,-2,-1,0
30,Veh_Amph,4,101,-11,-5,-3,-2,-1,0
30,Veh_Amph,5,107,-11,-5,-3,-2,-1,0
30,Veh_Amph,6,72,-10,-5,-3,-2,-1,0
30,Veh_Amph,7,30,-10,-5,-3,-2,-1,0
30,Veh_Amph,8,60,-10,-5,-3,-2,-1,0
30,Veh_Amph,9,73,-10,-5,-3,-2,-1,0
30,Veh_Amph,10,14,-10,-5,-3,-2,-1,0
30,Veh_Amph,11,14,-9,-4,-3,-2,-1,0
30,Veh_Amph,12,8,-9,-4,-3,-2,-1,0
30,Veh_Amph,13,47,-9,-4,-3,-2,-1,0
30,Veh_Amph,14,40,-9,-4,-3,-2,-1,0
30,Veh_Amph,15,92,-9,-4,-3,-2,-1,0
30,Veh_Amph,16,13,-8,-4,-2,-2,-1,0
30,Veh_Amph,17,10,-8,-4,-2,-2,-1,0
30,Veh_Amph,18,24,-8,-4,-2,-2,-1,0
30,Veh_Amph,19,14,-8,-4,-2,-2,-1,0
30,Veh_Amph,20,3,-8,-4,-2,-2,-1,0
30,Veh_Amph,21,5,-7,-3,-2,-1,-1,0
30,Veh_Amph,22,30,-7,-3,-2,-1,-1,0
30,Veh_Amph,23,2,-7,-3,-2,-1,-1,0
30,Veh_Amph,24,5,-7,-3,-2,-1,-1,0
30,Veh_Amph,25,0,-7,-3,-2,-1,-1,0
30,Veh_Amph,26,0,-6,-3,-2,-1,-1,0
30,Veh_Amph,27,0,-6,-3,-2,-1,-1,0
30,Veh_Amph,28,0,-6,-3,-2,-1,-1,0
30,Veh_Amph,29,0,-6,-3,-2,-1,-1,0
30,Veh_Amph,30,0,-6,-3,-2,-1,-1,0
30,Veh_Amph,31,0,-5,-2,-1,-1,0,0
30,Veh_Amph,32,0,-5,-2,-1,-1,0,0
30,Veh_Amph,33,8,-5,-2,-1,-1,0,0
30,Veh_Amph,34,0,-5,-2,-1,-1,0,0
30,Veh_Amph,35,0,-5,-2,-1,-1,0,0
30,Veh_Amph,36,0,-4,-2,-1,-1,0,0
30,Veh_Amph,37,0,-4,-2,-1,-1,0,0
30,Veh_Amph,38,0,-4,-2,-1,-1,0,0
30,Veh_Amph,39,5,-4,-2,-1,-1,0,0
30,Veh_Amph,40,5,-4,-2,-1,-1,0,0
30,Veh_Amph,41,0,-3,-1,-1,0,0,0
30,Veh_Amph,42,0,-3,-1,-1,0,0,0
30,Veh_Amph,43,0,-3,-1,-1,0,0,0
30,Veh_Amph,44,0,-3,-1,-1,0,0,0
30,Veh_Amph,45,0,-3,-1,-1,0,0,0
30,Veh_Amph,46,0,-2,-1,0,0,0,0
30,Veh_Amph,47,0,-2,-1,0,0,0,0
30,Veh_Amph,48,0,-2,-1,0,0,0,0
30,Veh_Amph,49,0,-2,-1,0,0,0,0
30,Veh_Amph,50,0,-2,-1,0,0,0,0
30,Veh_Amph,51,0,-1,0,0,0,0,0
30,Veh_Amph,52,1,-1,0,0,0,0,0
30,Veh_Amph,53,0,-1,0,0,0,0,0
30,Veh_Amph,54,0,-1,0,0,0,0,0
30,Veh_Amph,55,2,-1,0,0,0,0,0
30,Veh_Amph,56,0,0,0,0,0,0,0
30,Veh_Amph,57,0,0,0,0,0,0,0
30,Veh_Amph,58,0,0,0,0,0,0,0
30,Veh_Amph,59,0,0,0,0,0,0,0
30,Veh_Amph,60,0,0,0,0,0,0,0
31,LY_Amph,1,162,-11,-5,-3,-2,-1,0
31,LY_Amph,2,41,-11,-5,-3,-2,-1,0
31,LY_Amph,3,9,-11,-5,-3,-2,-1,0
31,LY_Amph,4,0,-11,-5,-3,-2,-1,0
31,LY_Amph,5,20,-11,-5,-3,-2,-1,0
31,LY_Amph,6,13,-10,-5,-3,-2,-1,0
31,LY_Amph,7,57,-10,-5,-3,-2,-1,0
31,LY_Amph,8,112,-10,-5,-3,-2,-1,0
31,LY_Amph,9,100,-10,-5,-3,-2,-1,0
31,LY_Amph,10,76,-10,-5,-3,-2,-1,0
31,LY_Amph,11,24,-9,-4,-3,-2,-1,0
31,LY_Amph,12,18,-9,-4,-3,-2,-1,0
31,LY_Amph,13,54,-9,-4,-3,-2,-1,0
31,LY_Amph,14,8,-9,-4,-3,-2,-1,0
31,LY_Amph,15,1,-9,-4,-3,-2,-1,0
31,LY_Amph,16,14,-8,-4,-2,-2,-1,0
31,LY_Amph,17,13,-8,-4,-2,-2,-1,0
31,LY_Amph,18,8,-8,-4,-2,-2,-1,0
31,LY_Amph,19,7,-8,-4,-2,-2,-1,0
31,LY_Amph,20,17,-8,-4,-2,-2,-1,0
31,LY_Amph,21,10,-7,-3,-2,-1,-1,0
31,LY_Amph,22,4,-7,-3,-2,-1,-1,0
31,LY_Amph,23,10,-7,-3,-2,-1,-1,0
31,LY_Amph,24,0,-7,-3,-2,-1,-1,0
31,LY_Amph,25,0,-7,-3,-2,-1,-1,0
31,LY_Amph,26,0,-6,-3,-2,-1,-1,0
31,LY_Amph,27,0,-6,-3,-2,-1,-1,0
31,LY_Amph,28,2,-6,-3,-2,-1,-1,0
31,LY_Amph,29,5,-6,-3,-2,-1,-1,0
31,LY_Amph,30,0,-6,-3,-2,-1,-1,0
31,LY_Amph,31,0,-5,-2,-1,-1,0,0
31,LY_Amph,32,2,-5,-2,-1,-1,0,0
31,LY_Amph,33,0,-5,-2,-1,-1,0,0
31,LY_Amph,34,2,-5,-2,-1,-1,0,0
31,LY_Amph,35,0,-5,-2,-1,-1,0,0
31,LY_Amph,36,0,-4,-2,-1,-1,0,0
31,LY_Amph,37,1,-4,-2,-1,-1,0,0
31,LY_Amph,38,0,-4,-2,-1,-1,0,0
31,LY_Amph,39,5,-4,-2,-1,-1,0,0
31,LY_Amph,40,2,-4,-2,-1,-1,0,0
31,LY_Amph,41,2,-3,-1,-1,0,0,0
31,LY_Amph,42,0,-3,-1,-1,0,0,0
31,LY_Amph,43,1,-3,-1,-1,0,0,0
31,LY_Amph,44,0,-3,-1,-1,0,0,0
31,LY_Amph,45,0,-3,-1,-1,0,0,0
31,LY_Amph,46,3,-2,-1,0,0,0,0
31,LY_Amph,47,0,-2,-1,0,0,0,0
31,LY_Amph,48,0,-2,-1,0,0,0,0
31,LY_Amph,49,2,-2,-1,0,0,0,0
31,LY_Amph,50,2,-2,-1,0,0,0,0
31,LY_Amph,51,0,-1,0,0,0,0,0
31,LY_Amph,52,1,-1,0,0,0,0,0
31,LY_Amph,53,0,-1,0,0,0,0,0
31,LY_Amph,54,0,-1,0,0,0,0,0
31,LY_Amph,55,0,-1,0,0,0,0,0
31,LY_Amph,56,12,0,0,0,0,0,0
31,LY_Amph,57,8,0,0,0,0,0,0
31,LY_Amph,58,16,0,0,0,0,0,0
31,LY_Amph,59,0,0,0,0,0,0,0
31,LY_Amph,60,0,0,0,0,0,0,0
32,Veh_Veh,1,186,-11,-5,-3,-2,-1,0
32,Veh_Veh,2,124,-11,-5,-3,-2,-1,0
32,Veh_Veh,3,42,-11,-5,-3,-2,-1,0
32,Veh_Veh,4,66,-11,-5,-3,-2,-1,0
32,Veh_Veh,5,27,-11,-5,-3,-2,-1,0
32,Veh_Veh,6,114,-10,-5,-3,-2,-1,0
32,Veh_Veh,7,80,-10,-5,-3,-2,-1,0
32,Veh_Veh,8,12,-10,-5,-3,-2,-1,0
32,Veh_Veh,9,1,-10,-5,-3,-2,-1,0
32,Veh_Veh,10,45,-10,-5,-3,-2,-1,0
32,Veh_Veh,11,2,-9,-4,-3,-2,-1,0
32,Veh_Veh,12,10,-9,-4,-3,-2,-1,0
32,Veh_Veh,13,0,-9,-4,-3,-2,-1,0
32,Veh_Veh,14,14,-9,-4,-3,-2,-1,0
32,Veh_Veh,15,19,-9,-4,-3,-2,-1,0
32,Veh_Veh,16,20,-8,-4,-2,-2,-1,0
32,Veh_Veh,17,1,-8,-4,-2,-2,-1,0
32,Veh_Veh,18,0,-8,-4,-2,-2,-1,0
32,Veh_Veh,19,7,-8,-4,-2,-2,-1,0
32,Veh_Veh,20,0,-8,-4,-2,-2,-1,0
32,Veh_Veh,21,6,-7,-3,-2,-1,-1,0
32,Veh_Veh,22,1,-7,-3,-2,-1,-1,0
32,Veh_Veh,23,0,-7,-3,-2,-1,-1,0
32,Veh_Veh,24,0,-7,-3,-2,-1,-1,0
32,Veh_Veh,25,0,-7,-3,-2,-1,-1,0
32,Veh_Veh,26,0,-6,-3,-2,-1,-1,0
32,Veh_Veh,27,0,-6,-3,-2,-1,-1,0
32,Veh_Veh,28,6,-6,-3,-2,-1,-1,0
32,Veh_Veh,29,0,-6,-3,-2,-1,-1,0
32,Veh_Veh,30,0,-6,-3,-2,-1,-1,0
32,Veh_Veh,31,0,-5,-2,-1,-1,0,0
32,Veh_Veh,32,0,-5,-2,-1,-1,0,0
32,Veh_Veh,33,1,-5,-2,-1,-1,0,0
32,Veh_Veh,34,0,-5,-2,-1,-1,0,0
32,Veh_Veh,35,0,-5,-2,-1,-1,0,0
32,Veh_Veh,36,14,-4,-2,-1,-1,0,0
32,Veh_Veh,37,1,-4,-2,-1,-1,0,0
32,Veh_Veh,38,0,-4,-2,-1,-1,0,0
32,Veh_Veh,39,0,-4,-2,-1,-1,0,0
32,Veh_Veh,40,0,-4,-2,-1,-1,0,0
32,Veh_Veh,41,0,-3,-1,-1,0,0,0
32,Veh_Veh,42,0,-3,-1,-1,0,0,0
32,Veh_Veh,43,0,-3,-1,-1,0,0,0
32,Veh_Veh,44,0,-3,-1,-1,0,0,0
32,Veh_Veh,45,0,-3,-1,-1,0,0,0
32,Veh_Veh,46,0,-2,-1,0,0,0,0
32,Veh_Veh,47,0,-2,-1,0,0,0,0
32,Veh_Veh,48,0,-2,-1,0,0,0,0
32,Veh_Veh,49,0,-2,-1,0,0,0,0
32,Veh_Veh,50,2,-2,-1,0,0,0,0
32,Veh_Veh,51,0,-1,0,0,0,0,0
32,Veh_Veh,52,0,-1,0,0,0,0,0
32,Veh_Veh,53,1,-1,0,0,0,0,0
32,Veh_Veh,54,0,-1,0,0,0,0,0
32,Veh_Veh,55,1,-1,0,0,0,0,0
32,Veh_Veh,56,1,0,0,0,0,0,0
32,Veh_Veh,57,0,0,0,0,0,0,0
32,Veh_Veh,58,0,0,0,0,0,0,0
32,Veh_Veh,59,1,0,0,0,0,0,0
32,Veh_Veh,60,0,0,0,0,0,0,0
33,LY_Amph,1,237,-11,-5,-3,-2,-1,0
33,LY_Amph,2,123,-11,-5,-3,-2,-1,0
33,LY_Amph,3,120,-11,-5,-3,-2,-1,0
33,LY_Amph,4,39,-11,-5,-3,-2,-1,0
33,LY_Amph,5,34,-11,-5,-3,-2,-1,0
33,LY_Amph,6,174,-10,-5,-3,-2,-1,0
33,LY_Amph,7,58,-10,-5,-3,-2,-1,0
33,LY_Amph,8,21,-10,-5,-3,-2,-1,0
33,LY_Amph,9,62,-10,-5,-3,-2,-1,0
33,LY_Amph,10,23,-10,-5,-3,-2,-1,0
33,LY_Amph,11,9,-9,-4,-3,-2,-1,0
33,LY_Amph,12,2,-9,-4,-3,-2,-1,0
33,LY_Amph,13,0,-9,-4,-3,-2,-1,0
33,LY_Amph,14,21,-9,-4,-3,-2,-1,0
33,LY_Amph,15,73,-9,-4,-3,-2,-1,0
33,LY_Amph,16,15,-8,-4,-2,-2,-1,0
33,LY_Amph,17,11,-8,-4,-2,-2,-1,0
33,LY_Amph,18,30,-8,-4,-2,-2,-1,0
33,LY_Amph,19,1,-8,-4,-2,-2,-1,0
33,LY_Amph,20,0,-8,-4,-2,-2,-1,0
33,LY_Amph,21,0,-7,-3,-2,-1,-1,0
33,LY_Amph,22,25,-7,-3,-2,-1,-1,0
33,LY_Amph,23,0,-7,-3,-2,-1,-1,0
33,LY_Amph,24,9,-7,-3,-2,-1,-1,0
33,LY_Amph,25,30,-7,-3,-2,-1,-1,0
33,LY_Amph,26,48,-6,-3,-2,-1,-1,0
33,LY_Amph,27,0,-6,-3,-2,-1,-1,0
33,LY_Amph,28,0,-6,-3,-2,-1,-1,0
33,LY_Amph,29,0,-6,-3,-2,-1,-1,0
33,LY_Amph,30,0,-6,-3,-2,-1,-1,0
33,LY_Amph,31,26,-5,-2,-1,-1,0,0
33,LY_Amph,32,0,-5,-2,-1,-1,0,0
33,LY_Amph,33,0,-5,-2,-1,-1,0,0
33,LY_Amph,34,0,-5,-2,-1,-1,0,0
33,LY_Amph,35,0,-5,-2,-1,-1,0,0
33,LY_Amph,36,0,-4,-2,-1,-1,0,0
33,LY_Amph,37,0,-4,-2,-1,-1,0,0
33,LY_Amph,38,0,-4,-2,-1,-1,0,0
33,LY_Amph,39,0,-4,-2,-1,-1,0,0
33,LY_Amph,40,0,-4,-2,-1,-1,0,0
33,LY_Amph,41,0,-3,-1,-1,0,0,0
33,LY_Amph,42,0,-3,-1,-1,0,0,0
33,LY_Amph,43,1,-3,-1,-1,0,0,0
33,LY_Amph,44,0,-3,-1,-1,0,0,0
33,LY_Amph,45,0,-3,-1,-1,0,0,0
33,LY_Amph,46,0,-2,-1,0,0,0,0
33,LY_Amph,47,0,-2,-1,0,0,0,0
33,LY_Amph,48,0,-2,-1,0,0,0,0
33,LY_Amph,49,0,-2,-1,0,0,0,0
33,LY_Amph,50,10,-2,-1,0,0,0,0
33,LY_Amph,51,0,-1,0,0,0,0,0
33,LY_Amph,52,0,-1,0,0,0,0,0
33,LY_Amph,53,0,-1,0,0,0,0,0
33,LY_Amph,54,0,-1,0,0,0,0,0
33,LY_Amph,55,0,-1,0,0,0,0,0
33,LY_Amph,56,5,0,0,0,0,0,0
33,LY_Amph,57,0,0,0,0,0,0,0
33,LY_Amph,58,0,0,0,0,0,0,0
33,LY_Amph,59,0,0,0,0,0,0,0
33,LY_Amph,60,5,0,0,0,0,0,0
34,Veh_Amph,1,154,-11,-5,-3,-2,-1,0
34,Veh_Amph,2,106,-11,-5,-3,-2,-1,0
34,Veh_Amph,3,38,-11,-5,-3,-2,-1,0
34,Veh_Amph,4,112,-11,-5,-3,-2,-1,0
34,Veh_Amph,5,141,-11,-5,-3,-2,-1,0
34,Veh_Amph,6,152,-10,-5,-3,-2,-1,0
34,Veh_Amph,7,77,-10,-5,-3,-2,-1,0
34,Veh_Amph,8,188,-10,-5,-3,-2,-1,0
34,Veh_Amph,9,38,-10,-5,-3,-2,-1,0
34,Veh_Amph,10,66,-10,-5,-3,-2,-1,0
34,Veh_Amph,11,56,-9,-4,-3,-2,-1,0
34,Veh_Amph,12,12,-9,-4,-3,-2,-1,0
34,Veh_Amph,13,6,-9,-4,-3,-2,-1,0
34,Veh_Amph,14,8,-9,-4,-3,-2,-1,0
34,Veh_Amph,15,37,-9,-4,-3,-2,-1,0
34,Veh_Amph,16,38,-8,-4,-2,-2,-1,0
34,Veh_Amph,17,7,-8,-4,-2,-2,-1,0
34,Veh_Amph,18,0,-8,-4,-2,-2,-1,0
34,Veh_Amph,19,0,-8,-4,-2,-2,-1,0
34,Veh_Amph,20,0,-8,-4,-2,-2,-1,0
34,Veh_Amph,21,0,-7,-3,-2,-1,-1,0
34,Veh_Amph,22,7,-7,-3,-2,-1,-1,0
34,Veh_Amph,23,15,-7,-3,-2,-1,-1,0
34,Veh_Amph,24,10,-7,-3,-2,-1,-1,0
34,Veh_Amph,25,1,-7,-3,-2,-1,-1,0
34,Veh_Amph,26,11,-6,-3,-2,-1,-1,0
34,Veh_Amph,27,55,-6,-3,-2,-1,-1,0
34,Veh_Amph,28,0,-6,-3,-2,-1,-1,0
34,Veh_Amph,29,0,-6,-3,-2,-1,-1,0
34,Veh_Amph,30,0,-6,-3,-2,-1,-1,0
34,Veh_Amph,31,0,-5,-2,-1,-1,0,0
34,Veh_Amph,32,1,-5,-2,-1,-1,0,0
34,Veh_Amph,33,0,-5,-2,-1,-1,0,0
34,Veh_Amph,34,3,-5,-2,-1,-1,0,0
34,Veh_Amph,35,1,-5,-2,-1,-1,0,0
34,Veh_Amph,36,0,-4,-2,-1,-1,0,0
34,Veh_Amph,37,0,-4,-2,-1,-1,0,0
34,Veh_Amph,38,0,-4,-2,-1,-1,0,0
34,Veh_Amph,39,0,-4,-2,-1,-1,0,0
34,Veh_Amph,40,0,-4,-2,-1,-1,0,0
34,Veh_Amph,41,0,-3,-1,-1,0,0,0
34,Veh_Amph,42,0,-3,-1,-1,0,0,0
34,Veh_Amph,43,0,-3,-1,-1,0,0,0
34,Veh_Amph,44,0,-3,-1,-1,0,0,0
34,Veh_Amph,45,5,-3,-1,-1,0,0,0
34,Veh_Amph,46,0,-2,-1,0,0,0,0
34,Veh_Amph,47,1,-2,-1,0,0,0,0
34,Veh_Amph,48,0,-2,-1,0,0,0,0
34,Veh_Amph,49,0,-2,-1,0,0,0,0
34,Veh_Amph,50,1,-2,-1,0,0,0,0
34,Veh_Amph,51,0,-1,0,0,0,0,0
34,Veh_Amph,52,0,-1,0,0,0,0,0
34,Veh_Amph,53,1,-1,0,0,0,0,0
34,Veh_Amph,54,0,-1,0,0,0,0,0
34,Veh_Amph,55,7,-1,0,0,0,0,0
34,Veh_Amph,56,17,0,0,0,0,0,0
34,Veh_Amph,57,9,0,0,0,0,0,0
34,Veh_Amph,58,7,0,0,0,0,0,0
34,Veh_Amph,59,4,0,0,0,0,0,0
34,Veh_Amph,60,1,0,0,0,0,0,0
35,Veh_Veh,1,191,-11,-5,-3,-2,-1,0
35,Veh_Veh,2,161,-11,-5,-3,-2,-1,0
35,Veh_Veh,3,164,-11,-5,-3,-2,-1,0
35,Veh_Veh,4,88,-11,-5,-3,-2,-1,0
35,Veh_Veh,5,48,-11,-5,-3,-2,-1,0
35,Veh_Veh,6,80,-10,-5,-3,-2,-1,0
35,Veh_Veh,7,104,-10,-5,-3,-2,-1,0
35,Veh_Veh,8,71,-10,-5,-3,-2,-1,0
35,Veh_Veh,9,48,-10,-5,-3,-2,-1,0
35,Veh_Veh,10,39,-10,-5,-3,-2,-1,0
35,Veh_Veh,11,6,-9,-4,-3,-2,-1,0
35,Veh_Veh,12,6,-9,-4,-3,-2,-1,0
35,Veh_Veh,13,27,-9,-4,-3,-2,-1,0
35,Veh_Veh,14,10,-9,-4,-3,-2,-1,0
35,Veh_Veh,15,8,-9,-4,-3,-2,-1,0
35,Veh_Veh,16,5,-8,-4,-2,-2,-1,0
35,Veh_Veh,17,2,-8,-4,-2,-2,-1,0
35,Veh_Veh,18,16,-8,-4,-2,-2,-1,0
35,Veh_Veh,19,10,-8,-4,-2,-2,-1,0
35,Veh_Veh,20,62,-8,-4,-2,-2,-1,0
35,Veh_Veh,21,26,-7,-3,-2,-1,-1,0
35,Veh_Veh,22,5,-7,-3,-2,-1,-1,0
35,Veh_Veh,23,4,-7,-3,-2,-1,-1,0
35,Veh_Veh,24,0,-7,-3,-2,-1,-1,0
35,Veh_Veh,25,0,-7,-3,-2,-1,-1,0
35,Veh_Veh,26,0,-6,-3,-2,-1,-1,0
35,Veh_Veh,27,0,-6,-3,-2,-1,-1,0
35,Veh_Veh,28,4,-6,-3,-2,-1,-1,0
35,Veh_Veh,29,1,-6,-3,-2,-1,-1,0
35,Veh_Veh,30,0,-6,-3,-2,-1,-1,0
35,Veh_Veh,31,0,-5,-2,-1,-1,0,0
35,Veh_Veh,32,11,-5,-2,-1,-1,0,0
35,Veh_Veh,33,0,-5,-2,-1,-1,0,0
35,Veh_Veh,34,0,-5,-2,-1,-1,0,0
35,Veh_Veh,35,0,-5,-2,-1,-1,0,0
35,Veh_Veh,36,0,-4,-2,-1,-1,0,0
35,Veh_Veh,37,0,-4,-2,-1,-1,0,0
35,Veh_Veh,38,11,-4,-2,-1,-1,0,0
35,Veh_Veh,39,0,-4,-2,-1,-1,0,0
35,Veh_Veh,40,0,-4,-2,-1,-1,0,0
35,Veh_Veh,41,0,-3,-1,-1,0,0,0
35,Veh_Veh,42,0,-3,-1,-1,0,0,0
35,Veh_Veh,43,0,-3,-1,-1,0,0,0
35,Veh_Veh,44,0,-3,-1,-1,0,0,0
35,Veh_Veh,45,0,-3,-1,-1,0,0,0
35,Veh_Veh,46,0,-2,-1,0,0,0,0
35,Veh_Veh,47,0,-2,-1,0,0,0,0
35,Veh_Veh,48,0,-2,-1,0,0,0,0
35,Veh_Veh,49,0,-2,-1,0,0,0,0
35,Veh_Veh,50,0,-2,-1,0,0,0,0
35,Veh_Veh,51,0,-1,0,0,0,0,0
35,Veh_Veh,52,0,-1,0,0,0,0,0
35,Veh_Veh,53,0,-1,0,0,0,0,0
35,Veh_Veh,54,0,-1,0,0,0,0,0
35,Veh_Veh,55,0,-1,0,0,0,0,0
35,Veh_Veh,56,0,0,0,0,0,0,0
35,Veh_Veh,57,13,0,0,0,0,0,0
35,Veh_Veh,58,0,0,0,0,0,0,0
35,Veh_Veh,59,6,0,0,0,0,0,0
35,Veh_Veh,60,0,0,0,0,0,0,0
36,Veh_LY,1,224,-11,-5,-3,-2,-1,0
36,Veh_LY,2,85,-11,-5,-3,-2,-1,0
36,Veh_LY,3,71,-11,-5,-3,-2,-1,0
36,Veh_LY,4,43,-11,-5,-3,-2,-1,0
36,Veh_LY,5,66,-11,-5,-3,-2,-1,0
36,Veh_LY,6,49,-10,-5,-3,-2,-1,0
36,Veh_LY,7,14,-10,-5,-3,-2,-1,0
36,Veh_LY,8,20,-10,-5,-3,-2,-1,0
36,Veh_LY,9,32,-10,-5,-3,-2,-1,0
36,Veh_LY,10,97,-10,-5,-3,-2,-1,0
36,Veh_LY,11,85,-9,-4,-3,-2,-1,0
36,Veh_LY,12,71,-9,-4,-3,-2,-1,0
36,Veh_LY,13,12,-9,-4,-3,-2,-1,0
36,Veh_LY,14,22,-9,-4,-3,-2,-1,0
36,Veh_LY,15,16,-9,-4,-3,-2,-1,0
36,Veh_LY,16,10,-8,-4,-2,-2,-1,0
36,Veh_LY,17,22,-8,-4,-2,-2,-1,0
36,Veh_LY,18,25,-8,-4,-2,-2,-1,0
36,Veh_LY,19,53,-8,-4,-2,-2,-1,0
36,Veh_LY,20,7,-8,-4,-2,-2,-1,0
36,Veh_LY,21,6,-7,-3,-2,-1,-1,0
36,Veh_LY,22,0,-7,-3,-2,-1,-1,0
36,Veh_LY,23,0,-7,-3,-2,-1,-1,0
36,Veh_LY,24,0,-7,-3,-2,-1,-1,0
36,Veh_LY,25,0,-7,-3,-2,-1,-1,0
36,Veh_LY,26,2,-6,-3,-2,-1,-1,0
36,Veh_LY,27,76,-6,-3,-2,-1,-1,0
36,Veh_LY,28,57,-6,-3,-2,-1,-1,0
36,Veh_LY,29,4,-6,-3,-2,-1,-1,0
36,Veh_LY,30,1,-6,-3,-2,-1,-1,0
36,Veh_LY,31,3,-5,-2,-1,-1,0,0
36,Veh_LY,32,2,-5,-2,-1,-1,0,0
36,Veh_LY,33,17,-5,-2,-1,-1,0,0
36,Veh_LY,34,70,-5,-2,-1,-1,0,0
36,Veh_LY,35,62,-5,-2,-1,-1,0,0
36,Veh_LY,36,0,-4,-2,-1,-1,0,0
36,Veh_LY,37,1,-4,-2,-1,-1,0,0
36,Veh_LY,38,0,-4,-2,-1,-1,0,0
36,Veh_LY,39,0,-4,-2,-1,-1,0,0
36,Veh_LY,40,0,-4,-2,-1,-1,0,0
36,Veh_LY,41,0,-3,-1,-1,0,0,0
36,Veh_LY,42,0,-3,-1,-1,0,0,0
36,Veh_LY,43,0,-3,-1,-1,0,0,0
36,Veh_LY,44,0,-3,-1,-1,0,0,0
36,Veh_LY,45,0,-3,-1,-1,0,0,0
36,Veh_LY,46,0,-2,-1,0,0,0,0
36,Veh_LY,47,0,-2,-1,0,0,0,0
36,Veh_LY,48,0,-2,-1,0,0,0,0
36,Veh_LY,49,0,-2,-1,0,0,0,0
36,Veh_LY,50,0,-2,-1,0,0,0,0
36,Veh_LY,51,0,-1,0,0,0,0,0
36,Veh_LY,52,0,-1,0,0,0,0,0
36,Veh_LY,53,0,-1,0,0,0,0,0
36,Veh_LY,54,0,-1,0,0,0,0,0
36,Veh_LY,55,0,-1,0,0,0,0,0
