RewardMagnitude,Time,UniqueID,DA,Subj,Date,channel,drug
2,2.7,R29_20130301_0_LY,-0.001680166,R29,20130301,0,LY
2,2.7,R34_20130227_0_LY,0.328419986,R34,20130227,0,LY
2,2.7,R52_20130913_0_LY,0.182964766,R52,20130913,0,LY
2,2.7,R54_20140617_0_LY,0.125068995,R54,20140617,0,LY
2,2.7,R56_20140617_0_LY,-0.232910245,R56,20140617,0,LY
2,2.7,R57_20140620_0_LY,0.63368397,R57,20140620,0,LY
2,2.7,R58_20140618_0_LY,0.428348026,R58,20140618,0,LY
2,2.7,R69_20141209_0_LY,0.83675136,R69,20141209,0,LY
2,2.7,R72_20141210_0_LY,0.355562376,R72,20141210,0,LY
2,2.7,R29_20130301_1_LY,0.220398864,R29,20130301,1,LY
2,2.7,R32_20130227_1_LY,0.45140147,R32,20130227,1,LY
2,2.7,R34_20130227_1_LY,0.393038284,R34,20130227,1,LY
2,2.7,R52_20130913_1_LY,0.037192862,R52,20130913,1,LY
2,2.7,R54_20140617_1_LY,-0.072112291,R54,20140617,1,LY
2,2.7,R55_20140619_1_LY,0.49157807,R55,20140619,1,LY
2,2.7,R57_20140620_1_LY,0.808364689,R57,20140620,1,LY
2,2.7,R69_20141209_1_LY,0.375654389,R69,20141209,1,LY
2,2.7,R72_20141210_1_LY,0.395411064,R72,20141210,1,LY
2,2.8,R29_20130227_0_SAL,0.215698536,R29,20130227,0,SAL
2,2.8,R34_20130301_0_SAL,-0.023355454,R34,20130301,0,SAL
2,2.8,R52_20130911_0_SAL,0.125252143,R52,20130911,0,SAL
2,2.8,R54_20140619_0_SAL,0.090633188,R54,20140619,0,SAL
2,2.8,R56_20140619_0_SAL,0.199573769,R56,20140619,0,SAL
2,2.8,R57_20140618_0_SAL,0.290687944,R57,20140618,0,SAL
2,2.8,R58_20140620_0_SAL,0.175940061,R58,20140620,0,SAL
2,2.8,R69_20141211_0_SAL,0.601881704,R69,20141211,0,SAL
2,2.8,R72_20141212_0_SAL,0.34143948,R72,20141212,0,SAL
2,2.8,R29_20130227_1_SAL,0.297245669,R29,20130227,1,SAL
2,2.8,R32_20130301_1_SAL,0.02810811,R32,20130301,1,SAL
2,2.8,R34_20130301_1_SAL,0.276244125,R34,20130301,1,SAL
2,2.8,R52_20130911_1_SAL,-0.303229896,R52,20130911,1,SAL
2,2.8,R54_20140619_1_SAL,0.222382969,R54,20140619,1,SAL
2,2.8,R55_20140617_1_SAL,0.328297638,R55,20140617,1,SAL
2,2.8,R57_20140618_1_SAL,0.286256018,R57,20140618,1,SAL
2,2.8,R69_20141211_1_SAL,0.106843314,R69,20141211,1,SAL
2,2.8,R72_20141212_1_SAL,0.368662421,R72,20141212,1,SAL
2,2.8,R29_20130301_0_LY,0.003394499,R29,20130301,0,LY
2,2.8,R34_20130227_0_LY,0.275499309,R34,20130227,0,LY
2,2.8,R52_20130913_0_LY,0.119894962,R52,20130913,0,LY
2,2.8,R54_20140617_0_LY,0.089808015,R54,20140617,0,LY
2,2.8,R56_20140617_0_LY,-0.248203895,R56,20140617,0,LY
2,2.8,R57_20140620_0_LY,0.631157186,R57,20140620,0,LY
2,2.8,R58_20140618_0_LY,0.426031719,R58,20140618,0,LY
2,2.8,R69_20141209_0_LY,0.806847906,R69,20141209,0,LY
2,2.8,R72_20141210_0_LY,0.331085895,R72,20141210,0,LY
2,2.8,R29_20130301_1_LY,0.240146827,R29,20130301,1,LY
2,2.8,R32_20130227_1_LY,0.449509031,R32,20130227,1,LY
2,2.8,R34_20130227_1_LY,0.368797296,R34,20130227,1,LY
2,2.8,R52_20130913_1_LY,5.48756e-4,R52,20130913,1,LY
2,2.8,R54_20140617_1_LY,-0.122728718,R54,20140617,1,LY
2,2.8,R55_20140619_1_LY,0.528099022,R55,20140619,1,LY
2,2.8,R57_20140620_1_LY,0.797123689,R57,20140620,1,LY
2,2.8,R69_20141209_1_LY,0.380044733,R69,20141209,1,LY
2,2.8,R72_20141210_1_LY,0.374220066,R72,20141210,1,LY
2,2.9000000000000004,R29_20130227_0_SAL,0.156020913,R29,20130227,0,SAL
2,2.9000000000000004,R34_20130301_0_SAL,-0.032616332,R34,20130301,0,SAL
2,2.9000000000000004,R52_20130911_0_SAL,0.07430709,R52,20130911,0,SAL
2,2.9000000000000004,R54_20140619_0_SAL,0.11271799,R54,20140619,0,SAL
2,2.9000000000000004,R56_20140619_0_SAL,0.191456333,R56,20140619,0,SAL
2,2.9000000000000004,R57_20140618_0_SAL,0.286092815,R57,20140618,0,SAL
2,2.9000000000000004,R58_20140620_0_SAL,0.141513693,R58,20140620,0,SAL
2,2.9000000000000004,R69_20141211_0_SAL,0.57598749,R69,20141211,0,SAL
2,2.9000000000000004,R72_20141212_0_SAL,0.327732962,R72,20141212,0,SAL
2,2.9000000000000004,R29_20130227_1_SAL,0.25336029,R29,20130227,1,SAL
2,2.9000000000000004,R32_20130301_1_SAL,0.018406031,R32,20130301,1,SAL
2,2.9000000000000004,R34_20130301_1_SAL,0.246148905,R34,20130301,1,SAL
2,2.9000000000000004,R52_20130911_1_SAL,-0.405901998,R52,20130911,1,SAL
2,2.9000000000000004,R54_20140619_1_SAL,0.218627038,R54,20140619,1,SAL
2,2.9000000000000004,R55_20140617_1_SAL,0.338880207,R55,20140617,1,SAL
2,2.9000000000000004,R57_20140618_1_SAL,0.268327938,R57,20140618,1,SAL
2,2.9000000000000004,R69_20141211_1_SAL,0.084142522,R69,20141211,1,SAL
2,2.9000000000000004,R72_20141212_1_SAL,0.328420432,R72,20141212,1,SAL
2,2.9000000000000004,R29_20130301_0_LY,0.031442569,R29,20130301,0,LY
2,2.9000000000000004,R34_20130227_0_LY,0.220309437,R34,20130227,0,LY
2,2.9000000000000004,R52_20130913_0_LY,0.085317723,R52,20130913,0,LY
2,2.9000000000000004,R54_20140617_0_LY,0.090844319,R54,20140617,0,LY
2,2.9000000000000004,R56_20140617_0_LY,-0.199932303,R56,20140617,0,LY
2,2.9000000000000004,R57_20140620_0_LY,0.629888522,R57,20140620,0,LY
2,2.9000000000000004,R58_20140618_0_LY,0.379206656,R58,20140618,0,LY
2,2.9000000000000004,R69_20141209_0_LY,0.776175887,R69,20141209,0,LY
2,2.9000000000000004,R72_20141210_0_LY,0.235755051,R72,20141210,0,LY
2,2.9000000000000004,R29_20130301_1_LY,0.253972278,R29,20130301,1,LY
2,2.9000000000000004,R32_20130227_1_LY,0.470869143,R32,20130227,1,LY
2,2.9000000000000004,R34_20130227_1_LY,0.346273582,R34,20130227,1,LY
2,2.9000000000000004,R52_20130913_1_LY,-0.030178259,R52,20130913,1,LY
2,2.9000000000000004,R54_20140617_1_LY,-0.132924917,R54,20140617,1,LY
2,2.9000000000000004,R55_20140619_1_LY,0.453198803,R55,20140619,1,LY
2,2.9000000000000004,R57_20140620_1_LY,0.811423695,R57,20140620,1,LY
2,2.9000000000000004,R69_20141209_1_LY,0.39539683,R69,20141209,1,LY
2,2.9000000000000004,R72_20141210_1_LY,0.311590791,R72,20141210,1,LY
2,3,R29_20130227_0_SAL,0.120251152,R29,20130227,0,SAL
2,3,R34_20130301_0_SAL,-0.031977504,R34,20130301,0,SAL
2,3,R52_20130911_0_SAL,0.082075465,R52,20130911,0,SAL
2,3,R54_20140619_0_SAL,0.147113812,R54,20140619,0,SAL
2,3,R56_20140619_0_SAL,0.170254267,R56,20140619,0,SAL
2,3,R57_20140618_0_SAL,0.25463011,R57,20140618,0,SAL
2,3,R58_20140620_0_SAL,0.171764214,R58,20140620,0,SAL
2,3,R69_20141211_0_SAL,0.572094572,R69,20141211,0,SAL
2,3,R72_20141212_0_SAL,0.3041442,R72,20141212,0,SAL
2,3,R29_20130227_1_SAL,0.217185416,R29,20130227,1,SAL
2,3,R32_20130301_1_SAL,-0.024267536,R32,20130301,1,SAL
2,3,R34_20130301_1_SAL,0.257407166,R34,20130301,1,SAL
2,3,R52_20130911_1_SAL,-0.439340477,R52,20130911,1,SAL
2,3,R54_20140619_1_SAL,0.303033393,R54,20140619,1,SAL
2,3,R55_20140617_1_SAL,0.217764169,R55,20140617,1,SAL
2,3,R57_20140618_1_SAL,0.225524621,R57,20140618,1,SAL
2,3,R69_20141211_1_SAL,0.073495004,R69,20141211,1,SAL
2,3,R72_20141212_1_SAL,0.300216582,R72,20141212,1,SAL
2,3,R29_20130301_0_LY,0.0163266,R29,20130301,0,LY
2,3,R34_20130227_0_LY,0.231309135,R34,20130227,0,LY
2,3,R52_20130913_0_LY,0.04507695,R52,20130913,0,LY
2,3,R54_20140617_0_LY,0.112986213,R54,20140617,0,LY
2,3,R56_20140617_0_LY,-0.26045859,R56,20140617,0,LY
2,3,R57_20140620_0_LY,0.547917986,R57,20140620,0,LY
2,3,R58_20140618_0_LY,0.380049056,R58,20140618,0,LY
2,3,R69_20141209_0_LY,0.731029457,R69,20141209,0,LY
2,3,R72_20141210_0_LY,0.222227343,R72,20141210,0,LY
2,3,R29_20130301_1_LY,0.25228245,R29,20130301,1,LY
2,3,R32_20130227_1_LY,0.452680692,R32,20130227,1,LY
2,3,R34_20130227_1_LY,0.325783664,R34,20130227,1,LY
2,3,R52_20130913_1_LY,-0.034244958,R52,20130913,1,LY
2,3,R54_20140617_1_LY,-0.149113662,R54,20140617,1,LY
2,3,R55_20140619_1_LY,0.436709517,R55,20140619,1,LY
2,3,R57_20140620_1_LY,0.728453022,R57,20140620,1,LY
2,3,R69_20141209_1_LY,0.416298186,R69,20141209,1,LY
2,3,R72_20141210_1_LY,0.276688513,R72,20141210,1,LY
2,3.0999999999999996,R29_20130227_0_SAL,0.053179035,R29,20130227,0,SAL
2,3.0999999999999996,R34_20130301_0_SAL,-0.059465007,R34,20130301,0,SAL
2,3.0999999999999996,R52_20130911_0_SAL,0.104030756,R52,20130911,0,SAL
2,3.0999999999999996,R54_20140619_0_SAL,0.079639578,R54,20140619,0,SAL
2,3.0999999999999996,R56_20140619_0_SAL,0.151276368,R56,20140619,0,SAL
2,3.0999999999999996,R57_20140618_0_SAL,0.224253022,R57,20140618,0,SAL
2,3.0999999999999996,R58_20140620_0_SAL,0.241543151,R58,20140620,0,SAL
2,3.0999999999999996,R69_20141211_0_SAL,0.544473444,R69,20141211,0,SAL
2,3.0999999999999996,R72_20141212_0_SAL,0.315678183,R72,20141212,0,SAL
2,3.0999999999999996,R29_20130227_1_SAL,0.183671983,R29,20130227,1,SAL
2,3.0999999999999996,R32_20130301_1_SAL,-0.034739932,R32,20130301,1,SAL
2,3.0999999999999996,R34_20130301_1_SAL,0.225689487,R34,20130301,1,SAL
2,3.0999999999999996,R52_20130911_1_SAL,-0.457750475,R52,20130911,1,SAL
2,3.0999999999999996,R54_20140619_1_SAL,0.247665137,R54,20140619,1,SAL
2,3.0999999999999996,R55_20140617_1_SAL,0.213564959,R55,20140617,1,SAL
2,3.0999999999999996,R57_20140618_1_SAL,0.226791376,R57,20140618,1,SAL
2,3.0999999999999996,R69_20141211_1_SAL,0.06907008,R69,20141211,1,SAL
2,3.0999999999999996,R72_20141212_1_SAL,0.246106217,R72,20141212,1,SAL
2,3.0999999999999996,R29_20130301_0_LY,0.028022682,R29,20130301,0,LY
2,3.0999999999999996,R34_20130227_0_LY,0.24550606,R34,20130227,0,LY
2,3.0999999999999996,R52_20130913_0_LY,0.059328522,R52,20130913,0,LY
2,3.0999999999999996,R54_20140617_0_LY,0.085350502,R54,20140617,0,LY
2,3.0999999999999996,R56_20140617_0_LY,-0.252003829,R56,20140617,0,LY
2,3.0999999999999996,R57_20140620_0_LY,0.520629297,R57,20140620,0,LY
2,3.0999999999999996,R58_20140618_0_LY,0.38107797,R58,20140618,0,LY
2,3.0999999999999996,R69_20141209_0_LY,0.677135716,R69,20141209,0,LY
2,3.0999999999999996,R72_20141210_0_LY,0.256751159,R72,20141210,0,LY
2,3.0999999999999996,R29_20130301_1_LY,0.278352547,R29,20130301,1,LY
2,3.0999999999999996,R32_20130227_1_LY,0.453959417,R32,20130227,1,LY
2,3.0999999999999996,R34_20130227_1_LY,0.340743241,R34,20130227,1,LY
2,3.0999999999999996,R52_20130913_1_LY,-0.00083820400000000005,R52,20130913,1,LY
2,3.0999999999999996,R54_20140617_1_LY,-0.203700636,R54,20140617,1,LY
2,3.0999999999999996,R55_20140619_1_LY,0.53031202,R55,20140619,1,LY
2,3.0999999999999996,R57_20140620_1_LY,0.706380035,R57,20140620,1,LY
2,3.0999999999999996,R69_20141209_1_LY,0.40355103,R69,20141209,1,LY
2,3.0999999999999996,R72_20141210_1_LY,0.294662876,R72,20141210,1,LY
2,3.1999999999999993,R29_20130227_0_SAL,0.044229983,R29,20130227,0,SAL
2,3.1999999999999993,R34_20130301_0_SAL,-0.064988393,R34,20130301,0,SAL
2,3.1999999999999993,R52_20130911_0_SAL,0.107851464,R52,20130911,0,SAL
2,3.1999999999999993,R54_20140619_0_SAL,0.043411741,R54,20140619,0,SAL
2,3.1999999999999993,R56_20140619_0_SAL,0.118759913,R56,20140619,0,SAL
2,3.1999999999999993,R57_20140618_0_SAL,0.110884146,R57,20140618,0,SAL
2,3.1999999999999993,R58_20140620_0_SAL,0.250653516,R58,20140620,0,SAL
2,3.1999999999999993,R69_20141211_0_SAL,0.562277398,R69,20141211,0,SAL
2,3.1999999999999993,R72_20141212_0_SAL,0.172159949,R72,20141212,0,SAL
2,3.1999999999999993,R29_20130227_1_SAL,0.170753253,R29,20130227,1,SAL
2,3.1999999999999993,R32_20130301_1_SAL,-0.031337312,R32,20130301,1,SAL
2,3.1999999999999993,R34_20130301_1_SAL,0.19069548,R34,20130301,1,SAL
2,3.1999999999999993,R52_20130911_1_SAL,-0.446925875,R52,20130911,1,SAL
2,3.1999999999999993,R54_20140619_1_SAL,0.198685675,R54,20140619,1,SAL
2,3.1999999999999993,R55_20140617_1_SAL,0.227964778,R55,20140617,1,SAL
2,3.1999999999999993,R57_20140618_1_SAL,0.170481676,R57,20140618,1,SAL
2,3.1999999999999993,R69_20141211_1_SAL,0.084697621,R69,20141211,1,SAL
2,3.1999999999999993,R72_20141212_1_SAL,0.116305918,R72,20141212,1,SAL
2,3.1999999999999993,R29_20130301_0_LY,-0.05674414,R29,20130301,0,LY
2,3.1999999999999993,R34_20130227_0_LY,0.222414154,R34,20130227,0,LY
2,3.1999999999999993,R52_20130913_0_LY,0.062343734,R52,20130913,0,LY
2,3.1999999999999993,R54_20140617_0_LY,0.098044248,R54,20140617,0,LY
2,3.1999999999999993,R56_20140617_0_LY,-0.247880854,R56,20140617,0,LY
2,3.1999999999999993,R57_20140620_0_LY,0.534508523,R57,20140620,0,LY
2,3.1999999999999993,R58_20140618_0_LY,0.363350524,R58,20140618,0,LY
2,3.1999999999999993,R69_20141209_0_LY,0.691438267,R69,20141209,0,LY
2,3.1999999999999993,R72_20141210_0_LY,0.13749246,R72,20141210,0,LY
2,3.1999999999999993,R29_20130301_1_LY,0.275951009,R29,20130301,1,LY
2,3.1999999999999993,R32_20130227_1_LY,0.437407276,R32,20130227,1,LY
2,3.1999999999999993,R34_20130227_1_LY,0.342123477,R34,20130227,1,LY
2,3.1999999999999993,R52_20130913_1_LY,0.019656431,R52,20130913,1,LY
2,3.1999999999999993,R54_20140617_1_LY,-0.192277672,R54,20140617,1,LY
2,3.1999999999999993,R55_20140619_1_LY,0.539995874,R55,20140619,1,LY
2,3.1999999999999993,R57_20140620_1_LY,0.659593109,R57,20140620,1,LY
2,3.1999999999999993,R69_20141209_1_LY,0.415771158,R69,20141209,1,LY
2,3.1999999999999993,R72_20141210_1_LY,0.177962492,R72,20141210,1,LY
2,3.3000000000000007,R29_20130227_0_SAL,0.045052491,R29,20130227,0,SAL
2,3.3000000000000007,R34_20130301_0_SAL,-0.08859282,R34,20130301,0,SAL
2,3.3000000000000007,R52_20130911_0_SAL,0.123868267,R52,20130911,0,SAL
2,3.3000000000000007,R54_20140619_0_SAL,0.005220813,R54,20140619,0,SAL
2,3.3000000000000007,R56_20140619_0_SAL,0.07748553,R56,20140619,0,SAL
2,3.3000000000000007,R57_20140618_0_SAL,-0.001866845,R57,20140618,0,SAL
2,3.3000000000000007,R58_20140620_0_SAL,0.165123531,R58,20140620,0,SAL
2,3.3000000000000007,R69_20141211_0_SAL,0.546346975,R69,20141211,0,SAL
2,3.3000000000000007,R72_20141212_0_SAL,0.171207424,R72,20141212,0,SAL
2,3.3000000000000007,R29_20130227_1_SAL,0.158650145,R29,20130227,1,SAL
2,3.3000000000000007,R32_20130301_1_SAL,0.03504178,R32,20130301,1,SAL
2,3.3000000000000007,R34_20130301_1_SAL,0.16711371,R34,20130301,1,SAL
2,3.3000000000000007,R52_20130911_1_SAL,-0.391586558,R52,20130911,1,SAL
2,3.3000000000000007,R54_20140619_1_SAL,0.026947541,R54,20140619,1,SAL
