Period,Time,UniqueID,DA,drug,Subj
Post,9.8,SAL_M01043743,0.976878533,SAL,M01043743
Post,9.8,SAL_M01059148,-0.693176932,SAL,M01059148
Post,9.8,SAL_M1059151,-0.187444384,SAL,M1059151
Post,9.8,SAL_M1059153,-0.350344086,SAL,M1059153
Post,9.8,LY_M01007386,1.017375691,LY,M01007386
Post,9.8,LY_M01007391,-0.055181463,LY,M01007391
Post,9.8,LY_M01043738,0.197336495,LY,M01043738
Post,9.8,LY_M01043742,0.222417348,LY,M01043742
Post,9.8,LY_M01059147,0.319257274,LY,M01059147
Post,9.8,LY_M1059152,0.057802929,LY,M1059152
Post,9.9,SAL_M01007385,-0.057111931,SAL,M01007385
Post,9.9,SAL_M01043741,0.786948558,SAL,M01043741
Post,9.9,SAL_M01043743,1.00400197,SAL,M01043743
Post,9.9,SAL_M01059148,-0.651228939,SAL,M01059148
Post,9.9,SAL_M1059151,1.054267176,SAL,M1059151
Post,9.9,SAL_M1059153,-0.282809126,SAL,M1059153
Post,9.9,LY_M01007386,1.26935282,LY,M01007386
Post,9.9,LY_M01007391,0.212310196,LY,M01007391
Post,9.9,LY_M01043738,0.20722119,LY,M01043738
Post,9.9,LY_M01043742,0.095194374,LY,M01043742
Post,9.9,LY_M01059147,0.2916651,LY,M01059147
Post,9.9,LY_M1059152,-0.093928173,LY,M1059152
Pre,-5,SAL_M01007385,-0.081160574,SAL,M01007385
Pre,-5,SAL_M01043741,-0.014381083,SAL,M01043741
Pre,-5,SAL_M01043743,-0.13726949,SAL,M01043743
Pre,-5,SAL_M01059148,-0.370291378,SAL,M01059148
Pre,-5,SAL_M1059151,0.514286571,SAL,M1059151
Pre,-5,SAL_M1059153,-1.01069836,SAL,M1059153
Pre,-5,LY_M01007386,-0.076109331,LY,M01007386
Pre,-5,LY_M01007391,-0.289559987,LY,M01007391
Pre,-5,LY_M01043738,-0.499909358,LY,M01043738
Pre,-5,LY_M01043742,0.246157509,LY,M01043742
Pre,-5,LY_M01059147,-0.70187806,LY,M01059147
Pre,-5,LY_M1059152,-0.260531139,LY,M1059152
Pre,-4.9,SAL_M01007385,0.015927007,SAL,M01007385
Pre,-4.9,SAL_M01043741,-0.122646598,SAL,M01043741
Pre,-4.9,SAL_M01043743,-0.17709679,SAL,M01043743
Pre,-4.9,SAL_M01059148,-0.382559025,SAL,M01059148
Pre,-4.9,SAL_M1059151,-0.021336071,SAL,M1059151
Pre,-4.9,SAL_M1059153,-1.02139134,SAL,M1059153
Pre,-4.9,LY_M01007386,0.129311096,LY,M01007386
Pre,-4.9,LY_M01007391,-0.338714376,LY,M01007391
Pre,-4.9,LY_M01043738,-0.472735765,LY,M01043738
Pre,-4.9,LY_M01043742,0.348527444,LY,M01043742
Pre,-4.9,LY_M01059147,-0.600639934,LY,M01059147
Pre,-4.9,LY_M1059152,-0.229082811,LY,M1059152
Pre,-4.8,SAL_M01007385,-0.066598744,SAL,M01007385
Pre,-4.8,SAL_M01043741,-0.315349118,SAL,M01043741
Pre,-4.8,SAL_M01043743,-0.270036124,SAL,M01043743
Pre,-4.8,SAL_M01059148,-0.427446066,SAL,M01059148
Pre,-4.8,SAL_M1059151,0.835081854,SAL,M1059151
Pre,-4.8,SAL_M1059153,-0.953479486,SAL,M1059153
Pre,-4.8,LY_M01007386,-0.28674971,LY,M01007386
Pre,-4.8,LY_M01007391,-0.114208403,LY,M01007391
Pre,-4.8,LY_M01043738,-0.414877804,LY,M01043738
Pre,-4.8,LY_M01043742,0.170837408,LY,M01043742
Pre,-4.8,LY_M01059147,-0.621530224,LY,M01059147
Pre,-4.8,LY_M1059152,-0.301976052,LY,M1059152
Pre,-4.7,SAL_M01007385,-0.251056942,SAL,M01007385
Pre,-4.7,SAL_M01043741,0.148484675,SAL,M01043741
Pre,-4.7,SAL_M01043743,-0.224674851,SAL,M01043743
Pre,-4.7,SAL_M01059148,-0.528647392,SAL,M01059148
Pre,-4.7,SAL_M1059151,0.116670786,SAL,M1059151
Pre,-4.7,SAL_M1059153,-0.882546304,SAL,M1059153
Pre,-4.7,LY_M01007386,0.080739378,LY,M01007386
Pre,-4.7,LY_M01007391,-0.125465373,LY,M01007391
Pre,-4.7,LY_M01043738,-0.432281155,LY,M01043738
Pre,-4.7,LY_M01043742,0.22923351,LY,M01043742
Pre,-4.7,LY_M01059147,-0.693462295,LY,M01059147
Pre,-4.7,LY_M1059152,-0.179517875,LY,M1059152
Pre,-4.6,SAL_M01007385,-0.343670143,SAL,M01007385
Pre,-4.6,SAL_M01043741,0.072992173,SAL,M01043741
Pre,-4.6,SAL_M01043743,-0.203852665,SAL,M01043743
Pre,-4.6,SAL_M01059148,-0.63836381,SAL,M01059148
Pre,-4.6,SAL_M1059151,0.572885506,SAL,M1059151
Pre,-4.6,SAL_M1059153,-0.759515035,SAL,M1059153
Pre,-4.6,LY_M01007386,-0.356120396,LY,M01007386
Pre,-4.6,LY_M01007391,-0.139692855,LY,M01007391
Pre,-4.6,LY_M01043738,-0.495692573,LY,M01043738
Pre,-4.6,LY_M01043742,0.191255694,LY,M01043742
Pre,-4.6,LY_M01059147,-0.662541692,LY,M01059147
Pre,-4.6,LY_M1059152,-0.24096849,LY,M1059152
Pre,-4.5,SAL_M01007385,-0.197769104,SAL,M01007385
Pre,-4.5,SAL_M01043741,0.278316991,SAL,M01043741
Pre,-4.5,SAL_M01043743,-0.168418296,SAL,M01043743
Pre,-4.5,SAL_M01059148,-0.702768365,SAL,M01059148
Pre,-4.5,SAL_M1059151,-0.056049483,SAL,M1059151
Pre,-4.5,SAL_M1059153,-0.71782765,SAL,M1059153
Pre,-4.5,LY_M01007386,-0.392461122,LY,M01007386
Pre,-4.5,LY_M01007391,-0.179304333,LY,M01007391
Pre,-4.5,LY_M01043738,-0.508358314,LY,M01043738
Pre,-4.5,LY_M01043742,0.209875052,LY,M01043742
Pre,-4.5,LY_M01059147,-0.641849296,LY,M01059147
Pre,-4.5,LY_M1059152,-0.234137575,LY,M1059152
Pre,-4.4,SAL_M01007385,-0.041594589,SAL,M01007385
Pre,-4.4,SAL_M01043741,0.21618888,SAL,M01043741
Pre,-4.4,SAL_M01043743,-0.111563342,SAL,M01043743
Pre,-4.4,SAL_M01059148,-0.68013123,SAL,M01059148
Pre,-4.4,SAL_M1059151,1.830034183,SAL,M1059151
Pre,-4.4,SAL_M1059153,-0.758536953,SAL,M1059153
Pre,-4.4,LY_M01007386,-0.476209358,LY,M01007386
Pre,-4.4,LY_M01007391,-0.464526766,LY,M01007391
Pre,-4.4,LY_M01043738,-0.487969374,LY,M01043738
Pre,-4.4,LY_M01043742,0.009258072,LY,M01043742
Pre,-4.4,LY_M01059147,-0.614816523,LY,M01059147
Pre,-4.4,LY_M1059152,-0.183822732,LY,M1059152
Pre,-4.3,SAL_M01007385,-0.055424077,SAL,M01007385
Pre,-4.3,SAL_M01043741,0.488580037,SAL,M01043741
Pre,-4.3,SAL_M01043743,-0.114448658,SAL,M01043743
Pre,-4.3,SAL_M01059148,-0.550837096,SAL,M01059148
Pre,-4.3,SAL_M1059151,0.688668947,SAL,M1059151
Pre,-4.3,SAL_M1059153,-0.852965732,SAL,M1059153
Pre,-4.3,LY_M01007386,-1.1581844590000001,LY,M01007386
Pre,-4.3,LY_M01007391,-0.444643911,LY,M01007391
Pre,-4.3,LY_M01043738,-0.464556447,LY,M01043738
Pre,-4.3,LY_M01043742,0.035587803,LY,M01043742
Pre,-4.3,LY_M01059147,-0.550497304,LY,M01059147
Pre,-4.3,LY_M1059152,-0.122754105,LY,M1059152
Pre,-4.2,SAL_M01007385,-0.142381687,SAL,M01007385
Pre,-4.2,SAL_M01043741,-0.229728533,SAL,M01043741
Pre,-4.2,SAL_M01043743,-0.20171851,SAL,M01043743
Pre,-4.2,SAL_M01059148,-0.397055138,SAL,M01059148
Pre,-4.2,SAL_M1059151,-0.010905653,SAL,M1059151
Pre,-4.2,SAL_M1059153,-0.887722922,SAL,M1059153
Pre,-4.2,LY_M01007386,-0.498145474,LY,M01007386
Pre,-4.2,LY_M01007391,-0.432848001,LY,M01007391
Pre,-4.2,LY_M01043738,-0.584404876,LY,M01043738
Pre,-4.2,LY_M01043742,0.227456827,LY,M01043742
Pre,-4.2,LY_M01059147,-0.578891466,LY,M01059147
Pre,-4.2,LY_M1059152,-0.080421138,LY,M1059152
Pre,-4.1,SAL_M01007385,-0.229893958,SAL,M01007385
Pre,-4.1,SAL_M01043741,0.251782962,SAL,M01043741
Pre,-4.1,SAL_M01043743,-0.217222111,SAL,M01043743
Pre,-4.1,SAL_M01059148,-0.44007031,SAL,M01059148
Pre,-4.1,SAL_M1059151,0.526556355,SAL,M1059151
Pre,-4.1,SAL_M1059153,-0.924398023,SAL,M1059153
Pre,-4.1,LY_M01007386,-0.127335718,LY,M01007386
Pre,-4.1,LY_M01007391,-0.135989154,LY,M01007391
Pre,-4.1,LY_M01043738,-0.702837501,LY,M01043738
Pre,-4.1,LY_M01043742,0.071730648,LY,M01043742
Pre,-4.1,LY_M01059147,-0.588041487,LY,M01059147
Pre,-4.1,LY_M1059152,-0.073820076,LY,M1059152
Pre,-4,SAL_M01007385,-0.213001538,SAL,M01007385
Pre,-4,SAL_M01043741,0.097122377,SAL,M01043741
Pre,-4,SAL_M01043743,-0.346610665,SAL,M01043743
Pre,-4,SAL_M01059148,-0.412848961,SAL,M01059148
Pre,-4,SAL_M1059151,0.603278996,SAL,M1059151
Pre,-4,SAL_M1059153,-1.076047228,SAL,M1059153
Pre,-4,LY_M01007386,-0.048733073,LY,M01007386
Pre,-4,LY_M01007391,-0.125509713,LY,M01007391
Pre,-4,LY_M01043738,-0.740149152,LY,M01043738
Pre,-4,LY_M01043742,0.12335121,LY,M01043742
Pre,-4,LY_M01059147,-0.549836392,LY,M01059147
Pre,-4,LY_M1059152,-0.124105719,LY,M1059152
Pre,-3.9,SAL_M01007385,-0.200717106,SAL,M01007385
Pre,-3.9,SAL_M01043741,0.408815718,SAL,M01043741
Pre,-3.9,SAL_M01043743,-0.599551274,SAL,M01043743
Pre,-3.9,SAL_M01059148,-0.461249796,SAL,M01059148
Pre,-3.9,SAL_M1059151,0.911160949,SAL,M1059151
Pre,-3.9,SAL_M1059153,-0.808130352,SAL,M1059153
Pre,-3.9,LY_M01007386,-0.810297869,LY,M01007386
Pre,-3.9,LY_M01007391,-0.1587862,LY,M01007391
Pre,-3.9,LY_M01043738,-0.714452746,LY,M01043738
Pre,-3.9,LY_M01043742,0.195040874,LY,M01043742
Pre,-3.9,LY_M01059147,-0.545550984,LY,M01059147
Pre,-3.9,LY_M1059152,-0.22647157,LY,M1059152
Pre,-3.8,SAL_M01007385,-0.0830406,SAL,M01007385
Pre,-3.8,SAL_M01043741,-0.692494923,SAL,M01043741
Pre,-3.8,SAL_M01043743,-0.803446403,SAL,M01043743
Pre,-3.8,SAL_M01059148,-0.414928159,SAL,M01059148
Pre,-3.8,SAL_M1059151,-0.285313108,SAL,M1059151
Pre,-3.8,SAL_M1059153,-0.699398818,SAL,M1059153
Pre,-3.8,LY_M01007386,0.392549654,LY,M01007386
Pre,-3.8,LY_M01007391,-0.27281158,LY,M01007391
Pre,-3.8,LY_M01043738,-0.73180491,LY,M01043738
Pre,-3.8,LY_M01043742,0.199275919,LY,M01043742
Pre,-3.8,LY_M01059147,-0.578658072,LY,M01059147
Pre,-3.8,LY_M1059152,-0.307911292,LY,M1059152
Pre,-3.7,SAL_M01007385,-0.043325673,SAL,M01007385
Pre,-3.7,SAL_M01043741,0.363104967,SAL,M01043741
Pre,-3.7,SAL_M01043743,-0.517230601,SAL,M01043743
Pre,-3.7,SAL_M01059148,-0.501057762,SAL,M01059148
Pre,-3.7,SAL_M1059151,1.003393008,SAL,M1059151
Pre,-3.7,SAL_M1059153,-0.662790347,SAL,M1059153
Pre,-3.7,LY_M01007386,-0.809633197,LY,M01007386
Pre,-3.7,LY_M01007391,-0.411610383,LY,M01007391
Pre,-3.7,LY_M01043738,-0.783531758,LY,M01043738
Pre,-3.7,LY_M01043742,0.06767975,LY,M01043742
Pre,-3.7,LY_M01059147,-0.556683319,LY,M01059147
Pre,-3.7,LY_M1059152,-0.358176346,LY,M1059152
Pre,-3.6,SAL_M01007385,-0.055655133,SAL,M01007385
Pre,-3.6,SAL_M01043741,0.463216337,SAL,M01043741
Pre,-3.6,SAL_M01043743,-0.292318764,SAL,M01043743
Pre,-3.6,SAL_M01059148,-0.62265112,SAL,M01059148
Pre,-3.6,SAL_M1059151,-0.585618889,SAL,M1059151
Pre,-3.6,SAL_M1059153,-0.76086487,SAL,M1059153
Pre,-3.6,LY_M01007386,-0.303255784,LY,M01007386
Pre,-3.6,LY_M01007391,-0.351062809,LY,M01007391
Pre,-3.6,LY_M01043738,-0.82187014,LY,M01043738
Pre,-3.6,LY_M01043742,0.129715157,LY,M01043742
Pre,-3.6,LY_M01059147,-0.580273618,LY,M01059147
Pre,-3.6,LY_M1059152,-0.304996357,LY,M1059152
Pre,-3.5,SAL_M01007385,-0.144166824,SAL,M01007385
Pre,-3.5,SAL_M01043741,0.168324246,SAL,M01043741
Pre,-3.5,SAL_M01043743,-0.21968829,SAL,M01043743
Pre,-3.5,SAL_M01059148,-0.607454229,SAL,M01059148
Pre,-3.5,SAL_M1059151,1.600993583,SAL,M1059151
Pre,-3.5,SAL_M1059153,-0.832232645,SAL,M1059153
Pre,-3.5,LY_M01007386,-0.197112424,LY,M01007386
Pre,-3.5,LY_M01007391,-0.407559788,LY,M01007391
Pre,-3.5,LY_M01043738,-0.592330707,LY,M01043738
Pre,-3.5,LY_M01043742,-0.021225169,LY,M01043742
Pre,-3.5,LY_M01059147,-0.591654171,LY,M01059147
Pre,-3.5,LY_M1059152,-0.269560958,LY,M1059152
Pre,-3.4,SAL_M01007385,-0.296844224,SAL,M01007385
Pre,-3.4,SAL_M01043741,-0.531845907,SAL,M01043741
Pre,-3.4,SAL_M01043743,-0.164913867,SAL,M01043743
Pre,-3.4,SAL_M01059148,-0.594135146,SAL,M01059148
Pre,-3.4,SAL_M1059151,0.00358062,SAL,M1059151
Pre,-3.4,SAL_M1059153,-1.025519051,SAL,M1059153
Pre,-3.4,LY_M01007386,-0.399564432,LY,M01007386
Pre,-3.4,LY_M01007391,-0.544220255,LY,M01007391
Pre,-3.4,LY_M01043738,-0.501402352,LY,M01043738
Pre,-3.4,LY_M01043742,-0.542845271,LY,M01043742
Pre,-3.4,LY_M01059147,-0.613857978,LY,M01059147
Pre,-3.4,LY_M1059152,-0.210379363,LY,M1059152
Pre,-3.3,SAL_M01007385,-0.342456659,SAL,M01007385
Pre,-3.3,SAL_M01043741,0.113844307,SAL,M01043741
Pre,-3.3,SAL_M01043743,-0.110757781,SAL,M01043743
Pre,-3.3,SAL_M01059148,-0.594211124,SAL,M01059148
Pre,-3.3,SAL_M1059151,0.359766213,SAL,M1059151
Pre,-3.3,SAL_M1059153,-1.02457998,SAL,M1059153
Pre,-3.3,LY_M01007386,-0.778291844,LY,M01007386
Pre,-3.3,LY_M01007391,-0.571340285,LY,M01007391
Pre,-3.3,LY_M01043738,-0.397075418,LY,M01043738
Pre,-3.3,LY_M01043742,-0.281048956,LY,M01043742
Pre,-3.3,LY_M01059147,-0.574696425,LY,M01059147
Pre,-3.3,LY_M1059152,-0.073738667,LY,M1059152
Pre,-3.2,SAL_M01007385,-0.264828993,SAL,M01007385
Pre,-3.2,SAL_M01043741,0.106790236,SAL,M01043741
Pre,-3.2,SAL_M01043743,-0.141115919,SAL,M01043743
Pre,-3.2,SAL_M01059148,-0.482945888,SAL,M01059148
Pre,-3.2,SAL_M1059151,-0.157249442,SAL,M1059151
Pre,-3.2,SAL_M1059153,-0.85043975,SAL,M1059153
Pre,-3.2,LY_M01007386,-0.376899559,LY,M01007386
Pre,-3.2,LY_M01007391,-0.459980257,LY,M01007391
Pre,-3.2,LY_M01043738,-0.395432783,LY,M01043738
Pre,-3.2,LY_M01043742,-0.054576951,LY,M01043742
Pre,-3.2,LY_M01059147,-0.604840703,LY,M01059147
Pre,-3.2,LY_M1059152,-0.048733936,LY,M1059152
Pre,-3.1,SAL_M01007385,-0.200019555,SAL,M01007385
Pre,-3.1,SAL_M01043741,-0.062902234,SAL,M01043741
Pre,-3.1,SAL_M01043743,-0.15743726,SAL,M01043743
Pre,-3.1,SAL_M01059148,-0.301071012,SAL,M01059148
Pre,-3.1,SAL_M1059151,0.111566415,SAL,M1059151
Pre,-3.1,SAL_M1059153,-0.833233184,SAL,M1059153
Pre,-3.1,LY_M01007386,-0.129183194,LY,M01007386
Pre,-3.1,LY_M01007391,-0.418017385,LY,M01007391
Pre,-3.1,LY_M01043738,-0.480759771,LY,M01043738
Pre,-3.1,LY_M01043742,0.238780334,LY,M01043742
Pre,-3.1,LY_M01059147,-0.560446158,LY,M01059147
Pre,-3.1,LY_M1059152,-0.071311269,LY,M1059152
Pre,-3,SAL_M01007385,-0.206388654,SAL,M01007385
Pre,-3,SAL_M01043741,0.258910343,SAL,M01043741
Pre,-3,SAL_M01043743,-0.106033777,SAL,M01043743
Pre,-3,SAL_M01059148,-0.278519046,SAL,M01059148
Pre,-3,SAL_M1059151,-0.55011822,SAL,M1059151
Pre,-3,SAL_M1059153,-0.806102167,SAL,M1059153
Pre,-3,LY_M01007386,-0.611443947,LY,M01007386
Pre,-3,LY_M01007391,-0.343399135,LY,M01007391
Pre,-3,LY_M01043738,-0.454035856,LY,M01043738
Pre,-3,LY_M01043742,0.436086167,LY,M01043742
Pre,-3,LY_M01059147,-0.493561696,LY,M01059147
Pre,-3,LY_M1059152,-0.024971597,LY,M1059152
Pre,-2.9,SAL_M01007385,-0.189634985,SAL,M01007385
Pre,-2.9,SAL_M01043741,0.282997447,SAL,M01043741
Pre,-2.9,SAL_M01043743,-0.109785373,SAL,M01043743
Pre,-2.9,SAL_M01059148,-0.45527733,SAL,M01059148
Pre,-2.9,SAL_M1059151,-0.303241264,SAL,M1059151
Pre,-2.9,SAL_M1059153,-0.823795264,SAL,M1059153
Pre,-2.9,LY_M01007386,-0.357327614,LY,M01007386
Pre,-2.9,LY_M01007391,-0.542699593,LY,M01007391
Pre,-2.9,LY_M01043738,-0.409179078,LY,M01043738
Pre,-2.9,LY_M01043742,0.634254425,LY,M01043742
Pre,-2.9,LY_M01059147,-0.606048332,LY,M01059147
Pre,-2.9,LY_M1059152,-0.137195875,LY,M1059152
Pre,-2.8,SAL_M01007385,-0.341599963,SAL,M01007385
Pre,-2.8,SAL_M01043741,0.102921529,SAL,M01043741
Pre,-2.8,SAL_M01043743,-0.130457366,SAL,M01043743
Pre,-2.8,SAL_M01059148,-0.501447362,SAL,M01059148
Pre,-2.8,SAL_M1059151,-0.307115281,SAL,M1059151
Pre,-2.8,SAL_M1059153,-0.984454114,SAL,M1059153
Pre,-2.8,LY_M01007386,-0.592556026,LY,M01007386
Pre,-2.8,LY_M01007391,-0.585896075,LY,M01007391
Pre,-2.8,LY_M01043738,-0.477631286,LY,M01043738
Pre,-2.8,LY_M01043742,0.475829113,LY,M01043742
Pre,-2.8,LY_M01059147,-0.603083994,LY,M01059147
Pre,-2.8,LY_M1059152,-0.129124873,LY,M1059152
Pre,-2.7,SAL_M01007385,-0.302013443,SAL,M01007385
Pre,-2.7,SAL_M01043741,0.099349045,SAL,M01043741
Pre,-2.7,SAL_M01043743,-0.133829591,SAL,M01043743
Pre,-2.7,SAL_M01059148,-0.443349151,SAL,M01059148
Pre,-2.7,SAL_M1059151,-0.156273606,SAL,M1059151
Pre,-2.7,SAL_M1059153,-0.980715349,SAL,M1059153
Pre,-2.7,LY_M01007386,0.114058449,LY,M01007386
Pre,-2.7,LY_M01007391,-0.327590022,LY,M01007391
Pre,-2.7,LY_M01043738,-0.459819677,LY,M01043738
Pre,-2.7,LY_M01043742,0.75587369,LY,M01043742
Pre,-2.7,LY_M01059147,-0.579223704,LY,M01059147
Pre,-2.7,LY_M1059152,-0.349019864,LY,M1059152
Pre,-2.6,SAL_M01007385,-0.316865462,SAL,M01007385
Pre,-2.6,SAL_M01043741,-0.3066837,SAL,M01043741
Pre,-2.6,SAL_M01043743,-0.155674535,SAL,M01043743
Pre,-2.6,SAL_M01059148,-0.39566623,SAL,M01059148
Pre,-2.6,SAL_M1059151,0.322577095,SAL,M1059151
Pre,-2.6,SAL_M1059153,-0.83124270199999994,SAL,M1059153
Pre,-2.6,LY_M01007386,-0.23847882,LY,M01007386
Pre,-2.6,LY_M01007391,-0.186707604,LY,M01007391
Pre,-2.6,LY_M01043738,-0.47884289,LY,M01043738
Pre,-2.6,LY_M01043742,0.720482605,LY,M01043742
Pre,-2.6,LY_M01059147,-0.608796898,LY,M01059147
Pre,-2.6,LY_M1059152,-0.399743934,LY,M1059152
Pre,-2.5,SAL_M01007385,-0.305065096,SAL,M01007385
Pre,-2.5,SAL_M01043741,-0.005545421,SAL,M01043741
Pre,-2.5,SAL_M01043743,-0.161549278,SAL,M01043743
Pre,-2.5,SAL_M01059148,-0.405042194,SAL,M01059148
Pre,-2.5,SAL_M1059151,0.660104573,SAL,M1059151
Pre,-2.5,SAL_M1059153,-0.816813221,SAL,M1059153
Pre,-2.5,LY_M01007386,-0.090527409,LY,M01007386
Pre,-2.5,LY_M01007391,-0.113013075,LY,M01007391
Pre,-2.5,LY_M01043738,-0.58835082,LY,M01043738
Pre,-2.5,LY_M01043742,0.702663792,LY,M01043742
Pre,-2.5,LY_M01059147,-0.528232511,LY,M01059147
Pre,-2.5,LY_M1059152,-0.37426946,LY,M1059152
Pre,-2.4,SAL_M01007385,-0.249251886,SAL,M01007385
Pre,-2.4,SAL_M01043741,-0.310004639,SAL,M01043741
Pre,-2.4,SAL_M01043743,-0.132358889,SAL,M01043743
Pre,-2.4,SAL_M01059148,-0.362585043,SAL,M01059148
Pre,-2.4,SAL_M1059151,0.021509459,SAL,M1059151
Pre,-2.4,SAL_M1059153,-0.898649473,SAL,M1059153
Pre,-2.4,LY_M01007386,0.162449903,LY,M01007386
Pre,-2.4,LY_M01007391,-0.137239241,LY,M01007391
Pre,-2.4,LY_M01043738,-0.587042097,LY,M01043738
Pre,-2.4,LY_M01043742,0.676403507,LY,M01043742
Pre,-2.4,LY_M01059147,-0.532577173,LY,M01059147
Pre,-2.4,LY_M1059152,-0.352428784,LY,M1059152
Pre,-2.3,SAL_M01007385,-0.216838088,SAL,M01007385
Pre,-2.3,SAL_M01043741,0.001250234,SAL,M01043741
Pre,-2.3,SAL_M01043743,-0.080220218,SAL,M01043743
Pre,-2.3,SAL_M01059148,-0.467937095,SAL,M01059148
Pre,-2.3,SAL_M1059151,0.073309262,SAL,M1059151
Pre,-2.3,SAL_M1059153,-0.900187912,SAL,M1059153
Pre,-2.3,LY_M01007386,-0.588520044,LY,M01007386
Pre,-2.3,LY_M01007391,-0.100518885,LY,M01007391
Pre,-2.3,LY_M01043738,-0.52551663,LY,M01043738
Pre,-2.3,LY_M01043742,0.613070529,LY,M01043742
Pre,-2.3,LY_M01059147,-0.607125554,LY,M01059147
Pre,-2.3,LY_M1059152,-0.183316827,LY,M1059152
Pre,-2.2,SAL_M01007385,-0.20343522,SAL,M01007385
Pre,-2.2,SAL_M01043741,-0.641579086,SAL,M01043741
Pre,-2.2,SAL_M01043743,-0.034486071,SAL,M01043743
Pre,-2.2,SAL_M01059148,-0.545560098,SAL,M01059148
Pre,-2.2,SAL_M1059151,1.16558328,SAL,M1059151
Pre,-2.2,SAL_M1059153,-0.897169617,SAL,M1059153
Pre,-2.2,LY_M01007386,-0.011423912,LY,M01007386
Pre,-2.2,LY_M01007391,-0.279999027,LY,M01007391
Pre,-2.2,LY_M01043738,-0.519118508,LY,M01043738
Pre,-2.2,LY_M01043742,0.762593639,LY,M01043742
Pre,-2.2,LY_M01059147,-0.528008246,LY,M01059147
Pre,-2.2,LY_M1059152,-0.040910648,LY,M1059152
Pre,-2.1,SAL_M01007385,-0.300189489,SAL,M01007385
Pre,-2.1,SAL_M01043741,-0.317363316,SAL,M01043741
Pre,-2.1,SAL_M01043743,-0.16497918,SAL,M01043743
Pre,-2.1,SAL_M01059148,-0.354395008,SAL,M01059148
Pre,-2.1,SAL_M1059151,0.706693455,SAL,M1059151
Pre,-2.1,SAL_M1059153,-1.029608389,SAL,M1059153
Pre,-2.1,LY_M01007386,0.498552254,LY,M01007386
Pre,-2.1,LY_M01007391,-0.472305623,LY,M01007391
Pre,-2.1,LY_M01043738,-0.523215483,LY,M01043738
Pre,-2.1,LY_M01043742,0.628065198,LY,M01043742
Pre,-2.1,LY_M01059147,-0.52797971,LY,M01059147
Pre,-2.1,LY_M1059152,0.051441815,LY,M1059152
Pre,-2,SAL_M01007385,-0.468189369,SAL,M01007385
Pre,-2,SAL_M01043741,-0.314366004,SAL,M01043741
Pre,-2,SAL_M01043743,-0.167951278,SAL,M01043743
Pre,-2,SAL_M01059148,-0.280702619,SAL,M01059148
Pre,-2,SAL_M1059151,0.686244367,SAL,M1059151
Pre,-2,SAL_M1059153,-1.096685127,SAL,M1059153
Pre,-2,LY_M01007386,-0.270785751,LY,M01007386
Pre,-2,LY_M01007391,-0.690662021,LY,M01007391
Pre,-2,LY_M01043738,-0.568814035,LY,M01043738
Pre,-2,LY_M01043742,0.200357013,LY,M01043742
Pre,-2,LY_M01059147,-0.610712368,LY,M01059147
Pre,-2,LY_M1059152,0.120785145,LY,M1059152
Pre,-1.9,SAL_M01007385,-0.358065333,SAL,M01007385
Pre,-1.9,SAL_M01043741,-0.222206227,SAL,M01043741
Pre,-1.9,SAL_M01043743,-0.276642766,SAL,M01043743
Pre,-1.9,SAL_M01059148,-0.326148717,SAL,M01059148
Pre,-1.9,SAL_M1059151,0.101953251,SAL,M1059151
Pre,-1.9,SAL_M1059153,-0.939456381,SAL,M1059153
Pre,-1.9,LY_M01007386,0.170380305,LY,M01007386
Pre,-1.9,LY_M01007391,-0.502777454,LY,M01007391
Pre,-1.9,LY_M01043738,-0.507300695,LY,M01043738
Pre,-1.9,LY_M01043742,0.271074266,LY,M01043742
Pre,-1.9,LY_M01059147,-0.578629149,LY,M01059147
Pre,-1.9,LY_M1059152,0.077836406,LY,M1059152
Pre,-1.7999999999999998,SAL_M01007385,-0.274830174,SAL,M01007385
Pre,-1.7999999999999998,SAL_M01043741,0.098943134,SAL,M01043741
Pre,-1.7999999999999998,SAL_M01043743,-0.631985059,SAL,M01043743
Pre,-1.7999999999999998,SAL_M01059148,-0.305581472,SAL,M01059148
Pre,-1.7999999999999998,SAL_M1059151,-0.641928714,SAL,M1059151
Pre,-1.7999999999999998,SAL_M1059153,-0.768539814,SAL,M1059153
Pre,-1.7999999999999998,LY_M01007386,-0.249215589,LY,M01007386
Pre,-1.7999999999999998,LY_M01007391,-0.417409608,LY,M01007391
Pre,-1.7999999999999998,LY_M01043738,-0.555605286,LY,M01043738
Pre,-1.7999999999999998,LY_M01043742,-0.011924841,LY,M01043742
Pre,-1.7999999999999998,LY_M01059147,-0.593860815,LY,M01059147
Pre,-1.7999999999999998,LY_M1059152,0.047953545,LY,M1059152
Pre,-1.7000000000000002,SAL_M01007385,-0.264338106,SAL,M01007385
Pre,-1.7000000000000002,SAL_M01043741,-0.536403166,SAL,M01043741
Pre,-1.7000000000000002,SAL_M01043743,-0.536417166,SAL,M01043743
Pre,-1.7000000000000002,SAL_M01059148,-0.422670279,SAL,M01059148
Pre,-1.7000000000000002,SAL_M1059151,-0.536252615,SAL,M1059151
Pre,-1.7000000000000002,SAL_M1059153,-0.710315672,SAL,M1059153
Pre,-1.7000000000000002,LY_M01007386,-0.304730773,LY,M01007386
Pre,-1.7000000000000002,LY_M01007391,-0.119810887,LY,M01007391
Pre,-1.7000000000000002,LY_M01043738,-0.513555809,LY,M01043738
