Subj,Drug,time_mins,activity,bin5mins,bin10mins,bin15mins,bin20mins,bin30mins,bin60mins
6_3,Veh_Veh,20,8,-8,-4,-2,-2,-1,0
6_3,Veh_Veh,21,21,-7,-3,-2,-1,-1,0
6_3,Veh_Veh,22,9,-7,-3,-2,-1,-1,0
6_3,Veh_Veh,23,16,-7,-3,-2,-1,-1,0
6_3,Veh_Veh,24,7,-7,-3,-2,-1,-1,0
6_3,Veh_Veh,25,3,-7,-3,-2,-1,-1,0
6_3,Veh_Veh,26,1,-6,-3,-2,-1,-1,0
6_3,Veh_Veh,27,7,-6,-3,-2,-1,-1,0
6_3,Veh_Veh,28,51,-6,-3,-2,-1,-1,0
6_3,Veh_Veh,29,68,-6,-3,-2,-1,-1,0
6_3,Veh_Veh,30,3,-6,-3,-2,-1,-1,0
6_3,Veh_Veh,31,1,-5,-2,-1,-1,0,0
6_3,Veh_Veh,32,8,-5,-2,-1,-1,0,0
6_3,Veh_Veh,33,61,-5,-2,-1,-1,0,0
6_3,Veh_Veh,34,74,-5,-2,-1,-1,0,0
6_3,Veh_Veh,35,57,-5,-2,-1,-1,0,0
6_3,Veh_Veh,36,7,-4,-2,-1,-1,0,0
6_3,Veh_Veh,37,8,-4,-2,-1,-1,0,0
6_3,Veh_Veh,38,3,-4,-2,-1,-1,0,0
6_3,Veh_Veh,39,2,-4,-2,-1,-1,0,0
6_3,Veh_Veh,40,8,-4,-2,-1,-1,0,0
6_3,Veh_Veh,41,6,-3,-1,-1,0,0,0
6_3,Veh_Veh,42,45,-3,-1,-1,0,0,0
6_3,Veh_Veh,43,47,-3,-1,-1,0,0,0
6_3,Veh_Veh,44,15,-3,-1,-1,0,0,0
6_3,Veh_Veh,45,26,-3,-1,-1,0,0,0
6_3,Veh_Veh,46,12,-2,-1,0,0,0,0
6_3,Veh_Veh,47,26,-2,-1,0,0,0,0
6_3,Veh_Veh,48,4,-2,-1,0,0,0,0
6_3,Veh_Veh,49,15,-2,-1,0,0,0,0
6_3,Veh_Veh,50,67,-2,-1,0,0,0,0
6_3,Veh_Veh,51,6,-1,0,0,0,0,0
6_3,Veh_Veh,52,13,-1,0,0,0,0,0
6_3,Veh_Veh,53,16,-1,0,0,0,0,0
6_3,Veh_Veh,54,18,-1,0,0,0,0,0
6_3,Veh_Veh,55,16,-1,0,0,0,0,0
6_3,Veh_Veh,56,17,0,0,0,0,0,0
6_3,Veh_Veh,57,7,0,0,0,0,0,0
6_3,Veh_Veh,58,12,0,0,0,0,0,0
6_3,Veh_Veh,59,4,0,0,0,0,0,0
6_3,Veh_Veh,60,12,0,0,0,0,0,0
6_4,Veh_LY,1,146,-11,-5,-3,-2,-1,0
6_4,Veh_LY,2,110,-11,-5,-3,-2,-1,0
6_4,Veh_LY,3,110,-11,-5,-3,-2,-1,0
6_4,Veh_LY,4,128,-11,-5,-3,-2,-1,0
6_4,Veh_LY,5,109,-11,-5,-3,-2,-1,0
6_4,Veh_LY,6,33,-10,-5,-3,-2,-1,0
6_4,Veh_LY,7,51,-10,-5,-3,-2,-1,0
6_4,Veh_LY,8,85,-10,-5,-3,-2,-1,0
6_4,Veh_LY,9,60,-10,-5,-3,-2,-1,0
6_4,Veh_LY,10,36,-10,-5,-3,-2,-1,0
6_4,Veh_LY,11,27,-9,-4,-3,-2,-1,0
6_4,Veh_LY,12,18,-9,-4,-3,-2,-1,0
6_4,Veh_LY,13,20,-9,-4,-3,-2,-1,0
6_4,Veh_LY,14,61,-9,-4,-3,-2,-1,0
6_4,Veh_LY,15,100,-9,-4,-3,-2,-1,0
6_4,Veh_LY,16,77,-8,-4,-2,-2,-1,0
6_4,Veh_LY,17,69,-8,-4,-2,-2,-1,0
6_4,Veh_LY,18,98,-8,-4,-2,-2,-1,0
6_4,Veh_LY,19,25,-8,-4,-2,-2,-1,0
6_4,Veh_LY,20,30,-8,-4,-2,-2,-1,0
6_4,Veh_LY,21,92,-7,-3,-2,-1,-1,0
6_4,Veh_LY,22,56,-7,-3,-2,-1,-1,0
6_4,Veh_LY,23,36,-7,-3,-2,-1,-1,0
6_4,Veh_LY,24,27,-7,-3,-2,-1,-1,0
6_4,Veh_LY,25,52,-7,-3,-2,-1,-1,0
6_4,Veh_LY,26,81,-6,-3,-2,-1,-1,0
6_4,Veh_LY,27,53,-6,-3,-2,-1,-1,0
6_4,Veh_LY,28,48,-6,-3,-2,-1,-1,0
6_4,Veh_LY,29,18,-6,-3,-2,-1,-1,0
6_4,Veh_LY,30,41,-6,-3,-2,-1,-1,0
6_4,Veh_LY,31,43,-5,-2,-1,-1,0,0
6_4,Veh_LY,32,19,-5,-2,-1,-1,0,0
6_4,Veh_LY,33,67,-5,-2,-1,-1,0,0
6_4,Veh_LY,34,113,-5,-2,-1,-1,0,0
6_4,Veh_LY,35,75,-5,-2,-1,-1,0,0
6_4,Veh_LY,36,78,-4,-2,-1,-1,0,0
6_4,Veh_LY,37,65,-4,-2,-1,-1,0,0
6_4,Veh_LY,38,90,-4,-2,-1,-1,0,0
6_4,Veh_LY,39,22,-4,-2,-1,-1,0,0
6_4,Veh_LY,40,29,-4,-2,-1,-1,0,0
6_4,Veh_LY,41,4,-3,-1,-1,0,0,0
6_4,Veh_LY,42,18,-3,-1,-1,0,0,0
6_4,Veh_LY,43,0,-3,-1,-1,0,0,0
6_4,Veh_LY,44,17,-3,-1,-1,0,0,0
6_4,Veh_LY,45,3,-3,-1,-1,0,0,0
6_4,Veh_LY,46,0,-2,-1,0,0,0,0
6_4,Veh_LY,47,12,-2,-1,0,0,0,0
6_4,Veh_LY,48,29,-2,-1,0,0,0,0
6_4,Veh_LY,49,48,-2,-1,0,0,0,0
6_4,Veh_LY,50,39,-2,-1,0,0,0,0
6_4,Veh_LY,51,38,-1,0,0,0,0,0
6_4,Veh_LY,52,3,-1,0,0,0,0,0
6_4,Veh_LY,53,0,-1,0,0,0,0,0
6_4,Veh_LY,54,0,-1,0,0,0,0,0
6_4,Veh_LY,55,0,-1,0,0,0,0,0
6_4,Veh_LY,56,6,0,0,0,0,0,0
6_4,Veh_LY,57,24,0,0,0,0,0,0
6_4,Veh_LY,58,67,0,0,0,0,0,0
6_4,Veh_LY,59,82,0,0,0,0,0,0
6_4,Veh_LY,60,55,0,0,0,0,0,0
7_1,Veh_Veh,1,139,-11,-5,-3,-2,-1,0
7_1,Veh_Veh,2,81,-11,-5,-3,-2,-1,0
7_1,Veh_Veh,3,45,-11,-5,-3,-2,-1,0
7_1,Veh_Veh,4,64,-11,-5,-3,-2,-1,0
7_1,Veh_Veh,5,31,-11,-5,-3,-2,-1,0
7_1,Veh_Veh,6,63,-10,-5,-3,-2,-1,0
7_1,Veh_Veh,7,66,-10,-5,-3,-2,-1,0
7_1,Veh_Veh,8,93,-10,-5,-3,-2,-1,0
7_1,Veh_Veh,9,6,-10,-5,-3,-2,-1,0
7_1,Veh_Veh,10,8,-10,-5,-3,-2,-1,0
7_1,Veh_Veh,11,2,-9,-4,-3,-2,-1,0
7_1,Veh_Veh,12,6,-9,-4,-3,-2,-1,0
7_1,Veh_Veh,13,66,-9,-4,-3,-2,-1,0
7_1,Veh_Veh,14,58,-9,-4,-3,-2,-1,0
7_1,Veh_Veh,15,100,-9,-4,-3,-2,-1,0
7_1,Veh_Veh,16,105,-8,-4,-2,-2,-1,0
7_1,Veh_Veh,17,33,-8,-4,-2,-2,-1,0
7_1,Veh_Veh,18,39,-8,-4,-2,-2,-1,0
7_1,Veh_Veh,19,40,-8,-4,-2,-2,-1,0
7_1,Veh_Veh,20,49,-8,-4,-2,-2,-1,0
7_1,Veh_Veh,21,11,-7,-3,-2,-1,-1,0
7_1,Veh_Veh,22,7,-7,-3,-2,-1,-1,0
7_1,Veh_Veh,23,4,-7,-3,-2,-1,-1,0
7_1,Veh_Veh,24,0,-7,-3,-2,-1,-1,0
7_1,Veh_Veh,25,0,-7,-3,-2,-1,-1,0
7_1,Veh_Veh,26,7,-6,-3,-2,-1,-1,0
7_1,Veh_Veh,27,16,-6,-3,-2,-1,-1,0
7_1,Veh_Veh,28,91,-6,-3,-2,-1,-1,0
7_1,Veh_Veh,29,39,-6,-3,-2,-1,-1,0
7_1,Veh_Veh,30,17,-6,-3,-2,-1,-1,0
7_1,Veh_Veh,31,26,-5,-2,-1,-1,0,0
7_1,Veh_Veh,32,88,-5,-2,-1,-1,0,0
7_1,Veh_Veh,33,34,-5,-2,-1,-1,0,0
7_1,Veh_Veh,34,4,-5,-2,-1,-1,0,0
7_1,Veh_Veh,35,27,-5,-2,-1,-1,0,0
7_1,Veh_Veh,36,32,-4,-2,-1,-1,0,0
7_1,Veh_Veh,37,101,-4,-2,-1,-1,0,0
7_1,Veh_Veh,38,62,-4,-2,-1,-1,0,0
7_1,Veh_Veh,39,18,-4,-2,-1,-1,0,0
7_1,Veh_Veh,40,1,-4,-2,-1,-1,0,0
7_1,Veh_Veh,41,5,-3,-1,-1,0,0,0
7_1,Veh_Veh,42,32,-3,-1,-1,0,0,0
7_1,Veh_Veh,43,5,-3,-1,-1,0,0,0
7_1,Veh_Veh,44,17,-3,-1,-1,0,0,0
7_1,Veh_Veh,45,4,-3,-1,-1,0,0,0
7_1,Veh_Veh,46,2,-2,-1,0,0,0,0
7_1,Veh_Veh,47,1,-2,-1,0,0,0,0
7_1,Veh_Veh,48,1,-2,-1,0,0,0,0
7_1,Veh_Veh,49,5,-2,-1,0,0,0,0
7_1,Veh_Veh,50,13,-2,-1,0,0,0,0
7_1,Veh_Veh,51,2,-1,0,0,0,0,0
7_1,Veh_Veh,52,14,-1,0,0,0,0,0
7_1,Veh_Veh,53,57,-1,0,0,0,0,0
7_1,Veh_Veh,54,67,-1,0,0,0,0,0
7_1,Veh_Veh,55,73,-1,0,0,0,0,0
7_1,Veh_Veh,56,8,0,0,0,0,0,0
7_1,Veh_Veh,57,8,0,0,0,0,0,0
7_1,Veh_Veh,58,4,0,0,0,0,0,0
7_1,Veh_Veh,59,10,0,0,0,0,0,0
7_1,Veh_Veh,60,2,0,0,0,0,0,0
7_2,LY_Amph,1,105,-11,-5,-3,-2,-1,0
7_2,LY_Amph,2,119,-11,-5,-3,-2,-1,0
7_2,LY_Amph,3,123,-11,-5,-3,-2,-1,0
7_2,LY_Amph,4,107,-11,-5,-3,-2,-1,0
7_2,LY_Amph,5,89,-11,-5,-3,-2,-1,0
7_2,LY_Amph,6,77,-10,-5,-3,-2,-1,0
7_2,LY_Amph,7,36,-10,-5,-3,-2,-1,0
7_2,LY_Amph,8,84,-10,-5,-3,-2,-1,0
7_2,LY_Amph,9,57,-10,-5,-3,-2,-1,0
7_2,LY_Amph,10,83,-10,-5,-3,-2,-1,0
7_2,LY_Amph,11,33,-9,-4,-3,-2,-1,0
7_2,LY_Amph,12,0,-9,-4,-3,-2,-1,0
7_2,LY_Amph,13,5,-9,-4,-3,-2,-1,0
7_2,LY_Amph,14,74,-9,-4,-3,-2,-1,0
7_2,LY_Amph,15,6,-9,-4,-3,-2,-1,0
7_2,LY_Amph,16,19,-8,-4,-2,-2,-1,0
7_2,LY_Amph,17,35,-8,-4,-2,-2,-1,0
7_2,LY_Amph,18,10,-8,-4,-2,-2,-1,0
7_2,LY_Amph,19,11,-8,-4,-2,-2,-1,0
7_2,LY_Amph,20,13,-8,-4,-2,-2,-1,0
7_2,LY_Amph,21,46,-7,-3,-2,-1,-1,0
7_2,LY_Amph,22,25,-7,-3,-2,-1,-1,0
7_2,LY_Amph,23,1,-7,-3,-2,-1,-1,0
7_2,LY_Amph,24,10,-7,-3,-2,-1,-1,0
7_2,LY_Amph,25,88,-7,-3,-2,-1,-1,0
7_2,LY_Amph,26,69,-6,-3,-2,-1,-1,0
7_2,LY_Amph,27,27,-6,-3,-2,-1,-1,0
7_2,LY_Amph,28,8,-6,-3,-2,-1,-1,0
7_2,LY_Amph,29,11,-6,-3,-2,-1,-1,0
7_2,LY_Amph,30,48,-6,-3,-2,-1,-1,0
7_2,LY_Amph,31,27,-5,-2,-1,-1,0,0
7_2,LY_Amph,32,9,-5,-2,-1,-1,0,0
7_2,LY_Amph,33,6,-5,-2,-1,-1,0,0
7_2,LY_Amph,34,7,-5,-2,-1,-1,0,0
7_2,LY_Amph,35,30,-5,-2,-1,-1,0,0
7_2,LY_Amph,36,68,-4,-2,-1,-1,0,0
7_2,LY_Amph,37,71,-4,-2,-1,-1,0,0
7_2,LY_Amph,38,11,-4,-2,-1,-1,0,0
7_2,LY_Amph,39,3,-4,-2,-1,-1,0,0
7_2,LY_Amph,40,8,-4,-2,-1,-1,0,0
7_2,LY_Amph,41,0,-3,-1,-1,0,0,0
7_2,LY_Amph,42,0,-3,-1,-1,0,0,0
7_2,LY_Amph,43,0,-3,-1,-1,0,0,0
7_2,LY_Amph,44,0,-3,-1,-1,0,0,0
7_2,LY_Amph,45,0,-3,-1,-1,0,0,0
7_2,LY_Amph,46,0,-2,-1,0,0,0,0
7_2,LY_Amph,47,2,-2,-1,0,0,0,0
7_2,LY_Amph,48,1,-2,-1,0,0,0,0
7_2,LY_Amph,49,1,-2,-1,0,0,0,0
7_2,LY_Amph,50,24,-2,-1,0,0,0,0
7_2,LY_Amph,51,7,-1,0,0,0,0,0
7_2,LY_Amph,52,3,-1,0,0,0,0,0
7_2,LY_Amph,53,0,-1,0,0,0,0,0
7_2,LY_Amph,54,1,-1,0,0,0,0,0
7_2,LY_Amph,55,10,-1,0,0,0,0,0
7_2,LY_Amph,56,49,0,0,0,0,0,0
7_2,LY_Amph,57,67,0,0,0,0,0,0
7_2,LY_Amph,58,41,0,0,0,0,0,0
7_2,LY_Amph,59,43,0,0,0,0,0,0
7_2,LY_Amph,60,51,0,0,0,0,0,0
7_3,Veh_LY,1,86,-11,-5,-3,-2,-1,0
7_3,Veh_LY,2,106,-11,-5,-3,-2,-1,0
7_3,Veh_LY,3,75,-11,-5,-3,-2,-1,0
7_3,Veh_LY,4,65,-11,-5,-3,-2,-1,0
7_3,Veh_LY,5,13,-11,-5,-3,-2,-1,0
7_3,Veh_LY,6,7,-10,-5,-3,-2,-1,0
7_3,Veh_LY,7,24,-10,-5,-3,-2,-1,0
7_3,Veh_LY,8,126,-10,-5,-3,-2,-1,0
7_3,Veh_LY,9,74,-10,-5,-3,-2,-1,0
7_3,Veh_LY,10,53,-10,-5,-3,-2,-1,0
7_3,Veh_LY,11,80,-9,-4,-3,-2,-1,0
7_3,Veh_LY,12,71,-9,-4,-3,-2,-1,0
7_3,Veh_LY,13,85,-9,-4,-3,-2,-1,0
7_3,Veh_LY,14,22,-9,-4,-3,-2,-1,0
7_3,Veh_LY,15,40,-9,-4,-3,-2,-1,0
7_3,Veh_LY,16,2,-8,-4,-2,-2,-1,0
7_3,Veh_LY,17,5,-8,-4,-2,-2,-1,0
7_3,Veh_LY,18,0,-8,-4,-2,-2,-1,0
7_3,Veh_LY,19,6,-8,-4,-2,-2,-1,0
7_3,Veh_LY,20,18,-8,-4,-2,-2,-1,0
7_3,Veh_LY,21,6,-7,-3,-2,-1,-1,0
7_3,Veh_LY,22,9,-7,-3,-2,-1,-1,0
7_3,Veh_LY,23,34,-7,-3,-2,-1,-1,0
7_3,Veh_LY,24,103,-7,-3,-2,-1,-1,0
7_3,Veh_LY,25,58,-7,-3,-2,-1,-1,0
7_3,Veh_LY,26,68,-6,-3,-2,-1,-1,0
7_3,Veh_LY,27,32,-6,-3,-2,-1,-1,0
7_3,Veh_LY,28,39,-6,-3,-2,-1,-1,0
7_3,Veh_LY,29,63,-6,-3,-2,-1,-1,0
7_3,Veh_LY,30,16,-6,-3,-2,-1,-1,0
7_3,Veh_LY,31,45,-5,-2,-1,-1,0,0
7_3,Veh_LY,32,31,-5,-2,-1,-1,0,0
7_3,Veh_LY,33,4,-5,-2,-1,-1,0,0
7_3,Veh_LY,34,2,-5,-2,-1,-1,0,0
7_3,Veh_LY,35,20,-5,-2,-1,-1,0,0
7_3,Veh_LY,36,8,-4,-2,-1,-1,0,0
7_3,Veh_LY,37,23,-4,-2,-1,-1,0,0
7_3,Veh_LY,38,45,-4,-2,-1,-1,0,0
7_3,Veh_LY,39,59,-4,-2,-1,-1,0,0
7_3,Veh_LY,40,26,-4,-2,-1,-1,0,0
7_3,Veh_LY,41,69,-3,-1,-1,0,0,0
7_3,Veh_LY,42,77,-3,-1,-1,0,0,0
7_3,Veh_LY,43,88,-3,-1,-1,0,0,0
7_3,Veh_LY,44,58,-3,-1,-1,0,0,0
7_3,Veh_LY,45,56,-3,-1,-1,0,0,0
7_3,Veh_LY,46,34,-2,-1,0,0,0,0
7_3,Veh_LY,47,71,-2,-1,0,0,0,0
7_3,Veh_LY,48,25,-2,-1,0,0,0,0
7_3,Veh_LY,49,7,-2,-1,0,0,0,0
7_3,Veh_LY,50,12,-2,-1,0,0,0,0
7_3,Veh_LY,51,22,-1,0,0,0,0,0
7_3,Veh_LY,52,102,-1,0,0,0,0,0
7_3,Veh_LY,53,58,-1,0,0,0,0,0
7_3,Veh_LY,54,35,-1,0,0,0,0,0
7_3,Veh_LY,55,74,-1,0,0,0,0,0
7_3,Veh_LY,56,92,0,0,0,0,0,0
7_3,Veh_LY,57,69,0,0,0,0,0,0
7_3,Veh_LY,58,56,0,0,0,0,0,0
7_3,Veh_LY,59,46,0,0,0,0,0,0
7_3,Veh_LY,60,23,0,0,0,0,0,0
7_4,Veh_Amph,1,152,-11,-5,-3,-2,-1,0
7_4,Veh_Amph,2,108,-11,-5,-3,-2,-1,0
7_4,Veh_Amph,3,98,-11,-5,-3,-2,-1,0
7_4,Veh_Amph,4,111,-11,-5,-3,-2,-1,0
7_4,Veh_Amph,5,100,-11,-5,-3,-2,-1,0
7_4,Veh_Amph,6,79,-10,-5,-3,-2,-1,0
7_4,Veh_Amph,7,65,-10,-5,-3,-2,-1,0
7_4,Veh_Amph,8,31,-10,-5,-3,-2,-1,0
7_4,Veh_Amph,9,29,-10,-5,-3,-2,-1,0
7_4,Veh_Amph,10,13,-10,-5,-3,-2,-1,0
7_4,Veh_Amph,11,46,-9,-4,-3,-2,-1,0
7_4,Veh_Amph,12,125,-9,-4,-3,-2,-1,0
7_4,Veh_Amph,13,60,-9,-4,-3,-2,-1,0
7_4,Veh_Amph,14,74,-9,-4,-3,-2,-1,0
7_4,Veh_Amph,15,90,-9,-4,-3,-2,-1,0
7_4,Veh_Amph,16,35,-8,-4,-2,-2,-1,0
7_4,Veh_Amph,17,9,-8,-4,-2,-2,-1,0
7_4,Veh_Amph,18,4,-8,-4,-2,-2,-1,0
7_4,Veh_Amph,19,32,-8,-4,-2,-2,-1,0
7_4,Veh_Amph,20,20,-8,-4,-2,-2,-1,0
7_4,Veh_Amph,21,29,-7,-3,-2,-1,-1,0
7_4,Veh_Amph,22,20,-7,-3,-2,-1,-1,0
7_4,Veh_Amph,23,4,-7,-3,-2,-1,-1,0
7_4,Veh_Amph,24,28,-7,-3,-2,-1,-1,0
7_4,Veh_Amph,25,50,-7,-3,-2,-1,-1,0
7_4,Veh_Amph,26,98,-6,-3,-2,-1,-1,0
7_4,Veh_Amph,27,31,-6,-3,-2,-1,-1,0
7_4,Veh_Amph,28,17,-6,-3,-2,-1,-1,0
7_4,Veh_Amph,29,7,-6,-3,-2,-1,-1,0
7_4,Veh_Amph,30,18,-6,-3,-2,-1,-1,0
7_4,Veh_Amph,31,86,-5,-2,-1,-1,0,0
7_4,Veh_Amph,32,35,-5,-2,-1,-1,0,0
7_4,Veh_Amph,33,23,-5,-2,-1,-1,0,0
7_4,Veh_Amph,34,14,-5,-2,-1,-1,0,0
7_4,Veh_Amph,35,24,-5,-2,-1,-1,0,0
7_4,Veh_Amph,36,86,-4,-2,-1,-1,0,0
7_4,Veh_Amph,37,36,-4,-2,-1,-1,0,0
7_4,Veh_Amph,38,26,-4,-2,-1,-1,0,0
7_4,Veh_Amph,39,34,-4,-2,-1,-1,0,0
7_4,Veh_Amph,40,10,-4,-2,-1,-1,0,0
7_4,Veh_Amph,41,40,-3,-1,-1,0,0,0
7_4,Veh_Amph,42,9,-3,-1,-1,0,0,0
7_4,Veh_Amph,43,0,-3,-1,-1,0,0,0
7_4,Veh_Amph,44,9,-3,-1,-1,0,0,0
7_4,Veh_Amph,45,7,-3,-1,-1,0,0,0
7_4,Veh_Amph,46,2,-2,-1,0,0,0,0
7_4,Veh_Amph,47,75,-2,-1,0,0,0,0
7_4,Veh_Amph,48,16,-2,-1,0,0,0,0
7_4,Veh_Amph,49,31,-2,-1,0,0,0,0
7_4,Veh_Amph,50,24,-2,-1,0,0,0,0
7_4,Veh_Amph,51,1,-1,0,0,0,0,0
7_4,Veh_Amph,52,0,-1,0,0,0,0,0
7_4,Veh_Amph,53,5,-1,0,0,0,0,0
7_4,Veh_Amph,54,9,-1,0,0,0,0,0
7_4,Veh_Amph,55,5,-1,0,0,0,0,0
7_4,Veh_Amph,56,63,0,0,0,0,0,0
7_4,Veh_Amph,57,45,0,0,0,0,0,0
7_4,Veh_Amph,58,117,0,0,0,0,0,0
7_4,Veh_Amph,59,26,0,0,0,0,0,0
7_4,Veh_Amph,60,18,0,0,0,0,0,0
