day,session,room,Subj,Feeding,Amph,bin5mins,activity,bin10mins,bin15mins,bin20mins,bin30mins,bin60mins
1,1,57,62,Ad Lib,5,24,NA,12,8,6,4,2
1,1,57,63,Ad Lib,5,-11,1897.423848,-5,-3,-2,-1,-0
1,1,57,63,Ad Lib,5,-10,1290.162762,-5,-3,-2,-1,-0
1,1,57,63,Ad Lib,5,-9,870.300329,-4,-3,-2,-1,-0
1,1,57,63,Ad Lib,5,-8,838.551773,-4,-2,-2,-1,-0
1,1,57,63,Ad Lib,5,-7,467.816673,-3,-2,-1,-1,-0
1,1,57,63,Ad Lib,5,-6,368.608408,-3,-2,-1,-1,-0
1,1,57,63,Ad Lib,5,-5,836.128085,-2,-1,-1,-0,-0
1,1,57,63,Ad Lib,5,-4,371.730992,-2,-1,-1,-0,-0
1,1,57,63,Ad Lib,5,-3,140.073206,-1,-1,-0,-0,-0
1,1,57,63,Ad Lib,5,-2,95.053947,-1,-0,-0,-0,-0
1,1,57,63,Ad Lib,5,-1,24.751317,-0,-0,-0,-0,-0
1,1,57,63,Ad Lib,5,0,18.504605,0,0,0,0,0
1,1,57,63,Ad Lib,5,1,1136.581178,1,1,1,1,1
1,1,57,63,Ad Lib,5,2,1723.303324,1,1,1,1,1
1,1,57,63,Ad Lib,5,3,1438.296394,2,1,1,1,1
1,1,57,63,Ad Lib,5,4,1410.879361,2,2,1,1,1
1,1,57,63,Ad Lib,5,5,1446.651701,3,2,2,1,1
1,1,57,63,Ad Lib,5,6,1293.670551,3,2,2,1,1
1,1,57,63,Ad Lib,5,7,790.734538,4,3,2,2,1
1,1,57,63,Ad Lib,5,8,521.894835,4,3,2,2,1
1,1,57,63,Ad Lib,5,9,321.881028,5,3,3,2,1
1,1,57,63,Ad Lib,5,10,254.027922,5,4,3,2,1
1,1,57,63,Ad Lib,5,11,333.846578,6,4,3,2,1
1,1,57,63,Ad Lib,5,12,272.047069,6,4,3,2,1
1,1,57,63,Ad Lib,5,13,305.995203,7,5,4,3,2
1,1,57,63,Ad Lib,5,14,268.059559,7,5,4,3,2
1,1,57,63,Ad Lib,5,15,365.500563,8,5,4,3,2
1,1,57,63,Ad Lib,5,16,396.065346,8,6,4,3,2
1,1,57,63,Ad Lib,5,17,484.417651,9,6,5,3,2
1,1,57,63,Ad Lib,5,18,431.933665,9,6,5,3,2
1,1,57,63,Ad Lib,5,19,572.678683,10,7,5,4,2
1,1,57,63,Ad Lib,5,20,710.080519,10,7,5,4,2
1,1,57,63,Ad Lib,5,21,577.500934,11,7,6,4,2
1,1,57,63,Ad Lib,5,22,701.837233,11,8,6,4,2
1,1,57,63,Ad Lib,5,23,774.336874,12,8,6,4,2
1,1,57,63,Ad Lib,5,24,NA,12,8,6,4,2
1,1,57,8,Food Dep,0,-11,1185.943735,-5,-3,-2,-1,-0
1,1,57,8,Food Dep,0,-10,775.172381,-5,-3,-2,-1,-0
1,1,57,8,Food Dep,0,-9,520.725439,-4,-3,-2,-1,-0
1,1,57,8,Food Dep,0,-8,626.792976,-4,-2,-2,-1,-0
1,1,57,8,Food Dep,0,-7,204.759924,-3,-2,-1,-1,-0
1,1,57,8,Food Dep,0,-6,492.028672,-3,-2,-1,-1,-0
1,1,57,8,Food Dep,0,-5,412.772625,-2,-1,-1,-0,-0
1,1,57,8,Food Dep,0,-4,339.537069,-2,-1,-1,-0,-0
1,1,57,8,Food Dep,0,-3,441.178709,-1,-1,-0,-0,-0
1,1,57,8,Food Dep,0,-2,24.826982,-1,-0,-0,-0,-0
1,1,57,8,Food Dep,0,-1,565.735773,-0,-0,-0,-0,-0
1,1,57,8,Food Dep,0,0,422.678208,0,0,0,0,0
1,1,57,8,Food Dep,0,1,524.129116,1,1,1,1,1
1,1,57,8,Food Dep,0,2,427.748733,1,1,1,1,1
1,1,57,8,Food Dep,0,3,319.226915,2,1,1,1,1
1,1,57,8,Food Dep,0,4,16.628694,2,2,1,1,1
1,1,57,8,Food Dep,0,5,225.689808,3,2,2,1,1
1,1,57,8,Food Dep,0,6,14.907488,3,2,2,1,1
1,1,57,8,Food Dep,0,7,38.33785,4,3,2,2,1
1,1,57,8,Food Dep,0,8,302.871772,4,3,2,2,1
1,1,57,8,Food Dep,0,9,657.525867,5,3,3,2,1
1,1,57,8,Food Dep,0,10,434.652422,5,4,3,2,1
1,1,57,8,Food Dep,0,11,458.420549,6,4,3,2,1
1,1,57,8,Food Dep,0,12,396.734015,6,4,3,2,1
1,1,57,8,Food Dep,0,13,490.139888,7,5,4,3,2
1,1,57,8,Food Dep,0,14,43.054276,7,5,4,3,2
1,1,57,8,Food Dep,0,15,38.942808,8,5,4,3,2
1,1,57,8,Food Dep,0,16,302.574535,8,6,4,3,2
1,1,57,8,Food Dep,0,17,369.609763,9,6,5,3,2
1,1,57,8,Food Dep,0,18,189.154296,9,6,5,3,2
1,1,57,8,Food Dep,0,19,118.228849,10,7,5,4,2
1,1,57,8,Food Dep,0,20,8.957738,10,7,5,4,2
1,1,57,8,Food Dep,0,21,7.788631,11,7,6,4,2
1,1,57,8,Food Dep,0,22,19.841777,11,8,6,4,2
1,1,57,8,Food Dep,0,23,315.189556,12,8,6,4,2
1,1,57,8,Food Dep,0,24,NA,12,8,6,4,2
1,1,57,9,Food Dep,0,-11,1417.965289,-5,-3,-2,-1,-0
1,1,57,9,Food Dep,0,-10,1089.37569,-5,-3,-2,-1,-0
1,1,57,9,Food Dep,0,-9,537.766227,-4,-3,-2,-1,-0
1,1,57,9,Food Dep,0,-8,19.295262,-4,-2,-2,-1,-0
1,1,57,9,Food Dep,0,-7,18.046518,-3,-2,-1,-1,-0
1,1,57,9,Food Dep,0,-6,546.635631,-3,-2,-1,-1,-0
1,1,57,9,Food Dep,0,-5,407.00878,-2,-1,-1,-0,-0
1,1,57,9,Food Dep,0,-4,360.338023,-2,-1,-1,-0,-0
1,1,57,9,Food Dep,0,-3,323.627623,-1,-1,-0,-0,-0
1,1,57,9,Food Dep,0,-2,143.728113,-1,-0,-0,-0,-0
1,1,57,9,Food Dep,0,-1,21.525271,-0,-0,-0,-0,-0
1,1,57,9,Food Dep,0,0,20.810793,0,0,0,0,0
1,1,57,9,Food Dep,0,1,90.788911,1,1,1,1,1
1,1,57,9,Food Dep,0,2,770.439128,1,1,1,1,1
1,1,57,9,Food Dep,0,3,658.885881,2,1,1,1,1
1,1,57,9,Food Dep,0,4,109.365606,2,2,1,1,1
1,1,57,9,Food Dep,0,5,18.742192,3,2,2,1,1
1,1,57,9,Food Dep,0,6,31.730499,3,2,2,1,1
1,1,57,9,Food Dep,0,7,28.27139,4,3,2,2,1
1,1,57,9,Food Dep,0,8,49.625704,4,3,2,2,1
1,1,57,9,Food Dep,0,9,182.638156,5,3,3,2,1
1,1,57,9,Food Dep,0,10,890.336144,5,4,3,2,1
1,1,57,9,Food Dep,0,11,192.950068,6,4,3,2,1
1,1,57,9,Food Dep,0,12,439.829424,6,4,3,2,1
1,1,57,9,Food Dep,0,13,429.672747,7,5,4,3,2
1,1,57,9,Food Dep,0,14,237.984857,7,5,4,3,2
1,1,57,9,Food Dep,0,15,379.83221,8,5,4,3,2
1,1,57,9,Food Dep,0,16,25.766967,8,6,4,3,2
1,1,57,9,Food Dep,0,17,34.810019,9,6,5,3,2
1,1,57,9,Food Dep,0,18,25.002691,9,6,5,3,2
1,1,57,9,Food Dep,0,19,214.932185,10,7,5,4,2
1,1,57,9,Food Dep,0,20,281.810826,10,7,5,4,2
1,1,57,9,Food Dep,0,21,532.419732,11,7,6,4,2
1,1,57,9,Food Dep,0,22,623.017401,11,8,6,4,2
1,1,57,9,Food Dep,0,23,465.662301,12,8,6,4,2
1,1,57,9,Food Dep,0,24,NA,12,8,6,4,2
1,1,57,10,Food Dep,1,-11,1285.254116,-5,-3,-2,-1,-0
1,1,57,10,Food Dep,1,-10,901.654598,-5,-3,-2,-1,-0
1,1,57,10,Food Dep,1,-9,334.901185,-4,-3,-2,-1,-0
1,1,57,10,Food Dep,1,-8,506.910987,-4,-2,-2,-1,-0
1,1,57,10,Food Dep,1,-7,501.456003,-3,-2,-1,-1,-0
1,1,57,10,Food Dep,1,-6,211.221428,-3,-2,-1,-1,-0
1,1,57,10,Food Dep,1,-5,116.718783,-2,-1,-1,-0,-0
1,1,57,10,Food Dep,1,-4,761.711771,-2,-1,-1,-0,-0
1,1,57,10,Food Dep,1,-3,275.731848,-1,-1,-0,-0,-0
1,1,57,10,Food Dep,1,-2,89.30619,-1,-0,-0,-0,-0
1,1,57,10,Food Dep,1,-1,478.998988,-0,-0,-0,-0,-0
1,1,57,10,Food Dep,1,0,764.680094,0,0,0,0,0
1,1,57,10,Food Dep,1,1,1270.100234,1,1,1,1,1
1,1,57,10,Food Dep,1,2,1777.241066,1,1,1,1,1
1,1,57,10,Food Dep,1,3,1831.203502,2,1,1,1,1
1,1,57,10,Food Dep,1,4,1725.499247,2,2,1,1,1
1,1,57,10,Food Dep,1,5,1834.186511,3,2,2,1,1
1,1,57,10,Food Dep,1,6,1548.964869,3,2,2,1,1
1,1,57,10,Food Dep,1,7,1869.938051,4,3,2,2,1
1,1,57,10,Food Dep,1,8,1708.428577,4,3,2,2,1
1,1,57,10,Food Dep,1,9,1623.79251,5,3,3,2,1
1,1,57,10,Food Dep,1,10,1662.131225,5,4,3,2,1
1,1,57,10,Food Dep,1,11,1411.557929,6,4,3,2,1
1,1,57,10,Food Dep,1,12,1476.364558,6,4,3,2,1
1,1,57,10,Food Dep,1,13,1336.781791,7,5,4,3,2
1,1,57,10,Food Dep,1,14,1476.864652,7,5,4,3,2
1,1,57,10,Food Dep,1,15,1525.226696,8,5,4,3,2
1,1,57,10,Food Dep,1,16,1148.071948,8,6,4,3,2
1,1,57,10,Food Dep,1,17,1257.802497,9,6,5,3,2
1,1,57,10,Food Dep,1,18,1274.738705,9,6,5,3,2
1,1,57,10,Food Dep,1,19,1422.733974,10,7,5,4,2
1,1,57,10,Food Dep,1,20,1258.874653,10,7,5,4,2
1,1,57,10,Food Dep,1,21,1074.596455,11,7,6,4,2
1,1,57,10,Food Dep,1,22,1255.754576,11,8,6,4,2
1,1,57,10,Food Dep,1,23,693.08385,12,8,6,4,2
1,1,57,10,Food Dep,1,24,NA,12,8,6,4,2
1,1,57,11,Food Dep,1,-11,1335.494403,-5,-3,-2,-1,-0
1,1,57,11,Food Dep,1,-10,962.671817,-5,-3,-2,-1,-0
1,1,57,11,Food Dep,1,-9,597.871224,-4,-3,-2,-1,-0
1,1,57,11,Food Dep,1,-8,779.55674,-4,-2,-2,-1,-0
1,1,57,11,Food Dep,1,-7,393.357736,-3,-2,-1,-1,-0
1,1,57,11,Food Dep,1,-6,471.903681,-3,-2,-1,-1,-0
1,1,57,11,Food Dep,1,-5,653.688262,-2,-1,-1,-0,-0
1,1,57,11,Food Dep,1,-4,211.547437,-2,-1,-1,-0,-0
1,1,57,11,Food Dep,1,-3,332.51673,-1,-1,-0,-0,-0
1,1,57,11,Food Dep,1,-2,872.430277,-1,-0,-0,-0,-0
1,1,57,11,Food Dep,1,-1,626.046863,-0,-0,-0,-0,-0
1,1,57,11,Food Dep,1,0,462.923083,0,0,0,0,0
1,1,57,11,Food Dep,1,1,966.443608,1,1,1,1,1
1,1,57,11,Food Dep,1,2,1384.387386,1,1,1,1,1
1,1,57,11,Food Dep,1,3,1511.195076,2,1,1,1,1
1,1,57,11,Food Dep,1,4,1691.080882,2,2,1,1,1
1,1,57,11,Food Dep,1,5,1556.130859,3,2,2,1,1
1,1,57,11,Food Dep,1,6,1496.031111,3,2,2,1,1
1,1,57,11,Food Dep,1,7,1577.865226,4,3,2,2,1
1,1,57,11,Food Dep,1,8,1614.819922,4,3,2,2,1
1,1,57,11,Food Dep,1,9,1420.851229,5,3,3,2,1
1,1,57,11,Food Dep,1,10,1498.643956,5,4,3,2,1
1,1,57,11,Food Dep,1,11,1532.213717,6,4,3,2,1
1,1,57,11,Food Dep,1,12,1344.599568,6,4,3,2,1
1,1,57,11,Food Dep,1,13,1362.675223,7,5,4,3,2
1,1,57,11,Food Dep,1,14,1503.731843,7,5,4,3,2
1,1,57,11,Food Dep,1,15,1217.88843,8,5,4,3,2
1,1,57,11,Food Dep,1,16,1096.652628,8,6,4,3,2
1,1,57,11,Food Dep,1,17,989.344704,9,6,5,3,2
1,1,57,11,Food Dep,1,18,1373.166598,9,6,5,3,2
1,1,57,11,Food Dep,1,19,1222.659491,10,7,5,4,2
1,1,57,11,Food Dep,1,20,1456.200368,10,7,5,4,2
1,1,57,11,Food Dep,1,21,1347.117035,11,7,6,4,2
1,1,57,11,Food Dep,1,22,1284.077665,11,8,6,4,2
1,1,57,11,Food Dep,1,23,949.694566,12,8,6,4,2
1,1,57,11,Food Dep,1,24,NA,12,8,6,4,2
1,1,57,12,Food Dep,2.5,-11,1280.422631,-5,-3,-2,-1,-0
1,1,57,12,Food Dep,2.5,-10,627.863923,-5,-3,-2,-1,-0
1,1,57,12,Food Dep,2.5,-9,735.425409,-4,-3,-2,-1,-0
1,1,57,12,Food Dep,2.5,-8,16.243258,-4,-2,-2,-1,-0
1,1,57,12,Food Dep,2.5,-7,15.993443,-3,-2,-1,-1,-0
1,1,57,12,Food Dep,2.5,-6,22.959916,-3,-2,-1,-1,-0
1,1,57,12,Food Dep,2.5,-5,20.134373,-2,-1,-1,-0,-0
1,1,57,12,Food Dep,2.5,-4,18.29269,-2,-1,-1,-0,-0
1,1,57,12,Food Dep,2.5,-3,79.599527,-1,-1,-0,-0,-0
1,1,57,12,Food Dep,2.5,-2,303.727664,-1,-0,-0,-0,-0
1,1,57,12,Food Dep,2.5,-1,80.462964,-0,-0,-0,-0,-0
1,1,57,12,Food Dep,2.5,0,51.973769,0,0,0,0,0
1,1,57,12,Food Dep,2.5,1,629.775255,1,1,1,1,1
1,1,57,12,Food Dep,2.5,2,910.179884,1,1,1,1,1
1,1,57,12,Food Dep,2.5,3,1109.632922,2,1,1,1,1
1,1,57,12,Food Dep,2.5,4,1629.581354,2,2,1,1,1
1,1,57,12,Food Dep,2.5,5,2378.953602,3,2,2,1,1
1,1,57,12,Food Dep,2.5,6,2903.425076,3,2,2,1,1
1,1,57,12,Food Dep,2.5,7,3375.853531,4,3,2,2,1
1,1,57,12,Food Dep,2.5,8,3250.314289,4,3,2,2,1
1,1,57,12,Food Dep,2.5,9,3016.118342,5,3,3,2,1
1,1,57,12,Food Dep,2.5,10,3016.149108,5,4,3,2,1
1,1,57,12,Food Dep,2.5,11,3134.816608,6,4,3,2,1
1,1,57,12,Food Dep,2.5,12,3231.785929,6,4,3,2,1
1,1,57,12,Food Dep,2.5,13,3208.748511,7,5,4,3,2
1,1,57,12,Food Dep,2.5,14,3126.869476,7,5,4,3,2
1,1,57,12,Food Dep,2.5,15,3082.753388,8,5,4,3,2
1,1,57,12,Food Dep,2.5,16,3319.649345,8,6,4,3,2
1,1,57,12,Food Dep,2.5,17,2917.395449,9,6,5,3,2
1,1,57,12,Food Dep,2.5,18,2997.368444,9,6,5,3,2
1,1,57,12,Food Dep,2.5,19,2638.756631,10,7,5,4,2
1,1,57,12,Food Dep,2.5,20,2409.634582,10,7,5,4,2
1,1,57,12,Food Dep,2.5,21,2090.972667,11,7,6,4,2
1,1,57,12,Food Dep,2.5,22,2008.594796,11,8,6,4,2
1,1,57,12,Food Dep,2.5,23,1993.463249,12,8,6,4,2
1,1,57,12,Food Dep,2.5,24,NA,12,8,6,4,2
1,1,57,13,Food Dep,2.5,-11,1150.582294,-5,-3,-2,-1,-0
1,1,57,13,Food Dep,2.5,-10,677.343268,-5,-3,-2,-1,-0
1,1,57,13,Food Dep,2.5,-9,415.717464,-4,-3,-2,-1,-0
1,1,57,13,Food Dep,2.5,-8,92.865309,-4,-2,-2,-1,-0
1,1,57,13,Food Dep,2.5,-7,201.920132,-3,-2,-1,-1,-0
1,1,57,13,Food Dep,2.5,-6,636.342452,-3,-2,-1,-1,-0
1,1,57,13,Food Dep,2.5,-5,295.478388,-2,-1,-1,-0,-0
1,1,57,13,Food Dep,2.5,-4,168.273607,-2,-1,-1,-0,-0
1,1,57,13,Food Dep,2.5,-3,68.857402,-1,-1,-0,-0,-0
1,1,57,13,Food Dep,2.5,-2,14.59753,-1,-0,-0,-0,-0
1,1,57,13,Food Dep,2.5,-1,11.142602,-0,-0,-0,-0,-0
1,1,57,13,Food Dep,2.5,0,15.7024,0,0,0,0,0
1,1,57,13,Food Dep,2.5,1,699.619097,1,1,1,1,1
1,1,57,13,Food Dep,2.5,2,941.138582,1,1,1,1,1
1,1,57,13,Food Dep,2.5,3,1135.183579,2,1,1,1,1
1,1,57,13,Food Dep,2.5,4,1396.525899,2,2,1,1,1
1,1,57,13,Food Dep,2.5,5,1819.593852,3,2,2,1,1
1,1,57,13,Food Dep,2.5,6,1970.616792,3,2,2,1,1
1,1,57,13,Food Dep,2.5,7,2035.435937,4,3,2,2,1
1,1,57,13,Food Dep,2.5,8,2342.974722,4,3,2,2,1
1,1,57,13,Food Dep,2.5,9,2404.113336,5,3,3,2,1
1,1,57,13,Food Dep,2.5,10,2392.13174,5,4,3,2,1
1,1,57,13,Food Dep,2.5,11,2275.554023,6,4,3,2,1
1,1,57,13,Food Dep,2.5,12,2267.593962,6,4,3,2,1
1,1,57,13,Food Dep,2.5,13,1996.026081,7,5,4,3,2
1,1,57,13,Food Dep,2.5,14,1930.557964,7,5,4,3,2
1,1,57,13,Food Dep,2.5,15,1868.647382,8,5,4,3,2
1,1,57,13,Food Dep,2.5,16,1768.359516,8,6,4,3,2
1,1,57,13,Food Dep,2.5,17,1247.806581,9,6,5,3,2
1,1,57,13,Food Dep,2.5,18,1157.185201,9,6,5,3,2
1,1,57,13,Food Dep,2.5,19,966.674461,10,7,5,4,2
1,1,57,13,Food Dep,2.5,20,880.020328,10,7,5,4,2
1,1,57,13,Food Dep,2.5,21,500.34655,11,7,6,4,2
1,1,57,13,Food Dep,2.5,22,619.845532,11,8,6,4,2
1,1,57,13,Food Dep,2.5,23,337.100676,12,8,6,4,2
1,1,57,13,Food Dep,2.5,24,NA,12,8,6,4,2
1,1,57,14,Food Dep,5,-11,1161.486551,-5,-3,-2,-1,-0
1,1,57,14,Food Dep,5,-10,697.686329,-5,-3,-2,-1,-0
1,1,57,14,Food Dep,5,-9,444.412745,-4,-3,-2,-1,-0
1,1,57,14,Food Dep,5,-8,575.851707,-4,-2,-2,-1,-0
1,1,57,14,Food Dep,5,-7,308.961481,-3,-2,-1,-1,-0
1,1,57,14,Food Dep,5,-6,29.949163,-3,-2,-1,-1,-0
1,1,57,14,Food Dep,5,-5,174.211497,-2,-1,-1,-0,-0
1,1,57,14,Food Dep,5,-4,148.317564,-2,-1,-1,-0,-0
1,1,57,14,Food Dep,5,-3,235.960841,-1,-1,-0,-0,-0
1,1,57,14,Food Dep,5,-2,153.946209,-1,-0,-0,-0,-0
1,1,57,14,Food Dep,5,-1,151.071383,-0,-0,-0,-0,-0
1,1,57,14,Food Dep,5,0,30.708084,0,0,0,0,0
1,1,57,14,Food Dep,5,1,822.470573,1,1,1,1,1
1,1,57,14,Food Dep,5,2,945.546897,1,1,1,1,1
1,1,57,14,Food Dep,5,3,1822.841117,2,1,1,1,1
1,1,57,14,Food Dep,5,4,2387.286578,2,2,1,1,1
1,1,57,14,Food Dep,5,5,2222.164503,3,2,2,1,1
1,1,57,14,Food Dep,5,6,923.380173,3,2,2,1,1
1,1,57,14,Food Dep,5,7,497.110465,4,3,2,2,1
1,1,57,14,Food Dep,5,8,378.986131,4,3,2,2,1
1,1,57,14,Food Dep,5,9,283.25552,5,3,3,2,1
1,1,57,14,Food Dep,5,10,285.163287,5,4,3,2,1
1,1,57,14,Food Dep,5,11,257.862175,6,4,3,2,1
1,1,57,14,Food Dep,5,12,239.983208,6,4,3,2,1
1,1,57,14,Food Dep,5,13,215.37598,7,5,4,3,2
1,1,57,14,Food Dep,5,14,213.427823,7,5,4,3,2
1,1,57,14,Food Dep,5,15,173.581533,8,5,4,3,2
1,1,57,14,Food Dep,5,16,163.396136,8,6,4,3,2
1,1,57,14,Food Dep,5,17,146.530396,9,6,5,3,2
1,1,57,14,Food Dep,5,18,167.131271,9,6,5,3,2
1,1,57,14,Food Dep,5,19,185.040707,10,7,5,4,2
1,1,57,14,Food Dep,5,20,170.924725,10,7,5,4,2
1,1,57,14,Food Dep,5,21,172.83488,11,7,6,4,2
1,1,57,14,Food Dep,5,22,157.428854,11,8,6,4,2
1,1,57,14,Food Dep,5,23,139.173363,12,8,6,4,2
1,1,57,14,Food Dep,5,24,NA,12,8,6,4,2
1,1,57,15,Food Dep,5,-11,1236.176425,-5,-3,-2,-1,-0
1,1,57,15,Food Dep,5,-10,577.399368,-5,-3,-2,-1,-0
1,1,57,15,Food Dep,5,-9,284.505811,-4,-3,-2,-1,-0
1,1,57,15,Food Dep,5,-8,175.216046,-4,-2,-2,-1,-0
1,1,57,15,Food Dep,5,-7,202.615824,-3,-2,-1,-1,-0
1,1,57,15,Food Dep,5,-6,172.372258,-3,-2,-1,-1,-0
1,1,57,15,Food Dep,5,-5,328.595534,-2,-1,-1,-0,-0
1,1,57,15,Food Dep,5,-4,106.25906,-2,-1,-1,-0,-0
1,1,57,15,Food Dep,5,-3,125.383922,-1,-1,-0,-0,-0
1,1,57,15,Food Dep,5,-2,294.851911,-1,-0,-0,-0,-0
1,1,57,15,Food Dep,5,-1,30.661762,-0,-0,-0,-0,-0
1,1,57,15,Food Dep,5,0,258.777856,0,0,0,0,0
1,1,57,15,Food Dep,5,1,291.609717,1,1,1,1,1
1,1,57,15,Food Dep,5,2,828.435413,1,1,1,1,1
1,1,57,15,Food Dep,5,3,636.017231,2,1,1,1,1
1,1,57,15,Food Dep,5,4,423.057051,2,2,1,1,1
1,1,57,15,Food Dep,5,5,434.027606,3,2,2,1,1
1,1,57,15,Food Dep,5,6,473.982198,3,2,2,1,1
1,1,57,15,Food Dep,5,7,447.04487,4,3,2,2,1
1,1,57,15,Food Dep,5,8,554.256984,4,3,2,2,1
1,1,57,15,Food Dep,5,9,554.652365,5,3,3,2,1
1,1,57,15,Food Dep,5,10,605.877413,5,4,3,2,1
1,1,57,15,Food Dep,5,11,570.157846,6,4,3,2,1
1,1,57,15,Food Dep,5,12,443.783682,6,4,3,2,1
1,1,57,15,Food Dep,5,13,330.984386,7,5,4,3,2
1,1,57,15,Food Dep,5,14,231.43778,7,5,4,3,2
1,1,57,15,Food Dep,5,15,233.308197,8,5,4,3,2
1,1,57,15,Food Dep,5,16,212.65608,8,6,4,3,2
1,1,57,15,Food Dep,5,17,186.290966,9,6,5,3,2
1,1,57,15,Food Dep,5,18,209.670024,9,6,5,3,2
1,1,57,15,Food Dep,5,19,239.20142,10,7,5,4,2
1,1,57,15,Food Dep,5,20,227.047566,10,7,5,4,2
1,1,57,15,Food Dep,5,21,202.74665100000001,11,7,6,4,2
1,1,57,15,Food Dep,5,22,232.29643,11,8,6,4,2
1,1,57,15,Food Dep,5,23,237.84626600000001,12,8,6,4,2
1,1,57,15,Food Dep,5,24,NA,12,8,6,4,2
2,2,53,16,Food Dep,1,-11,1392.446772,-5,-3,-2,-1,-0
2,2,53,16,Food Dep,1,-10,791.777326,-5,-3,-2,-1,-0
2,2,53,16,Food Dep,1,-9,883.805521,-4,-3,-2,-1,-0
2,2,53,16,Food Dep,1,-8,396.588963,-4,-2,-2,-1,-0
2,2,53,16,Food Dep,1,-7,199.338816,-3,-2,-1,-1,-0
2,2,53,16,Food Dep,1,-6,151.176769,-3,-2,-1,-1,-0
2,2,53,16,Food Dep,1,-5,215.007584,-2,-1,-1,-0,-0
2,2,53,16,Food Dep,1,-4,661.54282,-2,-1,-1,-0,-0
2,2,53,16,Food Dep,1,-3,910.997853,-1,-1,-0,-0,-0
2,2,53,16,Food Dep,1,-2,822.938807,-1,-0,-0,-0,-0
2,2,53,16,Food Dep,1,-1,1036.443089,-0,-0,-0,-0,-0
2,2,53,16,Food Dep,1,0,808.538477,0,0,0,0,0
2,2,53,16,Food Dep,1,1,345.857146,1,1,1,1,1
2,2,53,16,Food Dep,1,2,393.651954,1,1,1,1,1
2,2,53,16,Food Dep,1,3,778.815967,2,1,1,1,1
2,2,53,16,Food Dep,1,4,1224.561661,2,2,1,1,1
2,2,53,16,Food Dep,1,5,1431.941661,3,2,2,1,1
2,2,53,16,Food Dep,1,6,1340.885883,3,2,2,1,1
2,2,53,16,Food Dep,1,7,1449.033412,4,3,2,2,1
2,2,53,16,Food Dep,1,8,1564.329146,4,3,2,2,1
2,2,53,16,Food Dep,1,9,1460.430585,5,3,3,2,1
2,2,53,16,Food Dep,1,10,1186.207043,5,4,3,2,1
2,2,53,16,Food Dep,1,11,1038.932422,6,4,3,2,1
2,2,53,16,Food Dep,1,12,1298.467019,6,4,3,2,1
2,2,53,16,Food Dep,1,13,1020.41366,7,5,4,3,2
2,2,53,16,Food Dep,1,14,1252.042743,7,5,4,3,2
2,2,53,16,Food Dep,1,15,1215.398764,8,5,4,3,2
2,2,53,16,Food Dep,1,16,920.657517,8,6,4,3,2
2,2,53,16,Food Dep,1,17,929.025468,9,6,5,3,2
2,2,53,16,Food Dep,1,18,994.069633,9,6,5,3,2
2,2,53,16,Food Dep,1,19,907.703484,10,7,5,4,2
2,2,53,16,Food Dep,1,20,713.656251,10,7,5,4,2
2,2,53,16,Food Dep,1,21,865.765943,11,7,6,4,2
2,2,53,16,Food Dep,1,22,920.58797,11,8,6,4,2
2,2,53,16,Food Dep,1,23,731.615102,12,8,6,4,2
2,2,53,16,Food Dep,1,24,989.830867,12,8,6,4,2
2,2,53,17,Food Dep,5,-11,1656.796982,-5,-3,-2,-1,-0
2,2,53,17,Food Dep,5,-10,995.833319,-5,-3,-2,-1,-0
2,2,53,17,Food Dep,5,-9,888.494861,-4,-3,-2,-1,-0
2,2,53,17,Food Dep,5,-8,466.413996,-4,-2,-2,-1,-0
2,2,53,17,Food Dep,5,-7,1070.61116,-3,-2,-1,-1,-0
2,2,53,17,Food Dep,5,-6,312.142205,-3,-2,-1,-1,-0
2,2,53,17,Food Dep,5,-5,853.148069,-2,-1,-1,-0,-0
2,2,53,17,Food Dep,5,-4,847.874771,-2,-1,-1,-0,-0
2,2,53,17,Food Dep,5,-3,498.208868,-1,-1,-0,-0,-0
2,2,53,17,Food Dep,5,-2,479.936699,-1,-0,-0,-0,-0
2,2,53,17,Food Dep,5,-1,418.146512,-0,-0,-0,-0,-0
2,2,53,17,Food Dep,5,0,863.581126,0,0,0,0,0
2,2,53,17,Food Dep,5,1,1742.24798,1,1,1,1,1
2,2,53,17,Food Dep,5,2,2233.856041,1,1,1,1,1
2,2,53,17,Food Dep,5,3,2915.76405,2,1,1,1,1
2,2,53,17,Food Dep,5,4,3119.227048,2,2,1,1,1
2,2,53,17,Food Dep,5,5,3036.000283,3,2,2,1,1
2,2,53,17,Food Dep,5,6,2829.646276,3,2,2,1,1
2,2,53,17,Food Dep,5,7,2710.505873,4,3,2,2,1
2,2,53,17,Food Dep,5,8,2359.362757,4,3,2,2,1
2,2,53,17,Food Dep,5,9,2101.839301,5,3,3,2,1
2,2,53,17,Food Dep,5,10,1856.128274,5,4,3,2,1
2,2,53,17,Food Dep,5,11,1741.30556,6,4,3,2,1
2,2,53,17,Food Dep,5,12,1851.514624,6,4,3,2,1
2,2,53,17,Food Dep,5,13,1856.503218,7,5,4,3,2
2,2,53,17,Food Dep,5,14,1826.495464,7,5,4,3,2
2,2,53,17,Food Dep,5,15,1482.42225,8,5,4,3,2
2,2,53,17,Food Dep,5,16,1340.438114,8,6,4,3,2
2,2,53,17,Food Dep,5,17,1531.148963,9,6,5,3,2
2,2,53,17,Food Dep,5,18,1341.564956,9,6,5,3,2
