folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,Period,state_ID,CS_name,Stage,Day
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,2,3112,5,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,2,3113,6,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,2,3114,7,0,0,0,0,1,0.7199999999998,0,0,D,Pre,PreCS,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,2,3115,8,0,0,0,0,0,0.0999999999999091,0,0,D,Pre,PreCS,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,2,3116,9,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,2,3117,10,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3118,1,0,0,0,0,1,0.539999999999964,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3119,2,0,0,0,0,0,1,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3120,3,0,0,0,0,0,1,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3121,4,0,0,0,0,0,1,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3122,5,0,0,0,0,0,1,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3123,6,0,0,0,0,0,0.579999999999927,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3124,7,0,0,0,0,0,0,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3125,8,0,0,0,0,1,0.620000000000346,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3126,9,0,0,0,0,1,0.0599999999999454,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3127,10,0,0,0,0,1,0.579999999999927,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3128,11,0,0,0,0,0,1,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3129,12,0,0,0,0,0,1,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3130,13,0,0,0,0,0,0.0999999999999091,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,3,3131,14,0,0,0,0,1,0.139999999999873,0,0,D,CS,Click,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3132,1,0,0,0,0,0,1,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3133,2,0,0,0,0,0,1,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3134,3,0,0,0,0,0,1,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3135,4,0,0,0,0,0,1,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3136,5,0,0,0,0,0,0.980000000000018,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3137,6,0,0,0,0,0,0,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3138,7,0,0,0,0,0,0,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3139,8,0,0,0,0,0,0,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3140,9,0,0,0,0,2,0.880000000000109,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,14,7,3141,10,0,0,0,0,0,0.0599999999999454,0,0,D,Post,Pelletx1,D+,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3472,1,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3473,2,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3474,3,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3475,4,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3476,5,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3477,6,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3478,7,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3479,8,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3480,9,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,2,3481,10,0,0,0,0,0,0,0,0,D,Pre,PreCS,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3482,1,0,0,0,0,1,0.139999999999873,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3483,2,0,0,0,0,0,1,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3484,3,0,0,0,0,1,0.440000000000055,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3485,4,0,0,0,0,0,1,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3486,5,0,0,0,0,0,1,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3487,6,0,0,0,0,0,1,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3488,7,0,0,0,0,0,1,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3489,8,0,0,0,0,0,1,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3490,9,0,0,0,0,1,0.0799999999999272,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3491,10,0,0,0,0,0,0.7199999999998,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3492,11,0,0,0,0,0,0,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3493,12,0,0,0,0,1,0.519999999999982,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3494,13,0,0,0,0,0,1,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3495,14,0,0,0,0,0,0.760000000000218,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3496,15,0,0,0,0,0,0,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,6,3497,16,0,0,0,0,0,0,0,0,D,CS,Siren,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3498,1,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3499,2,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3500,3,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3501,4,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3502,5,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3503,6,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3504,7,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3505,8,0,0,0,0,1,0.080000000000382,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3506,9,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,15,9,3507,10,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3822,1,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3823,2,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3824,3,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3825,4,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3826,5,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3827,6,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3828,7,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3829,8,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3830,9,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,2,3831,10,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3832,1,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3833,2,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3834,3,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3835,4,0,0,0,0,1,0.0999999999999091,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3836,5,0,0,0,0,0,1,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3837,6,0,0,0,0,0,1,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3838,7,0,0,0,0,0,1,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3839,8,0,0,0,0,0,0.380000000000109,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3840,9,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3841,10,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3842,11,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3843,12,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3844,13,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3845,14,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3846,15,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,5,3847,16,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3848,1,0,0,0,0,0,0,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3849,2,0,0,0,0,1,0.980000000000018,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3850,3,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3851,4,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3852,5,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3853,6,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3854,7,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3855,8,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3856,9,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat36.csv,36____,13,15,1,B,Marios,20,16,8,3857,10,0,0,0,0,1,0.980000000000018,0,0,D,Post,Pelletx3,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,234,1,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,235,2,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,236,3,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,237,4,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,238,5,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,239,6,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,240,7,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,241,8,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,242,9,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,2,243,10,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,5,244,1,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,5,245,2,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,5,246,3,0,0,0,0,2,0.439999999999998,0,0,D,CS,Tone,C+++,Stage1,Day1
CRF_Acq_Stage1_Day1,CRFAcqStage1Day1D,CRFAcqStage1Day1D_Rat37.csv,37____,13,1,1,B,Marios,22,1,5,247,4,0,0,0,0,0,1,0,0,D,CS,Tone,C+++,Stage1,Day1
