folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur,counterbalancing,sex,Left_LeverCueID,Right_LeverCueID,CS_LeftLeverName,CS_RightLeverName,TestCondition,Test,Day
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,6,1176.08,1236.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,7,1236.08,1296.08,0,0,2,0.619999999999891,0,0,0,0,1,2,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,8,1296.08,1356.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,9,1356.08,1416.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,10,1416.08,1476.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,11,1476.08,1536.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,12,1536.08,1596.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,13,1596.08,1656.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,14,1656.08,1716.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,15,1716.08,1776.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,16,1776.08,1836.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,17,1836.08,1896.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,18,1896.08,1956.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,19,1956.08,2016.08,1,0.0999999999999091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,20,2016.08,2076.08,4,8.15999999999985,0,0,0,0,0,0,0,0,0,0,2,4,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,21,2076.08,2136.08,2,0.959999999999582,0,0,0,0,0,0,0,0,0,0,1,2,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,22,2136.08,2196.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,23,2196.08,2256.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,24,2256.08,2316.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,25,2316.08,2376.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,26,2376.08,2436.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,27,2436.08,2496.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,28,2496.08,2556.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,29,2556.08,2616.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat14.csv,14____,66,12,1,C,Marios,298,30,2616.08,2676.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,F,Tone,Click,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,1,581.06,641.06,3,1.3599999999999,2,5.30000000000007,0,0,0,0,1,2,0,0,1,2,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,2,641.06,701.06,30,20.5200000000002,0,0,0,0,0,0,0,0,0,0,13,26,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,3,701.06,761.06,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,4,761.06,821.06,4,21.9600000000002,0,0,0,0,0,0,0,0,0,0,2,4,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,5,821.06,881.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,6,881.06,941.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,7,941.06,1001.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,8,1001.06,1061.06,1,0.0399999999999636,2,11.4,0,0,0,0,1,2,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,9,1061.06,1121.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,10,1121.06,1181.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,11,1181.06,1241.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,12,1241.06,1301.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,13,1301.06,1361.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,14,1361.06,1421.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,15,1421.06,1481.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,16,1481.06,1541.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,17,1541.06,1601.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,18,1601.06,1661.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,19,1661.06,1721.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,20,1721.06,1781.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,21,1781.06,1841.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,22,1841.06,1901.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,23,1901.06,1961.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,24,1961.06,2021.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,25,2021.06,2081.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,26,2081.06,2141.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,27,2141.06,2201.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,28,2201.06,2261.06,1,24.3400000000002,0,0,0,0,0,0,0,0,0,0,1,2,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,29,2261.06,2321.06,0,1.20000000000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,30,2321.06,2381.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Tone,Click,C++,A++--,High_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,1,4250.56,4310.56,0,0,1,0.859999999999673,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,2,4310.56,4370.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,3,4370.56,4430.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,4,4430.56,4490.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,5,4490.56,4550.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,6,4550.56,4610.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,7,4610.56,4670.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,8,4670.56,4730.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,9,4730.56,4790.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,10,4790.56,4850.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,11,4850.56,4910.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,12,4910.56,4970.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,13,4970.56,5030.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,14,5030.56,5090.56,0,0,1,0.319999999999709,0,0,0,0,0,0,0,0,0,0,1,2,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,15,5090.56,5150.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,16,5150.56,5210.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,17,5210.56,5270.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,18,5270.56,5330.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,19,5330.56,5390.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,20,5390.56,5450.56,0,0,2,2.26000000000022,0,0,0,0,0,0,0,0,0,0,1,2,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,21,5450.56,5510.56,0,0,1,0.780000000000655,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,22,5510.56,5570.56,0,0,1,2.01999999999953,0,0,0,0,0,0,0,0,0,0,1,2,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,23,5570.56,5630.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,24,5630.56,5690.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,25,5690.56,5750.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,26,5750.56,5810.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,27,5810.56,5870.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,28,5870.56,5930.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,29,5930.56,5990.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P67,CRFRepeatTest3P67_Rat12.csv,12____,67,10,1,C,Marios,298,30,5990.56,6050.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,F,Click,Siren,D+,C++,P100_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P68,CRFRepeatTest3P68_Rat35.csv,35____,68,13,1,C,Marios,298,1,295.28,355.28,0,0,4,1.38,0,0,0,0,1,2,0,0,0,0,0,0,B,M,Siren,Click,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P68,CRFRepeatTest3P68_Rat35.csv,35____,68,13,1,C,Marios,298,2,355.28,415.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Click,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P68,CRFRepeatTest3P68_Rat35.csv,35____,68,13,1,C,Marios,298,3,415.28,475.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Click,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P68,CRFRepeatTest3P68_Rat35.csv,35____,68,13,1,C,Marios,298,4,475.28,535.28,2,0.759999999999877,2,0.719999999999914,0,0,0,0,1,2,0,0,0,0,1,1.77999999999997,B,M,Siren,Click,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P68,CRFRepeatTest3P68_Rat35.csv,35____,68,13,1,C,Marios,298,5,535.28,595.28,8,5.13999999999976,5,6.59999999999991,0,0,0,0,2,4,0,0,0,0,3,6.22000000000003,B,M,Siren,Click,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P68,CRFRepeatTest3P68_Rat35.csv,35____,68,13,1,C,Marios,298,6,595.28,655.28,7,8.29999999999973,0,0,0,0,0,0,0,0,0,0,0,0,4,8,B,M,Siren,Click,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P68,CRFRepeatTest3P68_Rat35.csv,35____,68,13,1,C,Marios,298,7,655.28,715.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Click,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P68,CRFRepeatTest3P68_Rat35.csv,35____,68,13,1,C,Marios,298,8,715.28,775.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Click,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
