Experiment,Group,Subject,Stage,Period,Day,MagEntries
SKR064,Sham,7,Acq,CS,Day 13,4.625
SKR064,Sham,7,Acq,CS,Day 14,5.5
SKR064,Sham,7,Acq,CS,Day 15,3.875
SKR064,Sham,7,Acq,CS,Day 16,5.0625
SKR064,Sham,7,Acq,CS,Day 17,17.6875
SKR064,Sham,7,Acq,CS,Day 18,19.3125
SKR064,Sham,7,Acq,CS,Day 19,16.5625
SKR064,Sham,7,Acq,CS,Day 20,17.625
SKR064,Sham,7,Acq,CS,Day 21,21.9375
SKR064,Sham,8,Acq,PreCS,Day 1,1.8125
SKR064,Sham,8,Acq,PreCS,Day 2,2.75
SKR064,Sham,8,Acq,PreCS,Day 3,2.9375
SKR064,Sham,8,Acq,PreCS,Day 4,3
SKR064,Sham,8,Acq,PreCS,Day 5,2.0625
SKR064,Sham,8,Acq,PreCS,Day 6,2.5625
SKR064,Sham,8,Acq,PreCS,Day 7,3
SKR064,Sham,8,Acq,PreCS,Day 8,3.3125
SKR064,Sham,8,Acq,PreCS,Day 9,3
SKR064,Sham,8,Acq,PreCS,Day 10,4.625
SKR064,Sham,8,Acq,PreCS,Day 11,2.8125
SKR064,Sham,8,Acq,PreCS,Day 12,4.875
SKR064,Sham,8,Acq,PreCS,Day 13,3
SKR064,Sham,8,Acq,PreCS,Day 14,3.5
SKR064,Sham,8,Acq,PreCS,Day 15,4.8125
SKR064,Sham,8,Acq,PreCS,Day 16,3.6875
SKR064,Sham,8,Acq,PreCS,Day 17,6.0625
SKR064,Sham,8,Acq,PreCS,Day 18,9.1875
SKR064,Sham,8,Acq,PreCS,Day 19,12.3125
SKR064,Sham,8,Acq,PreCS,Day 20,5.5625
SKR064,Sham,8,Acq,PreCS,Day 21,10
SKR064,Sham,8,Acq,CS,Day 1,2.9375
SKR064,Sham,8,Acq,CS,Day 2,5.125
SKR064,Sham,8,Acq,CS,Day 3,6.25
SKR064,Sham,8,Acq,CS,Day 4,6.6875
SKR064,Sham,8,Acq,CS,Day 5,6.5625
SKR064,Sham,8,Acq,CS,Day 6,6.25
SKR064,Sham,8,Acq,CS,Day 7,8.4375
SKR064,Sham,8,Acq,CS,Day 8,8.6875
SKR064,Sham,8,Acq,CS,Day 9,12.5
SKR064,Sham,8,Acq,CS,Day 10,14.8125
SKR064,Sham,8,Acq,CS,Day 11,14.0625
SKR064,Sham,8,Acq,CS,Day 12,14
SKR064,Sham,8,Acq,CS,Day 13,11.875
SKR064,Sham,8,Acq,CS,Day 14,10.3125
SKR064,Sham,8,Acq,CS,Day 15,16.125
SKR064,Sham,8,Acq,CS,Day 16,19.8125
SKR064,Sham,8,Acq,CS,Day 17,18.9375
SKR064,Sham,8,Acq,CS,Day 18,16.375
SKR064,Sham,8,Acq,CS,Day 19,15.75
SKR064,Sham,8,Acq,CS,Day 20,14.5
SKR064,Sham,8,Acq,CS,Day 21,18.5625
SKR064,OFC,9,Acq,PreCS,Day 1,1.125
SKR064,OFC,9,Acq,PreCS,Day 2,1.75
SKR064,OFC,9,Acq,PreCS,Day 3,1.4375
SKR064,OFC,9,Acq,PreCS,Day 4,1
SKR064,OFC,9,Acq,PreCS,Day 5,0.125
SKR064,OFC,9,Acq,PreCS,Day 6,0.75
SKR064,OFC,9,Acq,PreCS,Day 7,3.5
SKR064,OFC,9,Acq,PreCS,Day 8,1.3125
SKR064,OFC,9,Acq,PreCS,Day 9,0.5
SKR064,OFC,9,Acq,PreCS,Day 10,3.625
SKR064,OFC,9,Acq,PreCS,Day 11,2.5
SKR064,OFC,9,Acq,PreCS,Day 12,2.3125
SKR064,OFC,9,Acq,PreCS,Day 13,1.25
SKR064,OFC,9,Acq,PreCS,Day 14,1.75
SKR064,OFC,9,Acq,PreCS,Day 15,4.9375
SKR064,OFC,9,Acq,PreCS,Day 16,3.875
SKR064,OFC,9,Acq,PreCS,Day 17,4.5625
SKR064,OFC,9,Acq,PreCS,Day 18,3.1875
SKR064,OFC,9,Acq,PreCS,Day 19,7.0625
SKR064,OFC,9,Acq,PreCS,Day 20,7.75
SKR064,OFC,9,Acq,PreCS,Day 21,5.0625
SKR064,OFC,9,Acq,CS,Day 1,3.0625
SKR064,OFC,9,Acq,CS,Day 2,3.75
SKR064,OFC,9,Acq,CS,Day 3,5.3125
SKR064,OFC,9,Acq,CS,Day 4,5.6875
SKR064,OFC,9,Acq,CS,Day 5,4.9375
SKR064,OFC,9,Acq,CS,Day 6,4.9375
SKR064,OFC,9,Acq,CS,Day 7,10.0625
SKR064,OFC,9,Acq,CS,Day 8,9.0625
SKR064,OFC,9,Acq,CS,Day 9,15.6875
SKR064,OFC,9,Acq,CS,Day 10,16.125
SKR064,OFC,9,Acq,CS,Day 11,12.25
SKR064,OFC,9,Acq,CS,Day 12,11.75
SKR064,OFC,9,Acq,CS,Day 13,9.6875
SKR064,OFC,9,Acq,CS,Day 14,12.8125
SKR064,OFC,9,Acq,CS,Day 15,12.375
SKR064,OFC,9,Acq,CS,Day 16,13.3125
SKR064,OFC,9,Acq,CS,Day 17,14.8125
SKR064,OFC,9,Acq,CS,Day 18,14.375
SKR064,OFC,9,Acq,CS,Day 19,15.625
SKR064,OFC,9,Acq,CS,Day 20,10.4375
SKR064,OFC,9,Acq,CS,Day 21,15
SKR064,OFC,10,Acq,PreCS,Day 1,3.625
SKR064,OFC,10,Acq,PreCS,Day 2,2.75
SKR064,OFC,10,Acq,PreCS,Day 3,1.1875
SKR064,OFC,10,Acq,PreCS,Day 4,1.5625
SKR064,OFC,10,Acq,PreCS,Day 5,1.5
SKR064,OFC,10,Acq,PreCS,Day 6,2.0625
SKR064,OFC,10,Acq,PreCS,Day 7,0.9375
SKR064,OFC,10,Acq,PreCS,Day 8,0.6875
SKR064,OFC,10,Acq,PreCS,Day 9,2.6875
SKR064,OFC,10,Acq,PreCS,Day 10,3.4375
SKR064,OFC,10,Acq,PreCS,Day 11,2.875
SKR064,OFC,10,Acq,PreCS,Day 12,1.8125
SKR064,OFC,10,Acq,PreCS,Day 13,1.9375
SKR064,OFC,10,Acq,PreCS,Day 14,2.0625
SKR064,OFC,10,Acq,PreCS,Day 15,2.875
SKR064,OFC,10,Acq,PreCS,Day 16,3.8125
SKR064,OFC,10,Acq,PreCS,Day 17,2.25
SKR064,OFC,10,Acq,PreCS,Day 18,4.9375
SKR064,OFC,10,Acq,PreCS,Day 19,4.5
SKR064,OFC,10,Acq,PreCS,Day 20,4.5625
SKR064,OFC,10,Acq,PreCS,Day 21,3.0625
SKR064,OFC,10,Acq,CS,Day 1,3.9375
SKR064,OFC,10,Acq,CS,Day 2,2.75
SKR064,OFC,10,Acq,CS,Day 3,3.125
SKR064,OFC,10,Acq,CS,Day 4,3.8125
SKR064,OFC,10,Acq,CS,Day 5,4.5
SKR064,OFC,10,Acq,CS,Day 6,6.75
SKR064,OFC,10,Acq,CS,Day 7,3.75
SKR064,OFC,10,Acq,CS,Day 8,7.25
SKR064,OFC,10,Acq,CS,Day 9,7.375
SKR064,OFC,10,Acq,CS,Day 10,6.4375
SKR064,OFC,10,Acq,CS,Day 11,7.9375
SKR064,OFC,10,Acq,CS,Day 12,9.0625
SKR064,OFC,10,Acq,CS,Day 13,8.6875
SKR064,OFC,10,Acq,CS,Day 14,8.9375
SKR064,OFC,10,Acq,CS,Day 15,8
SKR064,OFC,10,Acq,CS,Day 16,7
SKR064,OFC,10,Acq,CS,Day 17,8.875
SKR064,OFC,10,Acq,CS,Day 18,8.1875
SKR064,OFC,10,Acq,CS,Day 19,11
SKR064,OFC,10,Acq,CS,Day 20,9
SKR064,OFC,10,Acq,CS,Day 21,8.75
SKR064,OFC,11,Acq,PreCS,Day 1,2.0625
SKR064,OFC,11,Acq,PreCS,Day 2,0.5625
SKR064,OFC,11,Acq,PreCS,Day 3,1.875
SKR064,OFC,11,Acq,PreCS,Day 4,1.625
SKR064,OFC,11,Acq,PreCS,Day 5,2.375
SKR064,OFC,11,Acq,PreCS,Day 6,1.125
SKR064,OFC,11,Acq,PreCS,Day 7,3.3125
SKR064,OFC,11,Acq,PreCS,Day 8,4.125
SKR064,OFC,11,Acq,PreCS,Day 9,1.8125
SKR064,OFC,11,Acq,PreCS,Day 10,0.875
SKR064,OFC,11,Acq,PreCS,Day 11,2.8125
SKR064,OFC,11,Acq,PreCS,Day 12,3.75
SKR064,OFC,11,Acq,PreCS,Day 13,4.1875
SKR064,OFC,11,Acq,PreCS,Day 14,0.75
SKR064,OFC,11,Acq,PreCS,Day 15,6.0625
SKR064,OFC,11,Acq,PreCS,Day 16,5.125
SKR064,OFC,11,Acq,PreCS,Day 17,3.6875
SKR064,OFC,11,Acq,PreCS,Day 18,5.125
SKR064,OFC,11,Acq,PreCS,Day 19,9.4375
SKR064,OFC,11,Acq,PreCS,Day 20,8.4375
SKR064,OFC,11,Acq,PreCS,Day 21,9.5625
SKR064,OFC,11,Acq,CS,Day 1,2.0625
SKR064,OFC,11,Acq,CS,Day 2,3.1875
SKR064,OFC,11,Acq,CS,Day 3,3.8125
SKR064,OFC,11,Acq,CS,Day 4,2.1875
SKR064,OFC,11,Acq,CS,Day 5,3.5625
SKR064,OFC,11,Acq,CS,Day 6,2.5625
SKR064,OFC,11,Acq,CS,Day 7,6.875
SKR064,OFC,11,Acq,CS,Day 8,6.0625
SKR064,OFC,11,Acq,CS,Day 9,3.4375
SKR064,OFC,11,Acq,CS,Day 10,4.1875
SKR064,OFC,11,Acq,CS,Day 11,5.875
SKR064,OFC,11,Acq,CS,Day 12,8.6875
SKR064,OFC,11,Acq,CS,Day 13,16.0625
SKR064,OFC,11,Acq,CS,Day 14,13.125
SKR064,OFC,11,Acq,CS,Day 15,14.375
SKR064,OFC,11,Acq,CS,Day 16,21.9375
SKR064,OFC,11,Acq,CS,Day 17,17
SKR064,OFC,11,Acq,CS,Day 18,16.25
SKR064,OFC,11,Acq,CS,Day 19,14.8125
SKR064,OFC,11,Acq,CS,Day 20,14.4375
SKR064,OFC,11,Acq,CS,Day 21,18.75
SKR064,OFC,12,Acq,PreCS,Day 1,2.0625
SKR064,OFC,12,Acq,PreCS,Day 2,2.9375
SKR064,OFC,12,Acq,PreCS,Day 3,1.375
SKR064,OFC,12,Acq,PreCS,Day 4,1.0625
SKR064,OFC,12,Acq,PreCS,Day 5,0.75
SKR064,OFC,12,Acq,PreCS,Day 6,1.375
SKR064,OFC,12,Acq,PreCS,Day 7,2.1875
SKR064,OFC,12,Acq,PreCS,Day 8,2.8125
SKR064,OFC,12,Acq,PreCS,Day 9,2.8125
SKR064,OFC,12,Acq,PreCS,Day 10,3.9375
SKR064,OFC,12,Acq,PreCS,Day 11,1.4375
SKR064,OFC,12,Acq,PreCS,Day 12,2.4375
SKR064,OFC,12,Acq,PreCS,Day 13,3.125
SKR064,OFC,12,Acq,PreCS,Day 14,2.625
SKR064,OFC,12,Acq,PreCS,Day 15,1.9375
SKR064,OFC,12,Acq,PreCS,Day 16,3.5
SKR064,OFC,12,Acq,PreCS,Day 17,2.1875
SKR064,OFC,12,Acq,PreCS,Day 18,2.3125
SKR064,OFC,12,Acq,PreCS,Day 19,6.5625
SKR064,OFC,12,Acq,PreCS,Day 20,1.5
SKR064,OFC,12,Acq,PreCS,Day 21,2.75
SKR064,OFC,12,Acq,CS,Day 1,2.75
SKR064,OFC,12,Acq,CS,Day 2,3.5
SKR064,OFC,12,Acq,CS,Day 3,3.1875
SKR064,OFC,12,Acq,CS,Day 4,3.9375
SKR064,OFC,12,Acq,CS,Day 5,4.25
SKR064,OFC,12,Acq,CS,Day 6,4.6875
SKR064,OFC,12,Acq,CS,Day 7,6.9375
SKR064,OFC,12,Acq,CS,Day 8,8.0625
SKR064,OFC,12,Acq,CS,Day 9,10.5625
SKR064,OFC,12,Acq,CS,Day 10,14
SKR064,OFC,12,Acq,CS,Day 11,13.6875
SKR064,OFC,12,Acq,CS,Day 12,16.875
SKR064,OFC,12,Acq,CS,Day 13,15.625
SKR064,OFC,12,Acq,CS,Day 14,19
SKR064,OFC,12,Acq,CS,Day 15,20.3125
SKR064,OFC,12,Acq,CS,Day 16,13.9375
SKR064,OFC,12,Acq,CS,Day 17,18.5625
SKR064,OFC,12,Acq,CS,Day 18,21.625
SKR064,OFC,12,Acq,CS,Day 19,19.0625
SKR064,OFC,12,Acq,CS,Day 20,13.625
SKR064,OFC,12,Acq,CS,Day 21,18.0625
SKR064,OFC,14,Acq,PreCS,Day 1,2.875
SKR064,OFC,14,Acq,PreCS,Day 2,6.625
SKR064,OFC,14,Acq,PreCS,Day 3,3.125
SKR064,OFC,14,Acq,PreCS,Day 4,3.8125
SKR064,OFC,14,Acq,PreCS,Day 5,2.75
SKR064,OFC,14,Acq,PreCS,Day 6,4.75
SKR064,OFC,14,Acq,PreCS,Day 7,8.5
SKR064,OFC,14,Acq,PreCS,Day 8,7
SKR064,OFC,14,Acq,PreCS,Day 9,8.5625
SKR064,OFC,14,Acq,PreCS,Day 10,5.9375
SKR064,OFC,14,Acq,PreCS,Day 11,7.5
SKR064,OFC,14,Acq,PreCS,Day 12,6.5
SKR064,OFC,14,Acq,PreCS,Day 13,5.25
SKR064,OFC,14,Acq,PreCS,Day 14,7.125
SKR064,OFC,14,Acq,PreCS,Day 15,5.5625
SKR064,OFC,14,Acq,PreCS,Day 16,4.1875
SKR064,OFC,14,Acq,PreCS,Day 17,8.3125
SKR064,OFC,14,Acq,PreCS,Day 18,4.5
SKR064,OFC,14,Acq,PreCS,Day 19,9.5
SKR064,OFC,14,Acq,PreCS,Day 20,2.625
SKR064,OFC,14,Acq,PreCS,Day 21,4.5625
SKR064,OFC,14,Acq,CS,Day 1,4.3125
SKR064,OFC,14,Acq,CS,Day 2,9.125
SKR064,OFC,14,Acq,CS,Day 3,6.0625
SKR064,OFC,14,Acq,CS,Day 4,9.125
SKR064,OFC,14,Acq,CS,Day 5,11.5625
SKR064,OFC,14,Acq,CS,Day 6,16.0625
SKR064,OFC,14,Acq,CS,Day 7,19.5
SKR064,OFC,14,Acq,CS,Day 8,17.125
SKR064,OFC,14,Acq,CS,Day 9,19.75
SKR064,OFC,14,Acq,CS,Day 10,19.25
SKR064,OFC,14,Acq,CS,Day 11,19.4375
SKR064,OFC,14,Acq,CS,Day 12,17.9375
SKR064,OFC,14,Acq,CS,Day 13,20.5625
SKR064,OFC,14,Acq,CS,Day 14,19.5625
SKR064,OFC,14,Acq,CS,Day 15,18.1875
SKR064,OFC,14,Acq,CS,Day 16,18.25
SKR064,OFC,14,Acq,CS,Day 17,17.6875
SKR064,OFC,14,Acq,CS,Day 18,12.6875
SKR064,OFC,14,Acq,CS,Day 19,18.5625
SKR064,OFC,14,Acq,CS,Day 20,15.5625
SKR064,OFC,14,Acq,CS,Day 21,16.1875
SKR064,OFC,15,Acq,PreCS,Day 1,1.375
SKR064,OFC,15,Acq,PreCS,Day 2,2.3125
SKR064,OFC,15,Acq,PreCS,Day 3,4
SKR064,OFC,15,Acq,PreCS,Day 4,3.5
SKR064,OFC,15,Acq,PreCS,Day 5,2.1875
SKR064,OFC,15,Acq,PreCS,Day 6,1.3125
SKR064,OFC,15,Acq,PreCS,Day 7,1.9375
SKR064,OFC,15,Acq,PreCS,Day 8,1.125
SKR064,OFC,15,Acq,PreCS,Day 9,5.875
SKR064,OFC,15,Acq,PreCS,Day 10,2.3125
SKR064,OFC,15,Acq,PreCS,Day 11,2.375
SKR064,OFC,15,Acq,PreCS,Day 12,9.4375
SKR064,OFC,15,Acq,PreCS,Day 13,8.9375
SKR064,OFC,15,Acq,PreCS,Day 14,5.875
SKR064,OFC,15,Acq,PreCS,Day 15,6.625
SKR064,OFC,15,Acq,PreCS,Day 16,3.25
SKR064,OFC,15,Acq,PreCS,Day 17,4
SKR064,OFC,15,Acq,PreCS,Day 18,4.1875
SKR064,OFC,15,Acq,PreCS,Day 19,6.0625
SKR064,OFC,15,Acq,PreCS,Day 20,4
SKR064,OFC,15,Acq,PreCS,Day 21,6
SKR064,OFC,15,Acq,CS,Day 1,2
SKR064,OFC,15,Acq,CS,Day 2,3.0625
SKR064,OFC,15,Acq,CS,Day 3,5.125
SKR064,OFC,15,Acq,CS,Day 4,5.4375
SKR064,OFC,15,Acq,CS,Day 5,5.0625
SKR064,OFC,15,Acq,CS,Day 6,3.8125
SKR064,OFC,15,Acq,CS,Day 7,4.3125
SKR064,OFC,15,Acq,CS,Day 8,9.25
SKR064,OFC,15,Acq,CS,Day 9,13.9375
SKR064,OFC,15,Acq,CS,Day 10,12.75
SKR064,OFC,15,Acq,CS,Day 11,14.5
SKR064,OFC,15,Acq,CS,Day 12,14.5
SKR064,OFC,15,Acq,CS,Day 13,14.625
SKR064,OFC,15,Acq,CS,Day 14,12.625
SKR064,OFC,15,Acq,CS,Day 15,13.125
SKR064,OFC,15,Acq,CS,Day 16,15.875
SKR064,OFC,15,Acq,CS,Day 17,16.5
SKR064,OFC,15,Acq,CS,Day 18,18.875
SKR064,OFC,15,Acq,CS,Day 19,14.6875
SKR064,OFC,15,Acq,CS,Day 20,12.375
SKR064,OFC,15,Acq,CS,Day 21,15.6875
SKR064,OFC,16,Acq,PreCS,Day 1,1.6875
SKR064,OFC,16,Acq,PreCS,Day 2,2.375
SKR064,OFC,16,Acq,PreCS,Day 3,2.8125
SKR064,OFC,16,Acq,PreCS,Day 4,1.3125
SKR064,OFC,16,Acq,PreCS,Day 5,1.3125
SKR064,OFC,16,Acq,PreCS,Day 6,2.0625
SKR064,OFC,16,Acq,PreCS,Day 7,1.1875
SKR064,OFC,16,Acq,PreCS,Day 8,0.1875
SKR064,OFC,16,Acq,PreCS,Day 9,1.375
SKR064,OFC,16,Acq,PreCS,Day 10,1.6875
SKR064,OFC,16,Acq,PreCS,Day 11,2.0625
SKR064,OFC,16,Acq,PreCS,Day 12,1.9375
SKR064,OFC,16,Acq,PreCS,Day 13,0.75
SKR064,OFC,16,Acq,PreCS,Day 14,0.625
SKR064,OFC,16,Acq,PreCS,Day 15,4.625
SKR064,OFC,16,Acq,PreCS,Day 16,3.5625
SKR064,OFC,16,Acq,PreCS,Day 17,8
SKR064,OFC,16,Acq,PreCS,Day 18,10.4375
SKR064,OFC,16,Acq,PreCS,Day 19,5.125
SKR064,OFC,16,Acq,PreCS,Day 20,2.5625
SKR064,OFC,16,Acq,PreCS,Day 21,2.625
SKR064,OFC,16,Acq,CS,Day 1,1.75
SKR064,OFC,16,Acq,CS,Day 2,3.6875
SKR064,OFC,16,Acq,CS,Day 3,6
SKR064,OFC,16,Acq,CS,Day 4,5.9375
SKR064,OFC,16,Acq,CS,Day 5,5.4375
SKR064,OFC,16,Acq,CS,Day 6,5.875
SKR064,OFC,16,Acq,CS,Day 7,5.1875
SKR064,OFC,16,Acq,CS,Day 8,6.0625
SKR064,OFC,16,Acq,CS,Day 9,8.5
SKR064,OFC,16,Acq,CS,Day 10,9.9375
SKR064,OFC,16,Acq,CS,Day 11,10.6875
SKR064,OFC,16,Acq,CS,Day 12,10.5
SKR064,OFC,16,Acq,CS,Day 13,10.625
SKR064,OFC,16,Acq,CS,Day 14,8.4375
SKR064,OFC,16,Acq,CS,Day 15,17.5
SKR064,OFC,16,Acq,CS,Day 16,25
SKR064,OFC,16,Acq,CS,Day 17,23.875
SKR064,OFC,16,Acq,CS,Day 18,26
SKR064,OFC,16,Acq,CS,Day 19,23.875
SKR064,OFC,16,Acq,CS,Day 20,18.1875
SKR064,OFC,16,Acq,CS,Day 21,25.25
SKR073,LESI,2,Acq,PreCS,Day 1,2.3125
SKR073,LESI,2,Acq,PreCS,Day 2,0.8125
SKR073,LESI,2,Acq,PreCS,Day 3,2.625
SKR073,LESI,2,Acq,PreCS,Day 4,2.9375
SKR073,LESI,2,Acq,PreCS,Day 5,2.5
SKR073,LESI,2,Acq,PreCS,Day 6,3.5
SKR073,LESI,2,Acq,PreCS,Day 7,1.75
SKR073,LESI,2,Acq,PreCS,Day 8,0.5625
SKR073,LESI,2,Acq,PreCS,Day 9,1
SKR073,LESI,2,Acq,PreCS,Day 10,3.875
SKR073,LESI,2,Acq,PreCS,Day 11,1.125
SKR073,LESI,2,Acq,PreCS,Day 12,1.25
SKR073,LESI,2,Acq,PreCS,Day 13,3.6875
SKR073,LESI,2,Acq,PreCS,Day 14,2.375
SKR073,LESI,2,Acq,PreCS,Day 15,1.5625
SKR073,LESI,2,Acq,PreCS,Day 16,6.5
SKR073,LESI,2,Acq,PreCS,Day 17,7
SKR073,LESI,2,Acq,PreCS,Day 18,10.8125
SKR073,LESI,2,Acq,PreCS,Day 19,2.625
SKR073,LESI,2,Acq,PreCS,Day 20,9.625
SKR073,LESI,2,Acq,PreCS,Day 21,6.8125
SKR073,LESI,2,Acq,CS,Day 1,3.75
SKR073,LESI,2,Acq,CS,Day 2,1.6875
SKR073,LESI,2,Acq,CS,Day 3,4.625
SKR073,LESI,2,Acq,CS,Day 4,5.5
SKR073,LESI,2,Acq,CS,Day 5,4.3125
SKR073,LESI,2,Acq,CS,Day 6,6.125
SKR073,LESI,2,Acq,CS,Day 7,8.25
SKR073,LESI,2,Acq,CS,Day 8,6.625
SKR073,LESI,2,Acq,CS,Day 9,6.8125
SKR073,LESI,2,Acq,CS,Day 10,7.1875
SKR073,LESI,2,Acq,CS,Day 11,8.3125
SKR073,LESI,2,Acq,CS,Day 12,6.75
SKR073,LESI,2,Acq,CS,Day 13,9.8125
SKR073,LESI,2,Acq,CS,Day 14,12.375
SKR073,LESI,2,Acq,CS,Day 15,18.9375
SKR073,LESI,2,Acq,CS,Day 16,18.75
SKR073,LESI,2,Acq,CS,Day 17,17.875
SKR073,LESI,2,Acq,CS,Day 18,17.9375
SKR073,LESI,2,Acq,CS,Day 19,16.1875
SKR073,LESI,2,Acq,CS,Day 20,18.625
SKR073,LESI,2,Acq,CS,Day 21,19
SKR073,LESI,4,Acq,PreCS,Day 1,1.25
SKR073,LESI,4,Acq,PreCS,Day 2,2.5
SKR073,LESI,4,Acq,PreCS,Day 3,1.25
SKR073,LESI,4,Acq,PreCS,Day 4,1.5
SKR073,LESI,4,Acq,PreCS,Day 5,1.625
SKR073,LESI,4,Acq,PreCS,Day 6,1.3125
SKR073,LESI,4,Acq,PreCS,Day 7,1
SKR073,LESI,4,Acq,PreCS,Day 8,1.875
SKR073,LESI,4,Acq,PreCS,Day 9,1.125
SKR073,LESI,4,Acq,PreCS,Day 10,2.9375
SKR073,LESI,4,Acq,PreCS,Day 11,2.1875
SKR073,LESI,4,Acq,PreCS,Day 12,1.875
SKR073,LESI,4,Acq,PreCS,Day 13,2.375
SKR073,LESI,4,Acq,PreCS,Day 14,3.25
SKR073,LESI,4,Acq,PreCS,Day 15,1.375
SKR073,LESI,4,Acq,PreCS,Day 16,1.6875
SKR073,LESI,4,Acq,PreCS,Day 17,3.375
SKR073,LESI,4,Acq,PreCS,Day 18,3.5
SKR073,LESI,4,Acq,PreCS,Day 19,3.875
SKR073,LESI,4,Acq,PreCS,Day 20,2.25
SKR073,LESI,4,Acq,PreCS,Day 21,1.6875
SKR073,LESI,4,Acq,CS,Day 1,2.5
SKR073,LESI,4,Acq,CS,Day 2,3.3125
SKR073,LESI,4,Acq,CS,Day 3,3.9375
SKR073,LESI,4,Acq,CS,Day 4,6.1875
SKR073,LESI,4,Acq,CS,Day 5,4.75
SKR073,LESI,4,Acq,CS,Day 6,4
SKR073,LESI,4,Acq,CS,Day 7,5.4375
SKR073,LESI,4,Acq,CS,Day 8,4.875
SKR073,LESI,4,Acq,CS,Day 9,4.0625
SKR073,LESI,4,Acq,CS,Day 10,4.625
SKR073,LESI,4,Acq,CS,Day 11,6.75
SKR073,LESI,4,Acq,CS,Day 12,6.9375
SKR073,LESI,4,Acq,CS,Day 13,5.4375
SKR073,LESI,4,Acq,CS,Day 14,5.9375
SKR073,LESI,4,Acq,CS,Day 15,5.1875
SKR073,LESI,4,Acq,CS,Day 16,6.0625
SKR073,LESI,4,Acq,CS,Day 17,7.5
SKR073,LESI,4,Acq,CS,Day 18,9.6875
SKR073,LESI,4,Acq,CS,Day 19,6.9375
SKR073,LESI,4,Acq,CS,Day 20,2.875
SKR073,LESI,4,Acq,CS,Day 21,1.25
SKR073,LESI,6,Acq,PreCS,Day 1,0.3125
SKR073,LESI,6,Acq,PreCS,Day 2,0.375
SKR073,LESI,6,Acq,PreCS,Day 3,0.5625
SKR073,LESI,6,Acq,PreCS,Day 4,1.1875
SKR073,LESI,6,Acq,PreCS,Day 5,1
SKR073,LESI,6,Acq,PreCS,Day 6,0.75
SKR073,LESI,6,Acq,PreCS,Day 7,0.5625
SKR073,LESI,6,Acq,PreCS,Day 8,0.5
SKR073,LESI,6,Acq,PreCS,Day 9,1.375
SKR073,LESI,6,Acq,PreCS,Day 10,1.75
SKR073,LESI,6,Acq,PreCS,Day 11,1.25
SKR073,LESI,6,Acq,PreCS,Day 12,1.875
SKR073,LESI,6,Acq,PreCS,Day 13,2.875
SKR073,LESI,6,Acq,PreCS,Day 14,1.5
SKR073,LESI,6,Acq,PreCS,Day 15,4.0625
SKR073,LESI,6,Acq,PreCS,Day 16,4.9375
SKR073,LESI,6,Acq,PreCS,Day 17,5.875
SKR073,LESI,6,Acq,PreCS,Day 18,5.6875
SKR073,LESI,6,Acq,PreCS,Day 19,4.1875
SKR073,LESI,6,Acq,PreCS,Day 20,6.75
SKR073,LESI,6,Acq,PreCS,Day 21,4.1875
SKR073,LESI,6,Acq,CS,Day 1,1
SKR073,LESI,6,Acq,CS,Day 2,0.875
SKR073,LESI,6,Acq,CS,Day 3,3.0625
SKR073,LESI,6,Acq,CS,Day 4,2.875
SKR073,LESI,6,Acq,CS,Day 5,4.1875
SKR073,LESI,6,Acq,CS,Day 6,3.875
SKR073,LESI,6,Acq,CS,Day 7,6.0625
SKR073,LESI,6,Acq,CS,Day 8,5.6875
SKR073,LESI,6,Acq,CS,Day 9,4.25
SKR073,LESI,6,Acq,CS,Day 10,5.625
SKR073,LESI,6,Acq,CS,Day 11,5.375
SKR073,LESI,6,Acq,CS,Day 12,7.75
SKR073,LESI,6,Acq,CS,Day 13,10.0625
SKR073,LESI,6,Acq,CS,Day 14,14.375
SKR073,LESI,6,Acq,CS,Day 15,16.0625
SKR073,LESI,6,Acq,CS,Day 16,14.375
SKR073,LESI,6,Acq,CS,Day 17,13.4375
SKR073,LESI,6,Acq,CS,Day 18,14.8125
SKR073,LESI,6,Acq,CS,Day 19,13.6875
SKR073,LESI,6,Acq,CS,Day 20,14.5625
SKR073,LESI,6,Acq,CS,Day 21,13.125
SKR073,LESI,11,Acq,PreCS,Day 1,1.875
SKR073,LESI,11,Acq,PreCS,Day 2,1.125
SKR073,LESI,11,Acq,PreCS,Day 3,2.125
SKR073,LESI,11,Acq,PreCS,Day 4,0.375
SKR073,LESI,11,Acq,PreCS,Day 5,0.9375
SKR073,LESI,11,Acq,PreCS,Day 6,0.5625
SKR073,LESI,11,Acq,PreCS,Day 7,1.625
SKR073,LESI,11,Acq,PreCS,Day 8,1.4375
SKR073,LESI,11,Acq,PreCS,Day 9,1.125
SKR073,LESI,11,Acq,PreCS,Day 10,1
SKR073,LESI,11,Acq,PreCS,Day 11,1.125
SKR073,LESI,11,Acq,PreCS,Day 12,0.9375
SKR073,LESI,11,Acq,PreCS,Day 13,1
SKR073,LESI,11,Acq,PreCS,Day 14,1.375
SKR073,LESI,11,Acq,PreCS,Day 15,0.375
SKR073,LESI,11,Acq,PreCS,Day 16,1.375
SKR073,LESI,11,Acq,PreCS,Day 17,1
SKR073,LESI,11,Acq,PreCS,Day 18,0.5625
SKR073,LESI,11,Acq,PreCS,Day 19,1.375
SKR073,LESI,11,Acq,PreCS,Day 20,0.5625
SKR073,LESI,11,Acq,PreCS,Day 21,1.6875
