Day,counterbalancing,Pavlovian_cbx,DevaluedOutcome1,DevaluedStimulus,DevaluedLever,timebins,subject,LPFreq_Devalued,LPDur_Devalued,LPFreq_NonDevalued,LPDur_NonDevalued,Reinforcer_Devalued,Reinforcer_NonDevalued,Stimulus,LPFreq,LPDur,Reinforcer
1,A,X,Banana,Steady,Right,1,17____,2,3.52,31,8.19999999999976,0,7,Flash,31,8.19999999999976,7
1,A,X,Banana,Steady,Right,1,17____,2,3.52,31,8.19999999999976,0,7,Steady,2,3.52,0
1,A,X,Banana,Steady,Right,2,17____,1,1.38,21,10.1000000000003,0,4,Flash,21,10.1000000000003,4
1,A,X,Banana,Steady,Right,2,17____,1,1.38,21,10.1000000000003,0,4,Steady,1,1.38,0
1,A,X,Banana,Steady,Right,3,17____,1,1.87999999999988,26,17.5599999999999,0,7,Flash,26,17.5599999999999,7
1,A,X,Banana,Steady,Right,3,17____,1,1.87999999999988,26,17.5599999999999,0,7,Steady,1,1.87999999999988,0
1,A,X,Chocolate,Flash,Left,1,21____,0,0,3,1.06,0,1,Flash,0,0,0
1,A,X,Chocolate,Flash,Left,1,21____,0,0,3,1.06,0,1,Steady,3,1.06,1
1,A,X,Chocolate,Flash,Left,1,23____,17,7.71999999999994,15,48.5800000000001,4,5,Flash,17,7.71999999999994,4
1,A,X,Chocolate,Flash,Left,1,23____,17,7.71999999999994,15,48.5800000000001,4,5,Steady,15,48.5800000000001,5
1,A,X,Chocolate,Flash,Left,1,44____,5,0.560000000000031,15,2.43999999999988,1,6,Flash,5,0.560000000000031,1
1,A,X,Chocolate,Flash,Left,1,44____,5,0.560000000000031,15,2.43999999999988,1,6,Steady,15,2.43999999999988,6
1,A,X,Chocolate,Flash,Left,2,21____,1,0.200000000000045,1,0.700000000000046,0,1,Flash,1,0.200000000000045,0
1,A,X,Chocolate,Flash,Left,2,21____,1,0.200000000000045,1,0.700000000000046,0,1,Steady,1,0.700000000000046,1
1,A,X,Chocolate,Flash,Left,2,23____,42,8.74000000000024,23,47.0000000000002,7,9,Flash,42,8.74000000000024,7
1,A,X,Chocolate,Flash,Left,2,23____,42,8.74000000000024,23,47.0000000000002,7,9,Steady,23,47.0000000000002,9
1,A,X,Chocolate,Flash,Left,2,44____,5,0.819999999999936,1,1.01999999999998,2,0,Flash,5,0.819999999999936,2
1,A,X,Chocolate,Flash,Left,2,44____,5,0.819999999999936,1,1.01999999999998,2,0,Steady,1,1.01999999999998,0
1,A,X,Chocolate,Flash,Left,3,21____,0,0,0,0,0,0,Flash,0,0,0
1,A,X,Chocolate,Flash,Left,3,21____,0,0,0,0,0,0,Steady,0,0,0
1,A,X,Chocolate,Flash,Left,3,23____,28,13.0800000000002,1,2.75999999999999,8,0,Flash,28,13.0800000000002,8
1,A,X,Chocolate,Flash,Left,3,23____,28,13.0800000000002,1,2.75999999999999,8,0,Steady,1,2.75999999999999,0
1,A,X,Chocolate,Flash,Left,3,44____,6,3.06000000000017,10,2.46000000000004,2,2,Flash,6,3.06000000000017,2
1,A,X,Chocolate,Flash,Left,3,44____,6,3.06000000000017,10,2.46000000000004,2,2,Steady,10,2.46000000000004,2
1,A,Y,Banana,Flash,Left,1,42____,10,8.12,10,8.12,3,6,Flash,10,8.12,3
1,A,Y,Banana,Flash,Left,1,42____,10,8.12,10,8.12,3,6,Steady,10,8.12,6
1,A,Y,Banana,Flash,Left,2,42____,9,4.88,9,4.88,2,1,Flash,9,4.88,2
1,A,Y,Banana,Flash,Left,2,42____,9,4.88,9,4.88,2,1,Steady,9,4.88,1
1,A,Y,Banana,Flash,Left,3,42____,3,7.51999999999998,3,7.51999999999998,3,1,Flash,3,7.51999999999998,3
1,A,Y,Banana,Flash,Left,3,42____,3,7.51999999999998,3,7.51999999999998,3,1,Steady,3,7.51999999999998,1
1,A,Y,Chocolate,Steady,Left,1,19____,4,4.78000000000005,4,4.78000000000005,3,0,Flash,4,4.78000000000005,0
1,A,Y,Chocolate,Steady,Left,1,19____,4,4.78000000000005,4,4.78000000000005,3,0,Steady,4,4.78000000000005,3
1,A,Y,Chocolate,Steady,Left,2,19____,10,1.68000000000006,10,1.68000000000006,6,3,Flash,10,1.68000000000006,3
1,A,Y,Chocolate,Steady,Left,2,19____,10,1.68000000000006,10,1.68000000000006,6,3,Steady,10,1.68000000000006,6
1,A,Y,Chocolate,Steady,Left,3,19____,1,0.159999999999854,1,0.159999999999854,4,0,Flash,1,0.159999999999854,0
1,A,Y,Chocolate,Steady,Left,3,19____,1,0.159999999999854,1,0.159999999999854,4,0,Steady,1,0.159999999999854,4
1,B,X,Banana,Steady,Right,1,22____,23,14.9999999999999,23,14.9999999999999,0,9,Flash,23,14.9999999999999,9
1,B,X,Banana,Steady,Right,1,22____,23,14.9999999999999,23,14.9999999999999,0,9,Steady,23,14.9999999999999,0
1,B,X,Banana,Steady,Right,2,22____,1,1.25999999999999,1,1.25999999999999,0,0,Flash,1,1.25999999999999,0
1,B,X,Banana,Steady,Right,2,22____,1,1.25999999999999,1,1.25999999999999,0,0,Steady,1,1.25999999999999,0
1,B,X,Banana,Steady,Right,3,22____,3,2.34000000000015,3,2.34000000000015,0,1,Flash,3,2.34000000000015,1
1,B,X,Banana,Steady,Right,3,22____,3,2.34000000000015,3,2.34000000000015,0,1,Steady,3,2.34000000000015,0
1,B,X,Chocolate,Flash,Right,1,18____,2,0.579999999999984,2,0.579999999999984,2,0,Flash,2,0.579999999999984,2
1,B,X,Chocolate,Flash,Right,1,18____,2,0.579999999999984,2,0.579999999999984,2,0,Steady,2,0.579999999999984,0
1,B,X,Chocolate,Flash,Right,2,18____,0,0,0,0,0,0,Flash,0,0,0
1,B,X,Chocolate,Flash,Right,2,18____,0,0,0,0,0,0,Steady,0,0,0
1,B,X,Chocolate,Flash,Right,3,18____,0,0,0,0,0,0,Flash,0,0,0
1,B,X,Chocolate,Flash,Right,3,18____,0,0,0,0,0,0,Steady,0,0,0
1,B,Y,Banana,Flash,Right,1,20____,0,0,7,8.16000000000005,0,2,Flash,0,0,0
1,B,Y,Banana,Flash,Right,1,20____,0,0,7,8.16000000000005,0,2,Steady,7,8.16000000000005,2
1,B,Y,Banana,Flash,Right,2,20____,1,0.759999999999991,7,1.90000000000009,1,3,Flash,1,0.759999999999991,1
1,B,Y,Banana,Flash,Right,2,20____,1,0.759999999999991,7,1.90000000000009,1,3,Steady,7,1.90000000000009,3
1,B,Y,Banana,Flash,Right,3,20____,0,0,6,5.88000000000034,0,3,Flash,0,0,0
1,B,Y,Banana,Flash,Right,3,20____,0,0,6,5.88000000000034,0,3,Steady,6,5.88000000000034,3
1,B,Y,Chocolate,Steady,Left,1,24____,2,0.340000000000032,6,1.96000000000004,1,2,Flash,6,1.96000000000004,2
1,B,Y,Chocolate,Steady,Left,1,24____,2,0.340000000000032,6,1.96000000000004,1,2,Steady,2,0.340000000000032,1
1,B,Y,Chocolate,Steady,Left,1,25____,3,2.32000000000005,13,11.1399999999998,1,4,Flash,13,11.1399999999998,4
1,B,Y,Chocolate,Steady,Left,1,25____,3,2.32000000000005,13,11.1399999999998,1,4,Steady,3,2.32000000000005,1
1,B,Y,Chocolate,Steady,Left,1,43____,23,5.11999999999985,65,11.02,4,14,Flash,65,11.02,14
1,B,Y,Chocolate,Steady,Left,1,43____,23,5.11999999999985,65,11.02,4,14,Steady,23,5.11999999999985,4
1,B,Y,Chocolate,Steady,Left,2,24____,4,2.53999999999996,17,15.4400000000006,2,7,Flash,17,15.4400000000006,7
1,B,Y,Chocolate,Steady,Left,2,24____,4,2.53999999999996,17,15.4400000000006,2,7,Steady,4,2.53999999999996,2
1,B,Y,Chocolate,Steady,Left,2,25____,11,5.19999999999993,8,6.49999999999989,3,2,Flash,8,6.49999999999989,2
1,B,Y,Chocolate,Steady,Left,2,25____,11,5.19999999999993,8,6.49999999999989,3,2,Steady,11,5.19999999999993,3
1,B,Y,Chocolate,Steady,Left,2,43____,36,40.2399999999996,40,9.58000000000004,8,10,Flash,40,9.58000000000004,10
1,B,Y,Chocolate,Steady,Left,2,43____,36,40.2399999999996,40,9.58000000000004,8,10,Steady,36,40.2399999999996,8
1,B,Y,Chocolate,Steady,Left,3,24____,5,2.02000000000021,15,13.3799999999997,1,7,Flash,15,13.3799999999997,7
1,B,Y,Chocolate,Steady,Left,3,24____,5,2.02000000000021,15,13.3799999999997,1,7,Steady,5,2.02000000000021,1
1,B,Y,Chocolate,Steady,Left,3,25____,9,6.49999999999977,4,7.58000000000016,4,1,Flash,4,7.58000000000016,1
1,B,Y,Chocolate,Steady,Left,3,25____,9,6.49999999999977,4,7.58000000000016,4,1,Steady,9,6.49999999999977,4
1,B,Y,Chocolate,Steady,Left,3,43____,0,0,13,7.82000000000016,0,3,Flash,13,7.82000000000016,3
1,B,Y,Chocolate,Steady,Left,3,43____,0,0,13,7.82000000000016,0,3,Steady,0,0,0
2,A,X,Banana,Steady,Right,1,17____,4,2.45999999999997,15,5.53999999999974,0,5,Flash,15,5.53999999999974,5
2,A,X,Banana,Steady,Right,1,17____,4,2.45999999999997,15,5.53999999999974,0,5,Steady,4,2.45999999999997,0
2,A,X,Banana,Steady,Right,2,17____,3,14.64,21,10.0399999999998,0,7,Flash,21,10.0399999999998,7
2,A,X,Banana,Steady,Right,2,17____,3,14.64,21,10.0399999999998,0,7,Steady,3,14.64,0
2,A,X,Banana,Steady,Right,3,17____,0,0,17,7.41999999999962,0,5,Flash,17,7.41999999999962,5
2,A,X,Banana,Steady,Right,3,17____,0,0,17,7.41999999999962,0,5,Steady,0,0,0
2,A,X,Chocolate,Flash,Left,1,21____,1,0.399999999999999,1,3.02,1,0,Flash,1,0.399999999999999,1
2,A,X,Chocolate,Flash,Left,1,21____,1,0.399999999999999,1,3.02,1,0,Steady,1,3.02,0
2,A,X,Chocolate,Flash,Left,1,23____,15,10.16,6,29.58,5,3,Flash,15,10.16,5
2,A,X,Chocolate,Flash,Left,1,23____,15,10.16,6,29.58,5,3,Steady,6,29.58,3
2,A,X,Chocolate,Flash,Left,1,44____,3,0.199999999999996,12,1.5799999999999499,2,4,Flash,3,0.199999999999996,2
2,A,X,Chocolate,Flash,Left,1,44____,3,0.199999999999996,12,1.5799999999999499,2,4,Steady,12,1.5799999999999499,4
2,A,X,Chocolate,Flash,Left,2,21____,0,0,0,0,0,0,Flash,0,0,0
2,A,X,Chocolate,Flash,Left,2,21____,0,0,0,0,0,0,Steady,0,0,0
2,A,X,Chocolate,Flash,Left,2,23____,31,25.5799999999998,9,67.26,10,4,Flash,31,25.5799999999998,10
2,A,X,Chocolate,Flash,Left,2,23____,31,25.5799999999998,9,67.26,10,4,Steady,9,67.26,4
2,A,X,Chocolate,Flash,Left,2,44____,7,4.10000000000014,4,1.50000000000011,2,1,Flash,7,4.10000000000014,2
2,A,X,Chocolate,Flash,Left,2,44____,7,4.10000000000014,4,1.50000000000011,2,1,Steady,4,1.50000000000011,1
2,A,X,Chocolate,Flash,Left,3,21____,0,0,1,0.0600000000001728,0,1,Flash,0,0,0
2,A,X,Chocolate,Flash,Left,3,21____,0,0,1,0.0600000000001728,0,1,Steady,1,0.0600000000001728,1
