Day,subject,sex,CS_name,Period,MagEntries,MagDuration
8,7_____,F,AX_,Post,0.375,1.3974999999999795
8,7_____,F,AX_,Pre,0.5,0.5725000000000051
8,7_____,F,AX_,CSPre,0.375,0.0024999999999834044
8,7_____,F,B_O2,CS,5,4.9599999999999795
8,7_____,F,B_O2,Post,1.75,6.910000000000025
8,7_____,F,B_O2,Pre,0.25,0.02000000000003865
8,7_____,F,B_O2,CSPre,4.75,4.939999999999941
8,7_____,F,BY_,CS,1.5,1.9725000000000255
8,7_____,F,BY_,Post,2.5,2.4600000000000297
8,7_____,F,BY_,Pre,0.375,0.6825000000000186
8,7_____,F,BY_,CSPre,1.125,1.2900000000000067
8,8_____,F,A_O1,CS,2.5,4.079999999999906
8,8_____,F,A_O1,Post,1.5,6.460000000000001
8,8_____,F,A_O1,Pre,0.75,1.2050000000000163
8,8_____,F,A_O1,CSPre,1.75,2.87499999999989
8,8_____,F,AX_,CS,1.5,2.96250000000002
8,8_____,F,AX_,Post,1.375,4.6525000000000745
8,8_____,F,AX_,Pre,0.25,0.737499999999983
8,8_____,F,AX_,CSPre,1.25,2.225000000000037
8,8_____,F,B_O2,CS,2.75,8.099999999999866
8,8_____,F,B_O2,Post,1.25,7.359999999999985
8,8_____,F,B_O2,Pre,0.25,2.480000000000004
8,8_____,F,B_O2,CSPre,2.5,5.619999999999862
8,8_____,F,BY_,CS,2,3.3824999999999643
8,8_____,F,BY_,Post,1,2.9424999999999315
8,8_____,F,BY_,Pre,0.25,0.5949999999999989
8,8_____,F,BY_,CSPre,1.75,2.7874999999999654
