Stage,Day,subject,probability,magnitude,sex,CS_name,Period,MagEntries,MagDuration
1.Acquisition,10,13____,100,Low,F,D+,Pre,0,0
1.Acquisition,10,13____,100,Low,F,D+,CSPre,4.5,4.93499999999997
1.Acquisition,10,14____,50,High,F,A++--,CS,4,0.7549999999998251
1.Acquisition,10,14____,50,High,F,A++--,Post,2.75,3.075000000000074
1.Acquisition,10,14____,50,High,F,A++--,Pre,0,0
1.Acquisition,10,14____,50,High,F,A++--,CSPre,4,0.7549999999998251
1.Acquisition,10,14____,50,Low,F,B+-,CS,8.75,1.34999999999998
1.Acquisition,10,14____,50,Low,F,B+-,Post,2.5,3.4500000000000246
1.Acquisition,10,14____,50,Low,F,B+-,Pre,0.75,0.13000000000010925
1.Acquisition,10,14____,50,Low,F,B+-,CSPre,8,1.219999999999871
1.Acquisition,10,14____,100,High,F,C++,CS,10,1.5049999999997965
1.Acquisition,10,14____,100,High,F,C++,Post,2,8.190000000000083
1.Acquisition,10,14____,100,High,F,C++,Pre,0.75,0.08999999999997503
1.Acquisition,10,14____,100,High,F,C++,CSPre,9.25,1.4149999999998215
1.Acquisition,10,14____,100,Low,F,D+,CS,8,1.024999999999778
1.Acquisition,10,14____,100,Low,F,D+,Post,2,4.729999999999933
1.Acquisition,10,14____,100,Low,F,D+,Pre,0.25,0.0099999999999909
1.Acquisition,10,14____,100,Low,F,D+,CSPre,7.75,1.0149999999997872
1.Acquisition,10,15____,50,High,F,A++--,CS,0.5,0.5199999999999818
1.Acquisition,10,15____,50,High,F,A++--,Post,1,7.085000000000065
1.Acquisition,10,15____,50,High,F,A++--,Pre,0.5,0.0299999999999727
1.Acquisition,10,15____,50,High,F,A++--,CSPre,0,0.4900000000000091
1.Acquisition,10,15____,50,Low,F,B+-,CS,2.5,4.59500000000007
1.Acquisition,10,15____,50,Low,F,B+-,Post,1,4.964999999999932
1.Acquisition,10,15____,50,Low,F,B+-,Pre,0,0
1.Acquisition,10,15____,50,Low,F,B+-,CSPre,2.5,4.59500000000007
1.Acquisition,10,15____,100,High,F,C++,CS,2.75,8.365000000000009
1.Acquisition,10,15____,100,High,F,C++,Post,0,9.47999999999999
1.Acquisition,10,15____,100,High,F,C++,Pre,0,0
1.Acquisition,10,15____,100,High,F,C++,CSPre,2.75,8.365000000000009
1.Acquisition,10,15____,100,Low,F,D+,CS,3,5.78499999999977
1.Acquisition,10,15____,100,Low,F,D+,Post,1,8.11499999999998
1.Acquisition,10,15____,100,Low,F,D+,Pre,0.75,0.31500000000002626
1.Acquisition,10,15____,100,Low,F,D+,CSPre,2.25,5.469999999999744
1.Acquisition,10,16____,50,High,F,A++--,CS,3.25,2.924999999999869
1.Acquisition,10,16____,50,High,F,A++--,Post,1.75,4.344999999999914
1.Acquisition,10,16____,50,High,F,A++--,Pre,1.25,0.3050000000001205
1.Acquisition,10,16____,50,High,F,A++--,CSPre,2,2.6199999999997483
1.Acquisition,10,16____,50,Low,F,B+-,CS,2.25,2.2099999999999795
1.Acquisition,10,16____,50,Low,F,B+-,Post,2,1.7250000000000227
1.Acquisition,10,16____,50,Low,F,B+-,Pre,1.25,0.8299999999998847
1.Acquisition,10,16____,50,Low,F,B+-,CSPre,1,1.380000000000095
1.Acquisition,10,16____,100,High,F,C++,CS,2.75,2.190000000000197
1.Acquisition,10,16____,100,High,F,C++,Post,2.5,6.555000000000021
1.Acquisition,10,16____,100,High,F,C++,Pre,0.75,0.10499999999998966
1.Acquisition,10,16____,100,High,F,C++,CSPre,2,2.0850000000002074
1.Acquisition,10,16____,100,Low,F,D+,CS,4,4.294999999999845
1.Acquisition,10,16____,100,Low,F,D+,Post,3.25,5.29500000000013
1.Acquisition,10,16____,100,Low,F,D+,Pre,0.25,0.964999999999975
1.Acquisition,10,16____,100,Low,F,D+,CSPre,3.75,3.3299999999998704
1.Acquisition,10,34____,50,High,M,A++--,CS,3.25,5.08500000000015
1.Acquisition,10,34____,50,High,M,A++--,Post,1,5.419999999999959
1.Acquisition,10,34____,50,High,M,A++--,Pre,0,0
1.Acquisition,10,34____,50,High,M,A++--,CSPre,3.25,5.08500000000015
1.Acquisition,10,34____,50,Low,M,B+-,CS,2.25,6.000000000000114
1.Acquisition,10,34____,50,Low,M,B+-,Post,1.25,4.97499999999998
1.Acquisition,10,34____,50,Low,M,B+-,Pre,2.25,4.510000000000005
1.Acquisition,10,34____,50,Low,M,B+-,CSPre,0,1.4900000000001086
1.Acquisition,10,34____,100,High,M,C++,CS,2.25,3.110000000000067
1.Acquisition,10,34____,100,High,M,C++,Post,1.5,3.9050000000000367
1.Acquisition,10,34____,100,High,M,C++,Pre,0.5,0.309999999999974
1.Acquisition,10,34____,100,High,M,C++,CSPre,1.75,2.800000000000093
1.Acquisition,10,34____,100,Low,M,D+,CS,1.75,6.735000000000042
1.Acquisition,10,34____,100,Low,M,D+,Post,1,7.45499999999987
1.Acquisition,10,34____,100,Low,M,D+,Pre,0.5,0.06000000000005925
1.Acquisition,10,34____,100,Low,M,D+,CSPre,1.25,6.674999999999983
1.Acquisition,10,35____,50,High,M,A++--,CS,1.25,2.024999999999924
1.Acquisition,10,35____,50,High,M,A++--,Post,2,3.535000000000128
1.Acquisition,10,35____,50,High,M,A++--,Pre,0,0
1.Acquisition,10,35____,50,High,M,A++--,CSPre,1.25,2.024999999999924
1.Acquisition,10,35____,50,Low,M,B+-,CS,3,2.9050000000000016
1.Acquisition,10,35____,50,Low,M,B+-,Post,1.5,3.4600000000001074
1.Acquisition,10,35____,50,Low,M,B+-,Pre,0,0
1.Acquisition,10,35____,50,Low,M,B+-,CSPre,3,2.9050000000000016
1.Acquisition,10,35____,100,High,M,C++,CS,5.5,3.380000000000081
1.Acquisition,10,35____,100,High,M,C++,Post,1.5,6.324999999999974
1.Acquisition,10,35____,100,High,M,C++,Pre,0.75,0.189999999999941
1.Acquisition,10,35____,100,High,M,C++,CSPre,4.75,3.1900000000001403
1.Acquisition,10,35____,100,Low,M,D+,CS,1.25,1.3549999999999045
1.Acquisition,10,35____,100,Low,M,D+,Post,1,2.900000000000034
1.Acquisition,10,35____,100,Low,M,D+,Pre,0,0
1.Acquisition,10,35____,100,Low,M,D+,CSPre,1.25,1.3549999999999045
1.Acquisition,10,36____,50,High,M,A++--,CS,2.5,2.1950000000001215
1.Acquisition,10,36____,50,High,M,A++--,Post,0.75,3.3300000000000125
1.Acquisition,10,36____,50,High,M,A++--,Pre,1.5,1.33500000000015
1.Acquisition,10,36____,50,High,M,A++--,CSPre,1,0.8599999999999715
1.Acquisition,10,36____,50,Low,M,B+-,CS,2.25,2.279999999999859
1.Acquisition,10,36____,50,Low,M,B+-,Post,0.5,2.6999999999999886
1.Acquisition,10,36____,50,Low,M,B+-,Pre,1.5,0.6950000000000217
1.Acquisition,10,36____,50,Low,M,B+-,CSPre,0.75,1.5849999999998374
1.Acquisition,10,36____,100,High,M,C++,CS,4,2.549999999999813
1.Acquisition,10,36____,100,High,M,C++,Post,1.5,4.545000000000073
1.Acquisition,10,36____,100,High,M,C++,Pre,1,2.8050000000000637
1.Acquisition,10,36____,100,High,M,C++,CSPre,3,-0.2550000000002508
1.Acquisition,10,36____,100,Low,M,D+,CS,5.25,2.614999999999896
1.Acquisition,10,36____,100,Low,M,D+,Post,1.25,2.7549999999998076
1.Acquisition,10,36____,100,Low,M,D+,Pre,1.25,1.6200000000000867
1.Acquisition,10,36____,100,Low,M,D+,CSPre,4,0.9949999999998091
1.Acquisition,10,37____,50,High,M,A++--,CS,3,2.5599999999997465
1.Acquisition,10,37____,50,High,M,A++--,Post,1.5,3.8650000000002076
1.Acquisition,10,37____,50,High,M,A++--,Pre,0.5,0.7500000000000567
1.Acquisition,10,37____,50,High,M,A++--,CSPre,2.5,1.8099999999996896
1.Acquisition,10,37____,50,Low,M,B+-,CS,2.5,3.1400000000001675
1.Acquisition,10,37____,50,Low,M,B+-,Post,1.5,2.909999999999936
1.Acquisition,10,37____,50,Low,M,B+-,Pre,0.5,4.4399999999999835
1.Acquisition,10,37____,50,Low,M,B+-,CSPre,2,-1.299999999999816
1.Acquisition,10,37____,100,High,M,C++,CS,2.25,3.3400000000001464
1.Acquisition,10,37____,100,High,M,C++,Post,3.75,5.57000000000005
1.Acquisition,10,37____,100,High,M,C++,Pre,0.25,0.9049999999999727
1.Acquisition,10,37____,100,High,M,C++,CSPre,2,2.4350000000001737
1.Acquisition,10,37____,100,Low,M,D+,CS,2,2.5299999999998306
1.Acquisition,10,37____,100,Low,M,D+,Post,2.5,2.825000000000031
1.Acquisition,10,37____,100,Low,M,D+,Pre,1,2.3400000000000887
1.Acquisition,10,37____,100,Low,M,D+,CSPre,1,0.18999999999974193
1.Acquisition,10,38____,50,High,M,A++--,CS,8,8.004999999999967
1.Acquisition,10,38____,50,High,M,A++--,Post,4,7.845000000000184
1.Acquisition,10,38____,50,High,M,A++--,Pre,3.25,4.230000000000004
1.Acquisition,10,38____,50,High,M,A++--,CSPre,4.75,3.774999999999963
1.Acquisition,10,38____,50,Low,M,B+-,CS,6.75,4.919999999999761
1.Acquisition,10,38____,50,Low,M,B+-,Post,4,7.665000000000049
1.Acquisition,10,38____,50,Low,M,B+-,Pre,1,1.4150000000000773
1.Acquisition,10,38____,50,Low,M,B+-,CSPre,5.75,3.5049999999996837
1.Acquisition,10,38____,100,High,M,C++,CS,4.25,3.22500000000008
1.Acquisition,10,38____,100,High,M,C++,Post,2.75,9.299999999999898
1.Acquisition,10,38____,100,High,M,C++,Pre,1.5,3.974999999999852
1.Acquisition,10,38____,100,High,M,C++,CSPre,2.75,-0.7499999999997722
1.Acquisition,10,38____,100,Low,M,D+,CS,5.75,6.069999999999912
1.Acquisition,10,38____,100,Low,M,D+,Post,5.5,8.245000000000019
1.Acquisition,10,38____,100,Low,M,D+,Pre,0.75,0.455000000000041
1.Acquisition,10,38____,100,Low,M,D+,CSPre,5,5.614999999999871
1.Acquisition,10,39____,50,High,M,A++--,CS,2.75,3.549999999999898
1.Acquisition,10,39____,50,High,M,A++--,Post,3.5,3.845000000000141
1.Acquisition,10,39____,50,High,M,A++--,Pre,0,0
1.Acquisition,10,39____,50,High,M,A++--,CSPre,2.75,3.549999999999898
1.Acquisition,10,39____,50,Low,M,B+-,CS,2.25,2.224999999999994
1.Acquisition,10,39____,50,Low,M,B+-,Post,3.5,4.31000000000006
1.Acquisition,10,39____,50,Low,M,B+-,Pre,1,0.6100000000000136
1.Acquisition,10,39____,50,Low,M,B+-,CSPre,1.25,1.6149999999999802
1.Acquisition,10,39____,100,High,M,C++,CS,4,5.1200000000002355
1.Acquisition,10,39____,100,High,M,C++,Post,5,6.08000000000002
1.Acquisition,10,39____,100,High,M,C++,Pre,0,0
1.Acquisition,10,39____,100,High,M,C++,CSPre,4,5.1200000000002355
1.Acquisition,10,39____,100,Low,M,D+,CS,2.5,1.830000000000155
1.Acquisition,10,39____,100,Low,M,D+,Post,3.75,6.049999999999926
1.Acquisition,10,39____,100,Low,M,D+,Pre,0.5,0.08499999999997951
1.Acquisition,10,39____,100,Low,M,D+,CSPre,2,1.7450000000001755
1.Acquisition,10,40____,50,High,M,A++--,CS,2.75,6.779999999999994
1.Acquisition,10,40____,50,High,M,A++--,Post,2.75,4.984999999999829
1.Acquisition,10,40____,50,High,M,A++--,Pre,0.75,1.8349999999999798
1.Acquisition,10,40____,50,High,M,A++--,CSPre,2,4.9450000000000145
1.Acquisition,10,40____,50,Low,M,B+-,CS,5,6.475000000000249
1.Acquisition,10,40____,50,Low,M,B+-,Post,4.25,6.5549999999999216
1.Acquisition,10,40____,50,Low,M,B+-,Pre,0.5,1.9550000000000125
1.Acquisition,10,40____,50,Low,M,B+-,CSPre,4.5,4.520000000000237
1.Acquisition,10,40____,100,High,M,C++,CS,7,6.3200000000000784
1.Acquisition,10,40____,100,High,M,C++,Post,4,5.909999999999869
1.Acquisition,10,40____,100,High,M,C++,Pre,1,2.3199999999998653
1.Acquisition,10,40____,100,High,M,C++,CSPre,6,4.000000000000213
1.Acquisition,10,40____,100,Low,M,D+,CS,4.75,6.1749999999999545
1.Acquisition,10,40____,100,Low,M,D+,Post,8.5,7.404999999999945
1.Acquisition,10,40____,100,Low,M,D+,Pre,0.75,1.9349999999999454
1.Acquisition,10,40____,100,Low,M,D+,CSPre,4,4.240000000000009
1.Acquisition,10,41____,50,High,M,A++--,CS,3.75,4.579999999999927
1.Acquisition,10,41____,50,High,M,A++--,Post,1,6.365000000000024
1.Acquisition,10,41____,50,High,M,A++--,Pre,0.25,0.20000000000000273
1.Acquisition,10,41____,50,High,M,A++--,CSPre,3.5,4.379999999999924
1.Acquisition,10,41____,50,Low,M,B+-,CS,2.5,4.984999999999957
1.Acquisition,10,41____,50,Low,M,B+-,Post,1.75,6.375000000000085
1.Acquisition,10,41____,50,Low,M,B+-,Pre,0,0
1.Acquisition,10,41____,50,Low,M,B+-,CSPre,2.5,4.984999999999957
1.Acquisition,10,41____,100,High,M,C++,CS,3,4.800000000000097
1.Acquisition,10,41____,100,High,M,C++,Post,0.75,7.924999999999812
1.Acquisition,10,41____,100,High,M,C++,Pre,0,0
1.Acquisition,10,41____,100,High,M,C++,CSPre,3,4.800000000000097
1.Acquisition,10,41____,100,Low,M,D+,CS,2.5,5.600000000000065
1.Acquisition,10,41____,100,Low,M,D+,Post,0.75,4.599999999999923
1.Acquisition,10,41____,100,Low,M,D+,Pre,0,0
1.Acquisition,10,41____,100,Low,M,D+,CSPre,2.5,5.600000000000065
1.Acquisition,10,9_____,50,High,F,A++--,CS,1,6.599999999999966
1.Acquisition,10,9_____,50,High,F,A++--,Post,0.5,9.845000000000027
1.Acquisition,10,9_____,50,High,F,A++--,Pre,0.5,0.5549999999999501
1.Acquisition,10,9_____,50,High,F,A++--,CSPre,0.5,6.045000000000016
1.Acquisition,10,9_____,50,Low,F,B+-,CS,2.5,5.10499999999999
1.Acquisition,10,9_____,50,Low,F,B+-,Post,0,7.059999999999974
1.Acquisition,10,9_____,50,Low,F,B+-,Pre,0,0
1.Acquisition,10,9_____,50,Low,F,B+-,CSPre,2.5,5.10499999999999
1.Acquisition,10,9_____,100,High,F,C++,CS,3.25,4.580000000000041
1.Acquisition,10,9_____,100,High,F,C++,Post,0,9.305000000000064
1.Acquisition,10,9_____,100,High,F,C++,Pre,0,0.030000000000001248
1.Acquisition,10,9_____,100,High,F,C++,CSPre,3.25,4.55000000000004
1.Acquisition,10,9_____,100,Low,F,D+,CS,3,5.475000000000222
1.Acquisition,10,9_____,100,Low,F,D+,Post,0.5,8.520000000000039
1.Acquisition,10,9_____,100,Low,F,D+,Pre,0,0
1.Acquisition,10,9_____,100,Low,F,D+,CSPre,3,5.475000000000222
1.Acquisition,11,10____,50,High,F,A++--,CS,7.25,4.930000000000093
1.Acquisition,11,10____,50,High,F,A++--,Post,4.75,7.849999999999938
1.Acquisition,11,10____,50,High,F,A++--,Pre,1,0.42999999999995
1.Acquisition,11,10____,50,High,F,A++--,CSPre,6.25,4.500000000000143
1.Acquisition,11,10____,50,Low,F,B+-,CS,9.25,5.729999999999905
1.Acquisition,11,10____,50,Low,F,B+-,Post,5,7.350000000000066
1.Acquisition,11,10____,50,Low,F,B+-,Pre,1,0.5149999999999864
1.Acquisition,11,10____,50,Low,F,B+-,CSPre,8.25,5.214999999999919
1.Acquisition,11,10____,100,High,F,C++,CS,5,4.810000000000031
1.Acquisition,11,10____,100,High,F,C++,Post,2,5.669999999999874
1.Acquisition,11,10____,100,High,F,C++,Pre,0.5,0.0749999999999317
1.Acquisition,11,10____,100,High,F,C++,CSPre,4.5,4.735000000000099
1.Acquisition,11,10____,100,Low,F,D+,CS,7.5,2.9849999999997006
1.Acquisition,11,10____,100,Low,F,D+,Post,4,7.7149999999998045
1.Acquisition,11,10____,100,Low,F,D+,Pre,1.25,0.3999999999999773
1.Acquisition,11,10____,100,Low,F,D+,CSPre,6.25,2.5849999999997233
1.Acquisition,11,11____,50,High,F,A++--,CS,4.75,5.570000000000191
1.Acquisition,11,11____,50,High,F,A++--,Post,2.75,8.560000000000144
1.Acquisition,11,11____,50,High,F,A++--,Pre,1,4.294999999999931
1.Acquisition,11,11____,50,High,F,A++--,CSPre,3.75,1.2750000000002606
1.Acquisition,11,11____,50,Low,F,B+-,CS,6.5,7.4849999999999
1.Acquisition,11,11____,50,Low,F,B+-,Post,5.25,8.239999999999966
1.Acquisition,11,11____,50,Low,F,B+-,Pre,0.5,5.145000000000039
1.Acquisition,11,11____,50,Low,F,B+-,CSPre,6,2.3399999999998613
1.Acquisition,11,11____,100,High,F,C++,CS,7.75,7.539999999999935
1.Acquisition,11,11____,100,High,F,C++,Post,0.25,9.965000000000003
1.Acquisition,11,11____,100,High,F,C++,Pre,1.5,3.8749999999999147
1.Acquisition,11,11____,100,High,F,C++,CSPre,6.25,3.6650000000000205
1.Acquisition,11,11____,100,Low,F,D+,CS,7.25,7.495000000000075
1.Acquisition,11,11____,100,Low,F,D+,Post,0.75,9.789999999999964
1.Acquisition,11,11____,100,Low,F,D+,Pre,3.5,4.320000000000107
1.Acquisition,11,11____,100,Low,F,D+,CSPre,3.75,3.174999999999968
1.Acquisition,11,12____,50,High,F,A++--,CS,5.25,7.035000000000025
1.Acquisition,11,12____,50,High,F,A++--,Post,0.75,8.985000000000014
1.Acquisition,11,12____,50,High,F,A++--,Pre,1,2.299999999999898
1.Acquisition,11,12____,50,High,F,A++--,CSPre,4.25,4.735000000000127
1.Acquisition,11,12____,50,Low,F,B+-,CS,4.25,5.839999999999704
1.Acquisition,11,12____,50,Low,F,B+-,Post,1.75,7.314999999999885
1.Acquisition,11,12____,50,Low,F,B+-,Pre,0.75,2.4649999999999035
1.Acquisition,11,12____,50,Low,F,B+-,CSPre,3.5,3.3749999999998006
1.Acquisition,11,12____,100,High,F,C++,CS,5.5,5.094999999999828
1.Acquisition,11,12____,100,High,F,C++,Post,2.5,8.914999999999992
1.Acquisition,11,12____,100,High,F,C++,Pre,0,0.46500000000000347
1.Acquisition,11,12____,100,High,F,C++,CSPre,5.5,4.629999999999825
1.Acquisition,11,12____,100,Low,F,D+,CS,6,7.539999999999964
1.Acquisition,11,12____,100,Low,F,D+,Post,0.5,6.0849999999999795
1.Acquisition,11,12____,100,Low,F,D+,Pre,0.25,0.134999999999991
1.Acquisition,11,12____,100,Low,F,D+,CSPre,5.75,7.404999999999973
1.Acquisition,11,13____,50,High,F,A++--,CS,7.25,6.649999999999907
1.Acquisition,11,13____,50,High,F,A++--,Post,2.25,7.444999999999994
1.Acquisition,11,13____,50,High,F,A++--,Pre,0.5,1.3300000000000405
1.Acquisition,11,13____,50,High,F,A++--,CSPre,6.75,5.319999999999867
1.Acquisition,11,13____,50,Low,F,B+-,CS,5.25,5.800000000000011
1.Acquisition,11,13____,50,Low,F,B+-,Post,1.5,6.360000000000014
1.Acquisition,11,13____,50,Low,F,B+-,Pre,0.5,0.034999999999996645
1.Acquisition,11,13____,50,Low,F,B+-,CSPre,4.75,5.765000000000015
1.Acquisition,11,13____,100,High,F,C++,CS,4.25,5.9950000000000045
1.Acquisition,11,13____,100,High,F,C++,Post,0,10
1.Acquisition,11,13____,100,High,F,C++,Pre,0.25,1.0600000000000023
1.Acquisition,11,13____,100,High,F,C++,CSPre,4,4.935000000000002
1.Acquisition,11,13____,100,Low,F,D+,CS,4.75,7.04500000000013
1.Acquisition,11,13____,100,Low,F,D+,Post,0.25,9.920000000000016
1.Acquisition,11,13____,100,Low,F,D+,Pre,0.25,0.27999999999997277
1.Acquisition,11,13____,100,Low,F,D+,CSPre,4.5,6.765000000000157
1.Acquisition,11,14____,50,High,F,A++--,CS,4.25,0.6249999999998435
1.Acquisition,11,14____,50,High,F,A++--,Post,2.5,3.805000000000006
1.Acquisition,11,14____,50,High,F,A++--,Pre,0.5,0.115000000000009
1.Acquisition,11,14____,50,High,F,A++--,CSPre,3.75,0.5099999999998345
1.Acquisition,11,14____,50,Low,F,B+-,CS,7.75,1.0050000000000523
1.Acquisition,11,14____,50,Low,F,B+-,Post,3,3.0249999999998494
1.Acquisition,11,14____,50,Low,F,B+-,Pre,1,1.09999999999998
1.Acquisition,11,14____,50,Low,F,B+-,CSPre,6.75,-0.09499999999992781
1.Acquisition,11,14____,100,High,F,C++,CS,6.75,1.7350000000000707
1.Acquisition,11,14____,100,High,F,C++,Post,1.75,5.994999999999806
1.Acquisition,11,14____,100,High,F,C++,Pre,0,0.170000000000016
1.Acquisition,11,14____,100,High,F,C++,CSPre,6.75,1.5650000000000548
1.Acquisition,11,14____,100,Low,F,D+,CS,7.5,0.9999999999997726
1.Acquisition,11,14____,100,Low,F,D+,Post,3,6.104999999999933
1.Acquisition,11,14____,100,Low,F,D+,Pre,0.5,1.2800000000000298
1.Acquisition,11,14____,100,Low,F,D+,CSPre,7,-0.28000000000025715
1.Acquisition,11,15____,50,High,F,A++--,CS,2.5,3.435000000000013
1.Acquisition,11,15____,50,High,F,A++--,Post,2.5,6.119999999999948
1.Acquisition,11,15____,50,High,F,A++--,Pre,0.5,2.205000000000041
1.Acquisition,11,15____,50,High,F,A++--,CSPre,2,1.229999999999972
1.Acquisition,11,15____,50,Low,F,B+-,CS,1.75,5.840000000000032
1.Acquisition,11,15____,50,Low,F,B+-,Post,0.75,8.284999999999968
1.Acquisition,11,15____,50,Low,F,B+-,Pre,0.25,1.8449999999999134
1.Acquisition,11,15____,50,Low,F,B+-,CSPre,1.5,3.9950000000001182
1.Acquisition,11,15____,100,High,F,C++,CS,2.25,7.699999999999918
1.Acquisition,11,15____,100,High,F,C++,Post,2.25,9.585000000000093
1.Acquisition,11,15____,100,High,F,C++,Pre,0.75,2.3599999999997863
1.Acquisition,11,15____,100,High,F,C++,CSPre,1.5,5.340000000000131
1.Acquisition,11,15____,100,Low,F,D+,CS,3.25,7.2099999999999795
1.Acquisition,11,15____,100,Low,F,D+,Post,2.25,9.865000000000038
1.Acquisition,11,15____,100,Low,F,D+,Pre,3,2.8550000000000466
1.Acquisition,11,15____,100,Low,F,D+,CSPre,0.25,4.354999999999933
1.Acquisition,11,16____,50,High,F,A++--,CS,3.25,2.914999999999935
1.Acquisition,11,16____,50,High,F,A++--,Post,2.5,5.214999999999975
1.Acquisition,11,16____,50,High,F,A++--,Pre,0.25,0.07999999999998403
1.Acquisition,11,16____,50,High,F,A++--,CSPre,3,2.834999999999951
1.Acquisition,11,16____,50,Low,F,B+-,CS,3.75,2.859999999999829
1.Acquisition,11,16____,50,Low,F,B+-,Post,2.75,3.5149999999999935
1.Acquisition,11,16____,50,Low,F,B+-,Pre,0,0
1.Acquisition,11,16____,50,Low,F,B+-,CSPre,3.75,2.859999999999829
1.Acquisition,11,16____,100,High,F,C++,CS,3.75,2.954999999999856
1.Acquisition,11,16____,100,High,F,C++,Post,3.75,6.194999999999923
1.Acquisition,11,16____,100,High,F,C++,Pre,0.5,0.14500000000003865
1.Acquisition,11,16____,100,High,F,C++,CSPre,3.25,2.8099999999998175
1.Acquisition,11,16____,100,Low,F,D+,CS,5.75,3.849999999999966
1.Acquisition,11,16____,100,Low,F,D+,Post,1.25,3.969999999999942
1.Acquisition,11,16____,100,Low,F,D+,Pre,0.25,0.05000000000001125
1.Acquisition,11,16____,100,Low,F,D+,CSPre,5.5,3.7999999999999545
1.Acquisition,11,34____,50,High,M,A++--,CS,3.75,6.234999999999985
1.Acquisition,11,34____,50,High,M,A++--,Post,4,6.130000000000194
1.Acquisition,11,34____,50,High,M,A++--,Pre,0.5,0.509999999999991
1.Acquisition,11,34____,50,High,M,A++--,CSPre,3.25,5.724999999999994
1.Acquisition,11,34____,50,Low,M,B+-,CS,2.75,3.8350000000001643
1.Acquisition,11,34____,50,Low,M,B+-,Post,1,3.5899999999999603
1.Acquisition,11,34____,50,Low,M,B+-,Pre,0.5,0.5949999999999135
1.Acquisition,11,34____,50,Low,M,B+-,CSPre,2.25,3.2400000000002507
1.Acquisition,11,34____,100,High,M,C++,CS,1.5,3.8650000000000095
1.Acquisition,11,34____,100,High,M,C++,Post,2.25,7.180000000000035
1.Acquisition,11,34____,100,High,M,C++,Pre,0,0
1.Acquisition,11,34____,100,High,M,C++,CSPre,1.5,3.8650000000000095
1.Acquisition,11,34____,100,Low,M,D+,CS,2.25,4.96999999999997
1.Acquisition,11,34____,100,Low,M,D+,Post,2.75,4.7000000000000455
1.Acquisition,11,34____,100,Low,M,D+,Pre,1,3.515000000000015
1.Acquisition,11,34____,100,Low,M,D+,CSPre,1.25,1.4549999999999557
1.Acquisition,11,35____,50,High,M,A++--,CS,2.5,3.7949999999999307
1.Acquisition,11,35____,50,High,M,A++--,Post,2,4.380000000000194
1.Acquisition,11,35____,50,High,M,A++--,Pre,0,0
1.Acquisition,11,35____,50,High,M,A++--,CSPre,2.5,3.7949999999999307
1.Acquisition,11,35____,50,Low,M,B+-,CS,2.25,3.9749999999998664
1.Acquisition,11,35____,50,Low,M,B+-,Post,2.5,4.799999999999983
1.Acquisition,11,35____,50,Low,M,B+-,Pre,0,0
1.Acquisition,11,35____,50,Low,M,B+-,CSPre,2.25,3.9749999999998664
1.Acquisition,11,35____,100,High,M,C++,CS,5.5,3.754999999999853
1.Acquisition,11,35____,100,High,M,C++,Post,0.5,6.7949999999999875
1.Acquisition,11,35____,100,High,M,C++,Pre,0.25,1.1500000000000057
1.Acquisition,11,35____,100,High,M,C++,CSPre,5.25,2.604999999999847
1.Acquisition,11,35____,100,Low,M,D+,CS,1.25,1.8300000000000407
1.Acquisition,11,35____,100,Low,M,D+,Post,1.25,4.950000000000102
1.Acquisition,11,35____,100,Low,M,D+,Pre,0,0
1.Acquisition,11,35____,100,Low,M,D+,CSPre,1.25,1.8300000000000407
1.Acquisition,11,36____,50,High,M,A++--,CS,2.75,1.739999999999924
1.Acquisition,11,36____,50,High,M,A++--,Post,1,3.629999999999995
1.Acquisition,11,36____,50,High,M,A++--,Pre,0,0
1.Acquisition,11,36____,50,High,M,A++--,CSPre,2.75,1.739999999999924
1.Acquisition,11,36____,50,Low,M,B+-,CS,3.25,2.224999999999852
1.Acquisition,11,36____,50,Low,M,B+-,Post,3.5,2.5200000000000813
1.Acquisition,11,36____,50,Low,M,B+-,Pre,0,0
1.Acquisition,11,36____,50,Low,M,B+-,CSPre,3.25,2.224999999999852
1.Acquisition,11,36____,100,High,M,C++,CS,4.25,2.1499999999997224
1.Acquisition,11,36____,100,High,M,C++,Post,3.25,5.0599999999997465
1.Acquisition,11,36____,100,High,M,C++,Pre,0.5,0.5300000000000294
1.Acquisition,11,36____,100,High,M,C++,CSPre,3.75,1.6199999999996928
1.Acquisition,11,36____,100,Low,M,D+,CS,4.5,2.8100000000001164
1.Acquisition,11,36____,100,Low,M,D+,Post,0.75,3.060000000000059
1.Acquisition,11,36____,100,Low,M,D+,Pre,0.75,1.1499999999999775
1.Acquisition,11,36____,100,Low,M,D+,CSPre,3.75,1.660000000000139
1.Acquisition,11,37____,50,High,M,A++--,CS,2.75,2.3699999999999766
1.Acquisition,11,37____,50,High,M,A++--,Post,3.25,5.075000000000131
1.Acquisition,11,37____,50,High,M,A++--,Pre,0,0
1.Acquisition,11,37____,50,High,M,A++--,CSPre,2.75,2.3699999999999766
1.Acquisition,11,37____,50,Low,M,B+-,CS,2.25,3.0850000000001505
1.Acquisition,11,37____,50,Low,M,B+-,Post,3.75,4.195000000000164
1.Acquisition,11,37____,50,Low,M,B+-,Pre,0.25,0.115000000000009
1.Acquisition,11,37____,50,Low,M,B+-,CSPre,2,2.9700000000001414
1.Acquisition,11,37____,100,High,M,C++,CS,3,3.280000000000115
1.Acquisition,11,37____,100,High,M,C++,Post,3.75,4.980000000000004
1.Acquisition,11,37____,100,High,M,C++,Pre,1.25,1.0449999999999875
