Day,subject,CS_name,Period,MagEntries,MagDuration
4,33____,A_O1,Post,2.3333333333333335,1.823333333333352
4,33____,A_O1,Pre,0.3333333333333333,0.48333333333335804
4,33____,A_O1,CSPre,2.1666666666666665,2.6499999999999915
4,33____,B_O2,CS,2.5,3.449999999999922
4,33____,B_O2,Post,3.1666666666666665,1.4666666666668107
4,33____,B_O2,Pre,0.3333333333333333,0.0099999999999909
4,33____,B_O2,CSPre,2.1666666666666665,3.439999999999931
4,33____,C_O1,CS,1,3.2699999999999725
4,33____,C_O1,Post,2.6666666666666665,1.966666666666792
4,33____,C_O1,Pre,0.5,0.5699999999999363
4,33____,C_O1,CSPre,0.5,2.700000000000036
4,33____,D_O2,CS,0.8333333333333333,1.943333333333366
4,33____,D_O2,Post,2.166666666666667,2.5099999999999243
4,33____,D_O2,Pre,0,1.6666666666666665
4,33____,D_O2,CSPre,0.8333333333333333,0.2766666666666995
4,4_____,A_O1,CS,0.8333333333333333,2.5666666666666726
4,4_____,A_O1,Post,0.8333333333333333,0.5033333333333869
4,4_____,A_O1,Pre,0,0
4,4_____,A_O1,CSPre,0.8333333333333333,2.5666666666666726
4,4_____,B_O2,CS,2.5,2.586666666666787
4,4_____,B_O2,Post,0.5,0.4566666666667062
4,4_____,B_O2,Pre,0.3333333333333333,0.7866666666666332
4,4_____,B_O2,CSPre,2.1666666666666665,1.8000000000001535
4,4_____,C_O1,CS,2.3333333333333335,2.826666666666668
4,4_____,C_O1,Post,0.6666666666666666,0.9333333333333137
4,4_____,C_O1,Pre,0.8333333333333333,0.7366666666666217
4,4_____,C_O1,CSPre,1.5000000000000002,2.090000000000046
4,4_____,D_O2,CS,2,1.8100000000000547
4,4_____,D_O2,Post,0.3333333333333333,0.41333333333333655
4,4_____,D_O2,Pre,0.16666666666666666,0.080000000000003
4,4_____,D_O2,CSPre,1.8333333333333333,1.7300000000000517
4,5_____,A_O1,CS,2,2.646666666666647
4,5_____,A_O1,Post,0.16666666666666666,1.1666666666666574
4,5_____,A_O1,Pre,0.3333333333333333,1.476666666666707
4,5_____,A_O1,CSPre,1.6666666666666667,1.16999999999994
4,5_____,B_O2,CS,1.3333333333333333,2.0900000000000345
4,5_____,B_O2,Post,1.1666666666666667,1.9033333333333076
4,5_____,B_O2,Pre,0.16666666666666666,0.9833333333333296
4,5_____,B_O2,CSPre,1.1666666666666665,1.1066666666667049
4,5_____,C_O1,CS,0.5,1.5199999999999723
4,5_____,C_O1,Post,0.6666666666666666,1.3966666666666374
4,5_____,C_O1,Pre,0.6666666666666666,0.8399999999999751
4,5_____,C_O1,CSPre,-0.16666666666666663,0.6799999999999972
4,5_____,D_O2,CS,1.1666666666666667,3.0766666666667204
4,5_____,D_O2,Post,0.3333333333333333,1.4566666666666206
4,5_____,D_O2,Pre,0.16666666666666666,2.130000000000005
4,5_____,D_O2,CSPre,1,0.9466666666667156
4,6_____,A_O1,CS,2,1.5233333333334542
4,6_____,A_O1,Post,1,1.156666666666619
4,6_____,A_O1,Pre,0,0
4,6_____,A_O1,CSPre,2,1.5233333333334542
4,6_____,B_O2,CS,1.5,0.9000000000000009
4,6_____,B_O2,Post,0.5,0.8333333333332575
4,6_____,B_O2,Pre,0.6666666666666666,0.21999999999995634
4,6_____,B_O2,CSPre,0.8333333333333334,0.6800000000000446
4,6_____,C_O1,CS,0.6666666666666666,1.0966666666665597
4,6_____,C_O1,Post,0.5,0.2399999999999712
4,6_____,C_O1,Pre,0.6666666666666666,0.6733333333334126
4,6_____,C_O1,CSPre,0,0.42333333333314704
4,6_____,D_O2,CS,1.5,0.5299999999999726
4,6_____,D_O2,Post,0,0.2466666666667075
4,6_____,D_O2,Pre,0.6666666666666666,1.6166666666666363
4,6_____,D_O2,CSPre,0.8333333333333334,-1.0866666666666638
4,7_____,A_O1,CS,2.166666666666667,1.8266666666665778
4,7_____,A_O1,Post,0.16666666666666666,0.4133333333333364
4,7_____,A_O1,Pre,0.5,1.0066666666666984
4,7_____,A_O1,CSPre,1.666666666666667,0.8199999999998795
4,7_____,B_O2,CS,1.6666666666666665,1.4533333333333756
4,7_____,B_O2,Post,0.16666666666666666,0.31000000000002115
4,7_____,B_O2,Pre,0.5,0.4500000000000455
4,7_____,B_O2,CSPre,1.1666666666666665,1.00333333333333
4,7_____,C_O1,CS,1.1666666666666667,0.9800000000000563
4,7_____,C_O1,Post,0.16666666666666666,0.03666666666669015
4,7_____,C_O1,Pre,0.5,0.5599999999999835
4,7_____,C_O1,CSPre,0.6666666666666667,0.42000000000007276
4,7_____,D_O2,CS,2.166666666666667,1.8366666666666165
4,7_____,D_O2,Post,0.5,0.04999999999999244
4,7_____,D_O2,Pre,1.1666666666666667,0.48666666666667885
4,7_____,D_O2,CSPre,1.0000000000000002,1.3499999999999377
4,8_____,A_O1,CS,1.5,2.7166666666666495
4,8_____,A_O1,Post,0,0.053333333333322665
4,8_____,A_O1,Pre,0.3333333333333333,1.3233333333333708
4,8_____,A_O1,CSPre,1.1666666666666667,1.3933333333332787
4,8_____,B_O2,CS,1.3333333333333333,3.21999999999998
4,8_____,B_O2,Post,0.6666666666666666,0.19000000000001666
4,8_____,B_O2,Pre,0,0.8333333333333333
4,8_____,B_O2,CSPre,1.3333333333333333,2.386666666666647
4,8_____,C_O1,CS,0.6666666666666666,2.666666666666724
4,8_____,C_O1,Post,1,0.946666666666677
4,8_____,C_O1,Pre,0.16666666666666666,0.06333333333331367
4,8_____,C_O1,CSPre,0.5,2.6033333333334103
4,8_____,D_O2,CS,1.1666666666666667,0.8266666666666587
4,8_____,D_O2,Post,1.3333333333333333,0.8500000000000227
4,8_____,D_O2,Pre,0.16666666666666666,0.023333333333312167
4,8_____,D_O2,CSPre,1,0.8033333333333466
